propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,neighborhood,parkingSpace,newDevelopmentFinished
33871839,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ff/2d/0e/269619396.webp,122911385-100,23,,2150.0,"{'price': {'amount': 2150.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,1,2,travessa Castro s/n,Lisboa,Estrela,Doca de Alcântara,pt,38.7057463,-9.1690299,True,https://www.idealista.pt/imovel/33871839/,4154,"Apartamento T1, localizado no prestigiado condomínio Villa Infante, na Lapa, oferece acabamentos premium e ambientes amplos que garantem conforto e estilo. Com duas casas de banho, esta propriedade é uma verdadeira raridade, especialmente para um T1, aumentando a funcionalidade e a privacidade.   A cozinha está equipada com modernos eletrodomésticos Siemens, proporcionando um espaço ideal para quem aprecia a qualidade. O apartamento destaca-se não apenas pela sua qualidade de acabamentos, mas também pelo projeto de recuperação que respeita a traça original, conferindo um charme especial e uma sensação de história ao ambiente.   Além disso, conta com um lugar de garagem, uma comodidade fundamental na cidade. A sua localização privilegiada, perto do rio e do centro da cidade, permite um estilo de vida urbano com fácil acesso ao que há de melhor na cidade. Este apartamento é perfeito para quem procura um lar que combina modernidade, conforto e características únicas.   Licença de Utilização REG/AAUT72024/127 emitida pela CML em 23/05/2024.",False,good,False,,27.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na travessa Castro s/n'}",False,False,False,False,False,False,,,
33871841,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a6/8e/2f/269619318.webp,124021143-23,10,,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mês'}}",flat,rent,73.0,2,1,rua Conselheiro Ramada Curto s/n,Setúbal,Santiago (Sesimbra),,pt,38.446831,-9.1027734,True,https://www.idealista.pt/imovel/33871841/,32443,Excelente apartamento T2 com garagem (box no predio ao lado) perto das praias e comércio. Primeiro andar em predio sem elevador. O apartamento pode ser arrendado com a mobilia existente ou vazio. Condições de arrendamento: 1 caição + 1 mês de renda Fiadores Licença de Utilização nº4/1974.,False,good,False,,14.0,{'typology': 'flat'},"{'subtitle': 'Santiago (Sesimbra), Sesimbra', 'title': 'Apartamento na rua Conselheiro Ramada Curto s/n'}",False,False,False,False,False,False,,,
33871779,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5f/16/96/269618576.webp,C0237-03361,67,,2800.0,"{'price': {'amount': 2800.0, 'currencySuffix': '€/mês'}}",chalet,rent,345.0,5,3,"rua do Rosmaninho, 7",Setúbal,Palmela,Venda do Alcaide,pt,38.6047675,-8.8923131,True,https://www.idealista.pt/imovel/33871779/,26237,"Apresento-vos esta magnífica moradia em banda, ideal para famílias que procuram conforto, funcionalidade e um ambiente acolhedor. Com uma arquitetura tradicional e acabamentos de alta qualidade, esta propriedade destaca-se pela sua organização prática e espaços bem distribuídos. Características principais: •Área útil aproximadamente 200 m². •5 quartos espaçosos, sendo um deles uma suíte com casa de banho privativa e roupeiros embutidos. •3 casas de banho modernas, incluindo a da suíte, equipadas com materiais de alta qualidade e design contemporâneo. •Uma sala com dois ambientes distintos e equipada com uma lareira com recuperador de calor, criando um ambiente acolhedor e elegante com ligação direta ao jardim, proporcionando um espaço ideal para convívio e relaxamento. •Cozinha totalmente equipada com eletrodomésticos de última geração, armários modernos. •Um jardim na parte traseira, perfeito para momentos de lazer ao ar livre e com C Garden onde pode disfrutar das suas plantações biológicas. •Garagem equipada com dispositivo para carros elétricos, (wallbox) com espaço para arrumação e acesso directo à lavandaria.e ainda mais um espaço, que pode servir como quarto adicional. •Aproveitamento de sótão com capacidade para mais 2 quartos, ou um espaço adicional versátil para escritório, ou zona de arrumos. •Uma ampla varanda no primeiro andar, ideal para desfrutar de momentos ao ar livre e apreciar a paisagem envolvente. •Ar condicionado Daikin em todas as divisões, garantindo conforto térmico durante todo o ano. •Porta blindada com segurança reforçada. •Janelas com segurança em PVC, com sistema oscilobatentes, para isolamento térmico e acústico. Localizada na tranquila e bem servida zona da Venda do Alcaide, esta moradia em banda destaca-se pela sua proximidade a importantes infraestruturas, ideal para famílias que procuram comodidade e acessibilidade sem abdicar de conforto e segurança. Localização privilegiada: •A 3 minutos da autoestrada de acesso a Lisboa. •A 5 minutos do conceituado Colégio Internacional Privado St. Peter's School, uma das melhores instituições de ensino! •A 300 metros da estação ferroviária. •Zona a 5 minutos dos vários espaços comerciais- supermercados, como o Modelo, Aldi, e o Lidl. A 15 minutos, pode visitar a cidade de Setúbal, capital de distrito e onde a gastronomia dos peixes frescos e mariscos da região, juntamente com a calorosa simpatia da gentes da terra, o cativam em pleno! Combinando localização estratégica, acabamentos de qualidade e espaços bem projetados, esta moradia é a escolha ideal para quem procura um lar funcional e elegante. Marque já a sua visita e deixe-se surpreender por esta fantástica oportunidade!",False,good,False,,8.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Palmela', 'title': 'Moradia geminada na rua do Rosmaninho, 7'}",False,False,False,False,False,False,,,
33871833,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/02/7b/47/269619077.webp,120261424-46,24,,1150.0,"{'price': {'amount': 1150.0, 'currencySuffix': '€/mês'}}",flat,rent,85.0,2,2,rua Engenheiro Ferreira Dias s/n,Lisboa,Marvila,,pt,38.7533646,-9.1177409,True,https://www.idealista.pt/imovel/33871833/,2830,,False,good,False,,14.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento na rua Engenheiro Ferreira Dias s/n'}",False,False,False,False,False,False,,,
33871831,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/50/61/ba/269619013.webp,120261533-125,14,,775.0,"{'price': {'amount': 775.0, 'currencySuffix': '€/mês'}}",flat,rent,82.0,2,2,avenida do Parque s/n,Lisboa,Rio de Mouro,Rinchoa,pt,38.7872884,-9.316935,True,https://www.idealista.pt/imovel/33871831/,16111,Apartamento T2 para arrendamento                                                                         .                                                                                                                                                            .,False,good,False,,9.0,{'typology': 'flat'},"{'subtitle': 'Rio de Mouro, Sintra', 'title': 'Apartamento na avenida do Parque s/n'}",False,False,False,False,False,False,,,
33871711,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/21/53/39/269616647.webp,W-02Y6VZ,61,,11000.0,"{'price': {'amount': 11000.0, 'currencySuffix': '€/mês'}}",chalet,rent,1098.0,5,5,Serra de Carnaxide - Parque de Santa Cruz,Lisboa,Carnaxide e Queijas,Serra de Carnaxide - Parque de Santa Cruz,pt,38.7309082,-9.2365083,False,https://www.idealista.pt/imovel/33871711/,8165,"Moradia construída em 2019, T5+1, com 5 WCs completas, 2 Suites, Lareira, piscina exterior aquecida (9X5m), garagem para 3 carros, 12 painéis solares, aquecimento com piso radiante, isolamento térmico em capoto. Área do terreno: 1.100 m² Área de construção: 500 m² (300 m² habitacionais + cave com 200 m²). Inserida num bairro de moradias de luxo, esta moradia associa a qualidade de uma construção superior à tranquilidade da zona habitacional. Venha conhecer! Carnaxide é uma das mais antigas terras documentadas em Portugal. Foi sede da extinta Freguesia de Carnaxide, integrando, desde 2013, a União de Freguesias de Carnaxide e Queijas. do município de Oeiras. O nome Carnaxide pode ser uma designação filha da palavra árabe 'carna-axide', que significa 'monte de terra vermelha', e que consequentemente, indica que Carnaxide já era habitada aquando da invasão muçulmana. Mas a palavra também pode derivar do termo celta 'carne-achad', que significa 'terra das pedras soltas'. Nenhuma das teorias está provada, não obstante servem para confirmar a existência duma população nesta localidade em simultâneo com a presença dos árabes e celtas na 'Península Ibérica'.  Categoria Energética: A+  ref: W-02Y6VZ.",True,good,False,,10.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Carnaxide e Queijas, Oeiras', 'title': 'Moradia independente'}",True,False,True,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33871745,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/01/d9/ac/271082493.webp,ZMPT572879,29,3,1950.0,"{'price': {'amount': 1950.0, 'currencySuffix': '€/mês'}}",flat,rent,138.0,3,2,"rua Joaquim Quirino, 8",Lisboa,Oeiras e São Julião da Barra - Paço de Arcos - Caxias,Paço de Arcos,pt,38.7018433,-9.2964977,True,https://www.idealista.pt/imovel/33871745/,13902,"Identificação do imóvel: ZMPT572879 Apartamento T3 em Paço de arco, Oeiras e mobilado, com 129 m² de área bruta (121 m² útil), totalmente remodelado com acabamentos de alta qualidade e excelente luminosidade com uma vista desafogada, com espaços de estacionamento disponíveis na zona.O imóvel inclui: 3 quartos, 2 casas de banho, Sala ampla mobilada e cozinha equipada com máquina de lavar roupa, loiça, forno, placa, micro-ondas e exaustor, janelas oscilobatentes com vidro duplo, campainha com câmara de segurança.Localização privilegiada: Três minutos de carro do Oeiras Parque e Parque dos Poetas, acesso rápido à A5 (2 min) e à Via Marginal (4 min), próximo de transportes públicos, comboio e autocarros, escolas, ginásios, supermercados e serviços essenciais. 3 razões para trabalhar com a Zome: +acompanhamento, com uma preparação e experiência única no mercado imobiliário, os consultores Zome põem toda a sua dedicação em dar-lhe o melhor acompanhamento, orientando-o com a máxima confiança, na direção certa das suas necessidades e ambições. Daqui para a frente, vamos criar uma relação próxima e escutar com atenção as suas expectativas, porque a nossa prioridade é a sua felicidade! Porque é importante que sinta que está acompanhado, e que estamos consigo sempre. + simples Os consultores Zome têm uma formação única no mercado, ancorada na partilha de experiência prática entre profissionais e fortalecida pelo conhecimento de neurociência aplicada que lhes permite simplificar e tornar mais eficaz a sua experiência imobiliária. Deixe para trás os pesadelos burocráticos porque na Zome encontra o apoio total de uma equipa experiente e multidisciplinar que lhe dá suporte prático em todos os aspetos fundamentais, para que a sua experiência imobiliária supere as expectativas. + feliz O nosso maior valor é entregar-lhe felicidade! Liberte-se de preocupações e ganhe o tempo de qualidade que necessita para se dedicar ao que lhe faz mais feliz. Agimos diariamente para trazer mais valor à sua vida com o aconselhamento fiável de que precisa para, juntos, conseguirmos atingir os melhores resultados. Com a Zome nunca vai estar perdido ou desacompanhado e encontrará algo que não tem preço: sua máxima tranquilidade! É assim que se vai sentir ao longo de toda a experiência: Tranquilo, seguro, confortável e... FELIZ! Notas: 1. Caso seja um consultor imobiliário, este imóvel está disponível para partilha de negócio. Não hesite em apresentar aos seus clientes compradores e fale connosco para agendar a sua visita.2. Para maior facilidade na identificação deste imóvel, por favor, refira o respetivo ID ZMPT já a sua visita! Não perca esta oportunidade.",True,good,False,True,14.0,{'typology': 'flat'},"{'subtitle': 'Tapada do Mocho - Nova Morada, Oeiras', 'title': 'Apartamento na rua Joaquim Quirino, 8'}",True,False,False,False,False,False,Tapada do Mocho - Nova Morada,,
33871721,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3c/c2/43/269616916.webp,W-02Y6XW,27,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,105.0,2,1,Bairro dos Actores - Barão Sabrosa,Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7352285,-9.1308105,False,https://www.idealista.pt/imovel/33871721/,1047,"Apartamento com dois quartos, com varanda que deixa entrada de muito luz e uma vista encantadora pelo cidade. Além disso, um dos quartos está equipado com ar condicionado, cama e armário embutido, garantindo maior conforto e funcionalidade. Sala: Mobilada e equipada com ar condicionado, com acesso direto a a veranda ideal para relaxar. Casa de banho, dispõe banheira e janela para ventilação natural. Cozinha semi-equipada, com saída para uma varanda que oferece espaço adicional para arrumação ou lazer. Com uma vista panorâmica deslumbrante sobre a cidade, este apartamento é perfeito para quem deseja viver perto de tudo, numa localização bem conectada aos transportes e às comodidades comerciais. Penha de França foi em tempos uma zona de quintas e hortas onde numerosos lisboetas se deslocavam para passear, e onde foram erguidos imponentes e majestosos Solares para viverem famílias senhoriais. Hoje em dia é um bairro situado no topo de uma das colinas de Lisboa, a 110 metros de altitude. Isto permite-lhe ser um dos grandes miradouros da cidade. Aqui, vive-se uma vida tranquila, numa zona muito bem localizada, com bons equipamentos sociais, uma boa rede de transportes públicos, escolas e supermercados. Bairro este conhecido pela evolução sustentável e com bastante tradição (como é o exemplo das conhecidas marchas populares que juntam moradores em torno de um objetivo todos os anos).  Categoria Energética: D  ref: W-02Y6XW.",False,good,False,True,19.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento'}",True,False,True,False,False,False,,,
33871696,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/50/fd/23/269907650.webp,124991017-120,18,3,1950.0,"{'price': {'amount': 1950.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,1,1,rua Maestro Pedro de Freitas Branco,Lisboa,Santo António,Rato - Amoreiras,pt,38.7175665,-9.1524177,False,https://www.idealista.pt/imovel/33871696/,2314,"Este charmoso apartamento T1, localizado no prestigiado bairro do Príncipe Real, oferece um espaço acolhedor e bem aproveitado. Com 75 m² de área bruta, o imóvel combina conforto e funcionalidade, ideal para quem procura viver em um dos locais mais emblemáticos de Lisboa. Características principais: Tipologia: T1 Área bruta: 75 m² Casa de banho: 1 Terraço privativo, perfeito para momentos de lazer ao ar livre. Apartamento segunda mão, em bom estado de conservação. Armários embutidos, que otimizam o espaço e facilitam a organização. Totalmente mobilado e com cozinha equipada, pronto para entrada imediata. Detalhes do prédio: Localizado no 3º andar, garantindo boa luminosidade e vistas privilegiadas. Edifício sem elevador, preservando a autenticidade da construção. Este imóvel é uma excelente oportunidade para quem valoriza a localização, charme histórico e praticidade. Entre em contacto para agendar uma visita e conhecer este encantador apartamento!    Licença de Utilização - 329.",False,good,False,False,33.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua Maestro Pedro de Freitas Branco'}",False,False,False,False,False,False,,,
33871599,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/12/de/fe/269614865.webp,C0379-00843,19,,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mês'}}",flat,rent,142.0,3,2,"praceta Fernando Gil, 2",Setúbal,Caparica e Trafaria,,pt,38.6476329,-9.2041501,True,https://www.idealista.pt/imovel/33871599/,11272,"Requintado apartamento de 4 assoalhadas virado a Sul, localizado em Pilotos, na freguesia da Caparica. Trata-se de um 1º andar, num edifício de 2008, com 5 pisos, 2 elevadores e acabamentos de muito boa qualidade. Com excelentes áreas (115 m2) mais 27 m2 ABP, e uma ótima exposição solar, este imóvel encontra-se a 10 minutos de Lisboa, a 5 minutos da praia e está inserido numa urbanização calma e recente, com todo o tipo de serviços/ comércio, mercado, café, farmácia. O imóvel é composto por: - Hall + hall de acesso aos quartos - 2 Varandas, uma delas com churrasqueira - 2 WC´s, um deles suite - Sala c/ varanda  - 3 quartos com roupeiro, chão flutuante e acesso à varanda - Cozinha equipada com forno, máquina de lavar loiça, maquina de lavar roupa, frigorifico combinado, exaustor e placa e esquentador a gás. - Porta blindada; vídeo porteiro; AC em toda a casa, exceto na cozinha - Parqueamento interior p/ 1 viatura - Arrecadação no piso superior. Pronto a habitar! Para o contrato: 2 rendas + 2 caução Contrato de 3 anos renovável Documentos Identificação válida; Última Declaração de IRS; 3 últimos recibos de vencimento; Contrato de Trabalho. IMÓVEL DISPONIVEL A PARTIR DE 01.01. 2025.",False,good,False,False,12.0,{'typology': 'flat'},"{'subtitle': 'Caparica e Trafaria, Almada', 'title': 'Apartamento na praceta Fernando Gil, 2'}",False,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33562311,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7e/e6/a4/251430912.webp,,17,bj,1250.0,"{'price': {'amount': 1250.0, 'currencySuffix': '€/mês'}}",studio,rent,40.0,0,1,rua da Bela Vista à Graça,Lisboa,São Vicente,Graça,pt,38.7200919,-9.1256611,False,https://www.idealista.pt/imovel/33562311/,2385,"**T0 Amplo e Remodelado em Arrendamento - Localização Privilegiada** Apresentamos este encantador T0, ideal para um casal ou até cinco pessoas, situado no rés do chão de um edifício com orientação Este. Com uma área bruta de 41 m² e área útil de 40 m², este espaço foi totalmente remodelado e está pronto para receber novos moradores. A cozinha está completamente equipada com todos os utensílios necessários, incluindo panelas, pratos, copos e talheres. A casa de banho moderna conta com uma cabine de duche, proporcionando conforto e praticidade. O apartamento é mobilado com uma mesa para quatro pessoas, cadeiras, duas camas individuais e um beliche triplo, além de roupa de cama incluída. Este imóvel destaca-se pela sua localização estratégica, com acesso direto a autocarros e elétrico, e proximidade às Universidades. Está a apenas 15 minutos a pé da estação de Santa Apolónia e a 12 minutos do metro Intendente. Além disso, o acesso sem degraus torna-o adequado para pessoas com mobilidade condicionada. Construído em 1950, o apartamento possui chão em mosaico e uma classe energética C. Aquecimento individual disponível, a excelente localização e as comodidades oferecidas garantem uma estadia confortável. Disponível de imediato, esta é uma oportunidade imperdível para quem procura um espaço prático e bem situado em Lisboa.  Não perca esta chance e agende já a sua visita! Veja todos os anúncios deste utilizador, clicando no perfil.",True,good,False,False,31.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'T0 na rua da Bela Vista à Graça'}",False,False,False,False,False,False,,,
33870934,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/df/8d/03/269561232.webp,,29,2,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,2,2,Pátio Doutor Francisco Lucas Pires,Lisboa,Carcavelos e Parede,Lombos Sul - Alto dos Lombos,pt,38.6840401,-9.3280287,False,https://www.idealista.pt/imovel/33870934/,17123,"Descubra o seu novo lar neste encantador apartamento situado numa zona privilegiada de Carcavelos, onde a luz natural inunda todos os espaços. Com uma localização invejável, estará a poucos passos da praia, da prestigiada Universidade NOVA e da estação de Oeiras, além de ter comércio e escolas ao seu redor. Este apartamento, mobilado com bom gosto, oferece espaços funcionais e bem distribuídos. A sala ampla, com uma pequena varanda orientada a Sudoeste, é perfeita para momentos de relaxamento. A cozinha, totalmente equipada e elétrica, tem acesso a uma varanda virada a Este, ideal para desfrutar do sol matinal. Com dois quartos, incluindo uma suite com varanda própria, e duas casas de banho completas, este apartamento de 100 m² de área bruta (85 m² úteis) proporciona o conforto que procura. Dispõe ainda de dois lugares de estacionamento em garagem coletiva e está pronto para arrendamento imediato. Construído em 2008 e em bom estado de conservação, o imóvel encontra-se no segundo andar de um edifício com elevador. Com orientação Sul, Este e Oeste, aquecimento central (com toalheiros nas casas de banho) e ar condicionado, oferece uma classe energética B. Não perca a oportunidade de visitar este espaço único! Licença de utilização nº 620 emitida em 15.12. 2008 pela Camara Municipal de Cascais.",False,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'Carcavelos e Parede, Cascais', 'title': 'Apartamento em Pátio Doutor Francisco Lucas Pires'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33871336,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/39/b1/e5/269594075.webp,121961414-148,26,3,1450.0,"{'price': {'amount': 1450.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,2,2,rua Corpo Nacional de Escutas,Lisboa,Venteira,Serra de Carnaxide,pt,38.7452637,-9.2387997,False,https://www.idealista.pt/imovel/33871336/,8386,"Apartamento com 90 m2 com três assoalhadas localizado na Serra de Carnaxide, em excelente estado de conservação. Dois quartos, sendo um em suite, e ambos com roupeiro embutido.  O chão em madeira confere uma sensação de conforto e sofisticação ao apartamento. A cozinha fica totalmente equipada: máquina de lavar roupa, máquina de lavar loiça, forno, placa, exaustor, esquentador e frigorífico.  Duas casas de banho completas: uma das casas de banho tem banheira e a outra base duche.  Para o seu bem-estar, o imóvel dispõe de Ar Condicionado, sistema de aspiração central, vidros duplos, janelas oscilobatentes, estores elétricos, vídeo porteiro e porta de segurança. Sistema de som ambiente, disponível em todas as divisões da casa. Localizado numa urbanização onde prevalecem os espaços verdes, tem também excelentes acessibilidades rodoviárias, uma vez que está próximo de acessos rápidos ao IC19, IC17, A5 e 2ª Circular, assim como do Hospital Professor Doutor Fernando Fonseca. Na zona envolvente pode encontrar diversos tipos de serviços, creche, cafés, restaurantes, lavandaria e supermercados. O imóvel inclui uma box fechada com espaço para dois carros, proporcionando-lhe toda a comodidade e segurança que merece. Imóvel disponível a partir de 1 de Janeiro. Para o arrendamento é necessário documentação financeira dos potenciais arrendatários e fiadores (se necessário). Pede-se 2 rendas e 1 caução, na assinatura do contrato. Marque já a sua visita e venha conhecer a sua futura casa.",True,good,False,True,16.0,{'typology': 'flat'},"{'subtitle': 'Venteira, Amadora', 'title': 'Apartamento na rua Corpo Nacional de Escutas'}",False,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33871256,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e4/21/be/269592639.webp,,24,2,2600.0,"{'price': {'amount': 2600.0, 'currencySuffix': '€/mês'}}",flat,rent,137.0,3,2,rua Professor Sousa da Câmara,Lisboa,Campolide,Centro,pt,38.7235829,-9.1633817,False,https://www.idealista.pt/imovel/33871256/,2330,"DISPONÍVEL A PARTIR DE FEVEREIRO Este apartamento oferece tudo o que precisa para viver confortavelmente. Com um layout inteligente e espaços bem aproveitados, encontrará tudo o que precisa para uma vida prática e funcional. A cozinha está integrada na sala de jantar que tem também uma zona de estar e de acesso à varanda. O quarto em suite é aconchegante e os outros 2 quartos partilham de uma casa de banho, e um destes quartos tem varanda. Este apartamento é repleto de luz natural, proporcionando um ambiente relaxante e agradável. E a melhor parte? Este apartamento está localizado a 350 metros das Amoreiras e do Liceu Françês Charles Lepierre e com todo o tipo de comércio, serviços, transportes, pavilhões desportivos, parques. A garagem interior e a arrecadação são outras das mais valias deste apartamento.",False,good,False,True,19.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua Professor Sousa da Câmara'}",False,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33871250,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c0/7f/1e/269583892.webp,ORIAPRO4079,28,5,2400.0,"{'price': {'amount': 2400.0, 'currencySuffix': '€/mês'}}",flat,rent,112.0,2,2,avenida Fontes Pereira de Melo,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.7302115,-9.1488174,False,https://www.idealista.pt/imovel/33871250/,918,"Situado em Picoas, no coração de Lisboa, este apartamento oferece uma confortável sala de estar, uma cozinha moderna e totalmente equipada, dois quartos (um deles em suite) e duas casas de banho. Além disso, conta com um lugar de estacionamento privativo na garagem do edifício e uma prática arrecadação. Com uma localização privilegiada nas Avenidas Novas, este imóvel encontra-se numa das zonas residenciais e empresariais mais prestigiadas da capital. A poucos passos do Saldanha, proporciona fácil acesso a todas as conveniências e serviços necessários para um estilo de vida urbano e sofisticado numa das avenidas mais icónicas de Lisboa. Para obter mais informações sobre esta propriedade ou outras oportunidades exclusivas, não hesite em entrar em contato para uma primeira reunião. Somos uma boutique imobiliária dedicada a atender clientes nacionais e internacionais com um serviço de excelência e um profundo conhecimento do mercado. O nosso compromisso é representar os nossos clientes e apresentar as melhores propriedades disponíveis.  Categoria Energética: B-  ref: ORIAPRO4079.",True,good,False,False,21.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida Fontes Pereira de Melo'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33871130,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e6/3d/b2/269569171.webp,KWPT-009833,15,,1050.0,"{'price': {'amount': 1050.0, 'currencySuffix': '€/mês'}}",flat,rent,59.0,1,1,rua Mestre António Martins s/n,Lisboa,Penha de França,Centro,pt,38.7268614,-9.1295633,True,https://www.idealista.pt/imovel/33871130/,1597,"Junto da Av. General Roçadas, destaca-se este apartamento de tipologia T1+1 renovado e com imensa luz natural. Apresentamos este encantador apartamento T1+1, renovado recentemente, situado na freguesia da Penha de França. Com um design moderno e funcional, este imóvel é a escolha perfeita para quem valoriza conforto, estilo e uma localização estratégica. Por se encontrar no 1º andar, de um prédio sem elevador, o apartamento surpreende pela sua luminosidade e atmosfera acolhedora. DESTAQUES: Espaços bem distribuídos: Tipologia T1+1 com áreas versáteis que podem ser adaptadas para um escritório, quarto extra ou arrumação. Renovação: Acabamentos de qualidade e estética contemporânea, que conferem um ambiente moderno e prático. Espaço exterior: Pequeno espaço exterior que dá para as traseira do prédio. Ambiente luminoso: Grandes janelas permitem a entrada de luz natural, criando um ambiente confortável e acolhedor. COZINHA EQUIPADA - Forno - Placa de indução - Esquentador - Máquina de lavar roupa LOCALIZAÇÃO Situado numa das zonas mais centrais de Lisboa, a Penha de França oferece a conveniência de uma vasta rede de serviços e comércio, incluindo supermercados, cafés, farmácias e outros. Transportes à Porta: Várias linhas de autocarros passam mesmo em frente, garantindo fácil acesso a qualquer ponto da cidade, com o Metro a 10 minutos a pé. Perto de escolas, jardins e espaços culturais, é a opção ideal para quem deseja uma vida prática e acessível. CONDIÇÕES DO ARRENDAMENTO - Comprovativos de rendimento - Caução de valor igual a 1 renda - 2 rendas avançadas Este apartamento é a combinação perfeita entre design, funcionalidade e localização. Por isso, se o que procura é isto, não hesite em entrar em contacto através do contacto disponível. Não garantimos resposta atempada a mensagens. Licença de Utilização 529 de 1937. Imóvel disponível para partilha com profissionais do imobiliário. Licença de utilização: 529.",False,good,False,,18.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Mestre António Martins s/n'}",True,False,False,False,False,False,,,
33871063,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/72/a0/74/269567393.webp,IS122404,11,,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,67.0,1,1,Sines,Setúbal,Sines,,pt,37.9576144,-8.8679818,False,https://www.idealista.pt/imovel/33871063/,89903,"Apartamento para Arrendamento em Sines Apartamento T1 mobilado e equipado para arrendamento situado numa zona calma de Sines. Situado no r/c, o imóvel é constituído por uma ampla sala, cozinha equipada, despensa, um quarto amplo com roupeiro e uma casa de banho Todo o apartamento tem excelente exposição solar, com áreas generosas e vista desafogada. Disponibilidade imediata. Licença de Utilização Nº 37/2009 - Câmara Municipal de Sines  Categoria Energética: E  ref: IS122404.",False,good,False,False,18.0,{'typology': 'flat'},"{'subtitle': 'Sines', 'title': 'Apartamento'}",False,False,False,False,False,False,,,
