propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace
33891879,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8a/4b/dd/270830327.webp,32,2,5000.0,"{'price': {'amount': 5000.0, 'currencySuffix': '€/mês'}}",flat,rent,126.0,2,2,Calçada da Ajuda - Belém,Lisboa,Ajuda,Calçada da Ajuda - Belém,pt,,38.7021471,-9.2019836,False,https://www.idealista.pt/imovel/33891879/,6436,"A Feraboli Real Estate apresenta este moderno e confortável apartamento T2 num empreendimento novinho em folha, no coração de Belém. O imóvel, situado no 2º andar de um prestigiado empreendimento novo, beneficia de exposição Sudeste num lado e Noroeste no outro. O lado Sul oferece belas vistas para o rio, a ponte e o Cristo Rei. A espaçosa sala de estar está diretamente ligada a uma cozinha americana totalmente equipada Siemens, uma lavandaria com máquina de lavar e secar roupa, bastante arrumação, uma casa de banho social e, finalmente, um espaçoso terraço. O corredor dá acesso à Suite Principal, que dispõe de um closet, um terraço e uma bela casa de banho em mármore com aquecimento radiante. Por fim, o segundo quarto tem a sua própria casa de banho ao lado e também acesso ao terraço exterior. Para completar a oferta, 2 lugares de estacionamento com carregadores para veículos elétricos e uma arrecadação. Certificado energético A, piscina para todos os moradores, acesso ao ginásio do condomínio e concierge das 9h às 17h todos os dias da semana. O apartamento é arrendado sem mobília. Para mais informações, por favor contacte o nosso escritório particular. Classificação Energética: A ref: APA_368.",True,good,False,True,40.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,APA_368,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33640541,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fc/00/de/257190990.webp,13,,920.0,"{'price': {'amount': 920.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,1,1,São Pedro de Penaferrim,Lisboa,Sintra,São Pedro de Penaferrim,pt,,38.7968653,-9.3792961,False,https://www.idealista.pt/imovel/33640541/,21567,"Viver em S. Pedro de Sintra é estar em constante contacto com a natureza. Esta simpática casa é um dos 3 andares de uma moradia que está situada numa zona com muita vegetação. O acesso faz-se através de um lance de degraus que nos leva a um simpático logradouro. Se preza o sossego então tem que vir conhecer esta casa. A remodelação deste apartamento foi feita em 2008 e está bem conservada. A casa foi recentemente pintada por dentro de branco.  O chão é soalho flutuante e está em sintonia com a mesma cor da porta e das ombreiras. A sala e a cozinha são em open space, tem esquentador, exaustor, uma placa de fogão, forno, máquina de roupa e frigorífico. As janelas e a 2ª porta que dá para o logradouro tem vidros duplos. O WC tem duche, sanita, lavatório e tem janela para ao exterior. O logradouro tem pedra de calçada, tem estendal de roupa e tem uma pequena arrecadação com água e luz. A casa está muito bem situada para quem aprecia passear pelo campo e pela montanha. Perto temos o maravilhoso Miradouro da Vigia, situado a 2km do centro histórico, que abrange uma vista magnífica comparável a uma pintura dos mais belos postais. Daí avista-se o Palácio Nacional da Pena, o Castelo dos Mouros e o Castelo de S. Gregório, um palacete revivalista.  Os proprietários prezam muito inquilinos tranquilos e que saibam cuidar desta casa. É um espaço ideal para um casal ou para quem vive só, trata-se de uma casa com 40m2. Se é o seu caso contacte-me e marcamos uma visita.  As melhores histórias começam aqui!",False,good,False,False,14.0,{'typology': 'flat'},"{'subtitle': 'Sintra', 'title': 'Apartamento'}",False,False,False,False,False,False,1649-01597,
33891956,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/e9/dd/270828410.webp,26,st,1900.0,"{'price': {'amount': 1900.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,2,3,"rua Necessidades, 60",Lisboa,Estrela,Lapa,pt,,38.7101546,-9.1669878,True,https://www.idealista.pt/imovel/33891956/,3649,"Está à procura de um espaço acolhedor e com charme em Lisboa? Este T2 mobilado, localizado numa das zonas mais carismáticas da cidade, é a escolha perfeita! Destaques do imóvel: • Tipologia: T2 (2 quartos); • Casas de banho: 3; • Cave com acesso direto a jardim privado – um refúgio tranquilo no coração da cidade; • Cozinha ampla e luminosa, com janelas para o jardim. • Sala espaçosa e acolhedora • Totalmente mobilado e equipado, em excelente estado. Localização: Situado na emblemática Calçada das Necessidades, este apartamento combina a tranquilidade de um bairro histórico com a proximidade a comércio, transportes e serviços. Ideal para quem valoriza a conveniência sem abrir mão do conforto. Disponível para entrada imediata! Não perca esta oportunidade única de viver num espaço especial em Lisboa. Agende já a sua visita e venha conhecer a sua futura casa! Licença de utilização: 447.",True,good,False,True,19.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua Necessidades, 60'}",False,False,False,False,False,False,KWPT-010048,
33891934,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f8/e5/13/270827094.webp,13,2,3500.0,"{'price': {'amount': 3500.0, 'currencySuffix': '€/mês'}}",flat,rent,160.0,3,2,Monte Estoril,Lisboa,Cascais e Estoril,Estoril,pt,Monte Estoril,38.7037283,-9.4074659,False,https://www.idealista.pt/imovel/33891934/,23265,"Apartamento T3 com varanda e vista mar no centro do Monte Estoril. Com 160 m2 de área bruta. Composto por: - Sala de estar e sala de jantar - Solário com vista de mar - Cozinha - 3 quartos, dos quais 1em suite - 2 casas-de-banho O apartamento tem ainda lugar de estacionamento para 2 viaturas Localização: no coração do Monte- Estoril a 4 minutos a pé da estação de comboios do Monte-Estoril e da praia. Próximo de lojas, supermercado, farmácia, pastelaria, padaria e o conhecido Jardim dos Passarinhos.  Categoria Energética: D  ref: 1122JNC_2.",False,good,False,False,22.0,{'typology': 'flat'},"{'subtitle': 'Monte Estoril, Cascais', 'title': 'Apartamento'}",False,False,False,False,False,False,1122JNC_2,
28754342,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c9/e2/53/107381639.webp,6,3,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,travessa calado,Lisboa,Penha de França,Centro,pt,,38.7311133,-9.1297043,False,https://www.idealista.pt/imovel/28754342/,1299,"T1 Remodelado à dois anos em Lisboa, na zona da Penha de França, junto à Avª Paiva Couceiro. O apartamento foi totalmente remodelado com pinturas, tratamento dos pavimentos, casa de banho e cozinha nova. A cozinha está semi equipada com exaustor, placa e fogão. 3º andar sem elevador.",False,good,False,False,20.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na travessa calado'}",True,False,False,False,False,False,A1.2581,
33891857,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/77/bc/c3/270826044.webp,21,1,3300.0,"{'price': {'amount': 3300.0, 'currencySuffix': '€/mês'}}",flat,rent,160.0,3,2,Monte Estoril,Lisboa,Cascais e Estoril,Estoril,pt,Monte Estoril,38.7044304,-9.4083521,False,https://www.idealista.pt/imovel/33891857/,23328,"Apartamento T3 com varanda no centro do Monte Estoril com 160 m2 de área bruta. Composto por: - Sala de estar e sala de jantar - Solário e Sala de Pequeno Almoço com vista de mar - Cozinha - 3 quartos, dos quais 1em suite  - 2 casas-de-banho O apartamento tem ainda lugar de estacionamento para 2 viaturas Localização: no coração do Monte- Estoril a 4 minutos a pé da estação de comboios do Monte-Estoril e da praia. Próximo de lojas, supermercado, farmácia, pastelaria, padaria e o conhecido Jardim dos Passarinhos.  Categoria Energética: D  ref: 1122JNC_1.",False,good,False,False,21.0,{'typology': 'flat'},"{'subtitle': 'Monte Estoril, Cascais', 'title': 'Apartamento'}",False,False,False,False,False,False,1122JNC_1,
33891920,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/71/a2/a9/270826051.webp,26,,1750.0,"{'price': {'amount': 1750.0, 'currencySuffix': '€/mês'}}",flat,rent,53.0,1,1,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,,38.72371,-9.1472255,False,https://www.idealista.pt/imovel/33891920/,1523,"Apartamento T1 sem móveis localizado no SottoMayor Premium Apartments. Localizado a 500 metros do Marquês de Pombal e da Avenida da Liberdade, zona nobre, central e privilegiada da cidade de Lisboa. Este empreendimento une o melhor de dois mundos: a vantagem de estar no centro de Lisboa e o privilégio de desfrutar da serenidade de uma zona tranquila, As áreas dividem-se por: -Cozinha equipada aberta para a sala com janela e varandim -1 Quarto com roupeiros, cofre - Wc com poliban, aquecedor de toalha Imóvel com boas áreas, boa localização em prédio com concierge, e 1 lugar de estacionamento. Lisboa A capital Portuguesa é onde tudo acontece: desde os seus bairros históricos às novas ruas cheias de vida, Lisboa é a cidade que nunca para de surpreender. Pode passear por avenidas icónicas como a Liberdade ou comer os deliciosos pastéis de Belém, sem esquecer as opções culturais e inúmeros museus da cidade. Um oásis urbano que serve o amante da calçada portuguesa e o curioso pela modernidade. A Porta da Frente Christie's é uma empresa de mediação imobiliária que trabalha no mercado há mais de duas décadas, focando-se nos melhores imóveis e empreendimentos, quer para venda quer para arrendamento. A empresa foi selecionada pela prestigiada marca Christie's International Real Estate para representar Portugal, nas zonas de Lisboa, Cascais, Oeiras e Alentejo. A principal missão da Porta da Frente Christie's é privilegiar um serviço de excelência a todos os nossos clientes.  Categoria Energética: B  ref: P35837.",False,good,False,True,33.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,P35837,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891402,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a4/51/ce/270800678.webp,32,,6500.0,"{'price': {'amount': 6500.0, 'currencySuffix': '€/mês'}}",flat,rent,220.0,3,3,Centro de Cascais,Lisboa,Cascais e Estoril,Cascais,pt,Centro de Cascais,38.6999445,-9.42556,False,https://www.idealista.pt/imovel/33891402/,24882,"Apartamento T3 com cerca 195 m2, para arrendamento no centro de Cascais,  Situado no 1º andar, este apartamento conta com três quartos em suite, três varandas, uma casa de banho social e uma ampla sala de 65m2, cozinha (com ilha) totalmente equipada, Lavandaria Materiais topo e acabamentos de excelência.  Acabamentos e equipamentos: - Electrodomésticos: Poggen-Pohl, Eletrolux, AEG e Cifial. - Ar condicinado quente e frio. - Pavimento radiante nas casa de banho. - caixilharia em PVC - Vidros duplos - Portadas em alumínio Quartos e sala com chão de tábua de carvalho escovado com acabamento a óleo.  Cozinha Poggen-Pohl com móveis lacados, bancadas em pedra, pavimento em porcelanato cerâmico de nova geração e electrodomésticos Eletrolux/ AEG.  Dispõe de garagem para três carros.  localizado no centro de Cascais, a 2 minutos da praia, do comércio, perto de todo o tipo de serviços, comércios tradicionais, transportes, escolas publicas e privadas e rápidos acessos á auto estrada A5 que liga Cascais a Lisboa e ao aeroporto Lisboa em apenas 25 minutos.  Categoria Energética: B  ref: CJG-A729.",False,good,False,False,30.0,{'typology': 'flat'},"{'subtitle': 'Centro de Cascais, Cascais', 'title': 'Apartamento'}",True,False,False,False,False,False,CJG-A729,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891757,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/66/25/91/270815686.webp,19,2,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mês'}}",flat,rent,72.0,1,1,"rua Egas Moniz, 306",Lisboa,Cascais e Estoril,Estoril,pt,São João,38.7009307,-9.3799898,True,https://www.idealista.pt/imovel/33891757/,20972,"EMBAIXADA DA CASA | Apresenta apartamento T1 em São João do Estoril. Com 69 m2 e uma ampla varanda foi totalmente remodelado.    Inserido em zona residencial, no condomínio Torres do Mar, com piscinas e court de ténis.   É composto por hall, um quarto com roupeiro, cozinha equipada, sala de estar e zona de jantar ou escritório, casa de banho com duche. Tem boas áreas com arrumação e muita luminosidade através de amplas janelas com vidros duplos.   Todo o tipo de comércio e serviços próximos, desde parques, supermercados, cafés, centro de saúde, jardim de infância, ginásio etc, a menos de 100m do condomínio, estacionamento fácil e gratuito no interior do condomínio ou na rua.    Estação de comboio S. João do Estoril a 200m.   A 20 minutos de carro de Lisboa e 5 minutos de Cascais.   Acesso rápido à Av. Marginal e à A5.   Praia a 5 minutos a pé.   Escola secundária à distância de um quarteirão.   Colégio dos Salesianos do Estoril a 3 minutos de carro (1 paragem de comboio). EMBAIXADA DA CASA | Presents a 1 bedroom apartment in São João do Estoril. With 69 m2 and a large balcony, it has been completely renovated.  Inserted in a residential area, in the Torres do Mar condominium, with swimming pools and tennis court. It consists of hall, a bedroom with closet, equipped kitchen, living room and dining area or office, bathroom with shower. It has good storage areas and lots of light through large double-glazed windows. All types of commerce and services nearby, from parks, supermarkets, snack bars, health center, nursery, gym, etc. , less than 100m from the condominium, easy and free parking inside the condominium or on the street.  S. João do Estoril train station 200m away. 20 minutes by car from Lisbon and 5 minutes from Cascais. Quick access to Av. Marginal and the A5. Beach 5 minutes walk. Secondary school one block away. Colégio dos Salesianos do Estoril 3 minutes by car (1 train stop).",True,good,False,True,19.0,{'typology': 'flat'},"{'subtitle': 'São João, Cascais', 'title': 'Apartamento na rua Egas Moniz, 306'}",False,False,False,False,False,False,J1004,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33684400,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a6/fb/a5/257995844.webp,76,,20000.0,"{'price': {'amount': 20000.0, 'currencySuffix': '€/mês'}}",chalet,rent,740.0,5,6,avenida Marechal Carmona,Lisboa,Cascais e Estoril,Cascais,pt,Parque de Palmela - Ribeira das Vinhas,38.7075309,-9.4163685,False,https://www.idealista.pt/imovel/33684400/,23965,"Moradia contemporânea a estrear com amplas áreas combinando sofisticação com o máximo de conforto e bem estar. Localizada no centro de Cascais, esta casa conta com três pisos distribuídos de forma muito prática e funcional em simbiose perfeita com o exterior. No piso principal, as zonas sociais são um convite ao convívio, com uma ampla sala de estar aberta para o jardim e para a piscina. A cozinha americana, totalmente equipada, possui uma área de refeições com uma porta de correr que permite a sua separação da cozinha sempre que necessário. Além disso há ainda um espaço muito versátil que pode ser convertido em escritório ou casa de jantar e uma casa de banho de hóspedes. O primeiro piso é reservado exclusivamente para o descanso, onde se encontram quatro magnificas suites. De destacar a espetacular master suite com vista mar que inclui terraço privado, um espaçoso closet, e uma luxuosa casa de banho. A segunda suite também contempla um terraço com vista mar e closet, ao qual se somam ainda duas outras suites, uma das quais com terraço e outra com closet. Na cave, o espaço multi usos é perfeito para diversas atividades (sala de cinema, ginásio, sala de jogos), além de contar com uma suite de serviço e uma lavandaria totalmente equipada e com multiplos armários para arrumação. A garagem em boxe tem capacidade para vários carros, estando dotada de dois sistemas de carregamento para carros eletricos. O exterior da moradia é igualmente impressionante, com um jardim que emoldura a piscina aquecida e vistas deslumbrantes para o mar. Esta è a solução perfeita para quem procura elegância e conforto numa localização central que permite vida a pé e fáceis acessos ás principais vias de Cascais.",True,good,False,,27.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Parque de Palmela - Ribeira das Vinhas, Cascais', 'title': 'Moradia independente na avenida Marechal Carmona'}",True,False,False,False,False,False,CAS_119,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891888,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d4/f1/94/270824762.webp,22,3,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mês'}}",flat,rent,190.0,3,2,Póvoa de Santa Iria e Forte da Casa,Lisboa,Póvoa de Santa Iria e Forte da Casa,,pt,,38.8567607,-9.0763594,False,https://www.idealista.pt/imovel/33891888/,14509,"T3 com Box de 28m2 e vista sobre o Tejo. Localizado na Urb. Colina do Tejo - Forte da Casa Sala com 48m2, lareira a lenha com recuperador de calor e varanda comum à suite com 10m2. Cozinha com 20m2 e móveis em faia, completamente equipada. Aquecimento e aspiração central. Quartos com roupeiros. Pavimento flutuante nos quartos e corredor. WC da suite com cabine de hidromassagem e WC social completa com banheira, ambas com toalheiros aquecidos. Estores eléctricos. Exposição solar Nascente-Poente. Vista sobre o rio Tejo Exigem-se fiadores e garantias de acordo com as condições apresentadas pelos interessados. Disponível a partir de 1 de fevereiro de 2025 Licença de Utilização nº192/05 emitida em 17/08/2005, pela Câmara Municipal de Vila Franca de XIra Marque uma visita ou peça-nos mais informações. Consultor responsável: Ricardo Reis  Categoria Energética: D  ref: BPA1005.",False,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira', 'title': 'Apartamento'}",False,False,False,False,False,False,BPA1005,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891885,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/32/e6/7d/270824597.webp,31,3,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mês'}}",flat,rent,130.0,3,3,avenida das Tílias,Lisboa,Cascais e Estoril,Estoril,pt,São Pedro do Estoril,38.6983271,-9.3675227,False,https://www.idealista.pt/imovel/33891885/,19972,"SEM MÓVEIS - Apartamento T3 (4 assoalhadas) para Arrendamento no Centro dos Jardins da Parede (S. Pedro do Estoril), localizado apenas a 500 metros da Estação de Comboios e Estrada Marginal. Dispondo de excelente exposição solar e VISTA MAR, a habitação é composta por Hall de Entrada, Sala de Estar com Varanda, Lavabo, Cozinha com Despensa e parcialmente Equipada, Hall dos Quartos com roupeiro, Suíte - com roupeiro e WC, 2 Quartos com roupeiro e WC de Apoio. Dispõe ainda de Aquecimento Central, Vidros Duplos, 2 Parqueamentos Privativos e Arrecadação individual. Ótima localização. *** Mais imóveis para consulta no Site da J&AC Imobiliária - Visite-nos!  Categoria Energética: B-  ref: 1037.",False,good,False,True,23.0,{'typology': 'flat'},"{'subtitle': 'São Pedro do Estoril, Cascais', 'title': 'Apartamento na avenida das Tílias'}",True,False,False,False,False,False,1037,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891849,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bb/a0/eb/270824068.webp,16,5,1450.0,"{'price': {'amount': 1450.0, 'currencySuffix': '€/mês'}}",penthouse,rent,49.0,1,1,rua Jau,Lisboa,Alcântara,Alto de Santo Amaro,pt,,38.7052782,-9.1847397,False,https://www.idealista.pt/imovel/33891849/,5070,"Apartamento T1 mobilado Alto Santo Amaro Totalmente recuperado com projeto de arquitetura ímpar onde se afigura materiais de qualidade superior para um ambiente agradável e luxuoso. Descrição do imóvel: - Prédio emblemático - Apartamento com vista frontal Rio Tejo - Numa zona arborizada - O espaço interior divide-se entre hall de entrada, sala ampla com zona de estar e jantar, cozinha em open space, 1 quarto e 1 wc. - Tem 2 varandas com pavimento hidráulico. - Fica equipado Características técnicas da intervenção da remodelação: - Quadro elétrico e toda a parte elétrica nova. - Canalização da água e dos esgotos novos. - Pré-instalação Ar condicionado para a sala e quarto. - Porta de entrada Blindada Dierre de alta segurança. - Portas interiores lacadas em branco. - Janelas oscilobatentes, vidros duplos, com corte térmico e acústico, com caixilharia em PVC. - Estores elétricos. - Tetos falsos com luzes LED. - Sancas originais e frisos decorativos ""boiserie"" para um ambiente elegante. - Pavimento Egger Pro Laminado e Biselado em Pinho com isolamento em cortiça. - Cozinha lacada da cor ""Greige"" totalmente equipada com eletrodomésticos da marca ""TEKA e Bosch"", bancada em Silestone ""Calacatta Gold"", torneira da ""Grohe"" e lava-loiça da ""Rodi"". - Wc revestido com cerâmica retificada ""Calacatta Diamond Gold"", sanita suspensa da marca ""Grohe"", Torneira da ""Grohe"" e Conjunto de chuveiro ""Grohe"". - Possui 1 roupeiro lacado em branco com o interior em linho. Descrição da zona envolvente: - Localiza-se junto ao Instituto Superior de Agronomia, Pestana Palace Lisboa, Lx Factory e Restaurante Solar dos Nunes. Fica próximo da futura estação de Metro de Alcântara. Na envolvência existe óptima infraestrutura de serviços, comércio e zonas de lazer. Nota: Contrato mínimo de 1 ano Licença AMI - 5942.",False,good,False,True,30.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Alcântara, Lisboa', 'title': 'Penthouse na rua Jau'}",False,False,False,False,False,False,,
33891824,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d5/88/c3/270823641.webp,18,,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,69.0,3,1,Ramada e Caneças,Lisboa,Ramada e Caneças,,pt,,38.8059992,-9.1859068,False,https://www.idealista.pt/imovel/33891824/,8543,"Arrenda-se T3 Remodelado - na Ramada T3 totalmente remodelado e com excelente iluminação natural, perfeito para quem procura conforto, funcionalidade e uma localização prática. Cozinha: Equipada com placa e fogão embutido, além de termocumulador Despensa: Para arrumação extra no corredor Casa de banho: Remodelada e Moderna com poliban 3 quartos: Espaçosos com pavimento flutuante, proporcionando um ambiente acolhedor e confortável Sala:  Luminosa, ideal para momentos de convívio Este apartamento é a escolha certa para quem quer viver num espaço moderno e prático. Contacte-nos para mais informações ou para marcar a sua visita!",False,good,False,,19.0,{'typology': 'flat'},"{'subtitle': 'Ramada e Caneças, Odivelas', 'title': 'Apartamento'}",False,False,False,False,False,False,8-A-000108,
33891822,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ba/4a/3e/270823043.webp,16,1,6000.0,"{'price': {'amount': 6000.0, 'currencySuffix': '€/mês'}}",flat,rent,241.0,3,3,rua Doutor Archer de Lima,Lisboa,Algés - Linda-a-Velha - Cruz Quebrada - Dafundo,Dafundo,pt,,38.7029748,-9.2430957,False,https://www.idealista.pt/imovel/33891822/,9494,"Localizado em Oeiras, a apenas 15 minutos de Lisboa e 20 minutos de Cascais, este elegante apartamento T3 no condomínio Terraços da Barra combina conforto, luxo e uma localização privilegiada. Com 261 m² de área bruta, o imóvel dispõe de uma ampla sala de 55 m², três quartos (incluindo uma suíte com walk - in - closet ), três casas de banho, ar condicionado em todas as divisões e um terraço formidável virado a sul, com vista panorâmica de 180 graus sobre o rio Tejo e o Oceano.  Inclui ainda dois lugares de estacionamento. O condomínio oferece infraestrutura de alto padrão: piscinas (interior aquecida e exterior), ginásio, jardins, segurança 24h e salão de festas.  Ideal para famílias que valorizam tranquilidade, lazer e sofisticação. A área circundante possui excelente oferta de transportes, escolas, serviços e áreas verdes como o Parque Urbano do Jamor. Com fácil acesso às autoestradas A5, CREL e Marginal, o imóvel alia qualidade de vida à proximidade de Lisboa e Cascais.",False,good,False,True,25.0,{'typology': 'flat'},"{'subtitle': 'Algés - Linda-a-Velha - Cruz Quebrada - Dafundo, Oeiras', 'title': 'Apartamento na rua Doutor Archer de Lima'}",False,False,False,False,False,False,R_025_1250,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891794,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ae/ea/1c/270821961.webp,18,1,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,2,1,rua da Emenda,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,,38.7110645,-9.1454718,False,https://www.idealista.pt/imovel/33891794/,2887,"Apartamento T1+1, com cozinha equipada, recém pintado, em pleno centro de Lisboa, no Chiado. Sala de esquina, com boa luminosidade; quarto principal; quarto secundário (interior); casa de banho (com banheira); e cozinha com todos os eletrodomésticos. Divisões espaçosas. Quartos com roupeiros embutidos. A sala dispõe de louceiro, espelho e aparador. 1º Andar, sem elevador, de acesso fácil. Rua calma e muito central, com todo o tipo de comércio e transportes nas imediações. Metro. Baixa-Chiado a 3 minutos. A 10 minutos das estações de comboio do Cais do Sodré e do Rossio. 1+1 Bedroom apartment, with equipped kitchen, recently painted, in the heart Lisbon, Chiado neighborhood. Corner room, with good light; master bedroom; second bedroom/office/walk-in-closet; bathroom (with bathtub); and kitchen with all appliances. Spacious areas. Rooms with built-in closets. The living room has a cupboard, mirror and sideboard. 1st Floor, no elevator, easy access. Quiet and very central street, with all types of commerce and transport nearby. Subway. Baixa-Chiado 3 minutes away. 10 minutes from Cais do Sodré and Rossio train stations.   Appartement 3 pièces, avec cuisine équipée, récemment peint, dans le quartier du Chiado, au coeur de Lisbonne. Salon d'angle, avec une bonne luminosité; chambre principale; deuxième chambre/bureau/dressing; salle de bain (avec baignoire); et cuisine avec tous les eléctroménagers. Pièces spacieuses. Chambres avec placards intégrés. Le salon dispose d'un armoire, d'un miroir et d'un buffet. 1er étage, sans ascenseur, accès facile. Rue calme et très centrale, avec tous types de commerces et transports à proximité. Métro. Baixa-Chiado à 3 minutes. A 10 minutes des gares de Cais do Sodré et Rossio.",True,good,False,False,23.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua da Emenda'}",True,False,False,False,False,False,120611786-52,
