propertyCode,floor,price,propertyType,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished,formerPrice,priceChange,hasParkingSpace,isParkingSpaceIncludedInPrice
33875867,0.0,2400.0,studio,50.0,0,1,rua do Poço dos Negros,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7109098,-9.1523842,False,https://www.idealista.pt/imovel/33875867/,3014,"Disponível em: 04/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está a partir do dia 2025-02-04. Há 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,False,48.0,False,False,,,2400.0,0.0,False,False
33875872,1.0,4200.0,flat,40.0,1,1,Pátio Salema,Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7165804,-9.13845,False,https://www.idealista.pt/imovel/33875872/,2294,"Disponível em: 24/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está a partir do dia 2025-01-24. O apartamento tem uma área total de 40 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,False,105.0,False,False,,,4200.0,0.0,False,False
33875798,1.0,1380.0,flat,70.0,2,1,"rua Julieta Ferrão, 12",Lisboa,Avenidas Novas,Entrecampos,pt,38.7440837,-9.1536581,True,https://www.idealista.pt/imovel/33875798/,1239,"Apartamento T2 com um lugar de garagem. Localizado Na Rua Julieta Ferrão, o Condomínio Gemini oferece centralidade e segurança. O Edifício tem vigilância 24h na portaria. O apartamento tem uma agradável sala, cozinha equipada, dois quartos e uma casa de banho. Dispõe de um lugar de garagem, de fácil acesso e também uma pequena arrecadação. Muito central, está a apenas 10 minutos a pé do Hospital Sta. Maria, Cidade Universitária, e a 5 minutos das estações de metro de Entrecampos ou Campo Pequeno. **Autorização de Utilização Nº 239, emitida a 1984/08/10 pela Câmara Municipal de Lisboa**.",good,False,True,20.0,False,False,,,1380.0,0.0,True,True
33875845,2.0,1900.0,flat,90.0,2,1,avenida Almirante Reis,Lisboa,Arroios,Anjos,pt,38.7204735,-9.1344192,False,https://www.idealista.pt/imovel/33875845/,1966,"Disponível em: 13/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Aviso de cancelamento: 2 meses O apartamento está imediatamente. O apartamento tem uma área total de 90 metros quadrados. Há 2 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. A taxa do condomínio está incluída no aluguel mensal. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,False,21.0,False,False,,,1900.0,0.0,False,False
33875841,,2000.0,flat,92.0,2,1,praça Francisco Sá Carneiro,Lisboa,Areeiro,Centro,pt,38.7399934,-9.134086,False,https://www.idealista.pt/imovel/33875841/,819,"Disponível em: 13/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Administrative fee: €200 O apartamento está imediatamente. O apartamento tem uma área total de 92 metros quadrados. Há 2 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. Não é necessário um custo adicional para o condomínio. O custo médio dos serviços é de 150€ que inclui gás. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,True,22.0,False,False,,,2000.0,0.0,False,False
33875824,,2890.0,flat,80.0,2,1,rua do Telhal aos Olivais,Lisboa,Marvila,,pt,38.7467969,-9.099461,False,https://www.idealista.pt/imovel/33875824/,3905,"Disponível em: 13/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Admin fee: 28€/one-time fee per person O apartamento está imediatamente. O apartamento tem uma área total de 80 metros quadrados. Há 2 quarto(s), 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,True,36.0,False,False,,,2890.0,0.0,False,False
33875821,1.0,1200.0,flat,45.0,1,1,avenida do Oceano,Setúbal,Costa de Caparica,Santo António,pt,38.6501849,-9.2330949,False,https://www.idealista.pt/imovel/33875821/,12434,"Disponível em: 13/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está imediatamente. O apartamento tem uma área total de 45 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. A taxa do condomínio está incluída no aluguel mensal. O custo médio dos serviços é de 80€ que inclui água, eletricidade, internet. É necessário um período mínimo de permanência de 11 mês/meses. É possível reservar diretamente online.",good,False,True,27.0,False,False,,,1200.0,0.0,False,False
33875820,,1065.0,studio,50.0,0,1,travessa Artur Lamas,Lisboa,Alcântara,Junqueira,pt,38.7008356,-9.1924501,False,https://www.idealista.pt/imovel/33875820/,5895,"Disponível em: 13/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Admin Fee: 195€ O apartamento está imediatamente. Há 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,False,21.0,False,False,,,1065.0,0.0,False,False
33875767,1.0,2500.0,flat,50.0,2,1,Calçada de São Vicente,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7148609,-9.1290057,False,https://www.idealista.pt/imovel/33875767/,2727,"Disponível em: 13/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está imediatamente. Há 2 quarto(s), 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,False,50.0,False,False,,,2500.0,0.0,False,False
31379556,2.0,1300.0,flat,62.0,1,1,avenida Estados Unidos da América,Lisboa,Alvalade,Alvalade,pt,38.7475693,-9.1376147,False,https://www.idealista.pt/imovel/31379556/,1260,"Situado numa das melhores zonas de Lisboa, desta apenas 2 Km do Aeroporto, com excelentes áreas e acessos a qualquer ponto da cidade de Lisboa e respetiva saída. - Apartamento como novo, TOTALMENTE MOBILADO EQUIPADO E DECORADO, c/ garagem. - Cozinha totalmente equipada (combinado, máquina da roupa, máquina da loiça, micro-ondas, exaustor, placa forno, esquentador). Estores elétricos, Ar Condicionado em todo o apartamento - Porta blindada, vidros duplos, vídeo porteiro, estores elétricos, Ar Condicionado - Transportes à porta, zona comércio, serviços e restante oferta da zona, (restaurantes, pastelaria, lavandaria, rouparia, supermercado, farmácia, bancos, cabeleireiro, seguradora, clínica, ginásio, cresce / jardim de infância etc. ). Descrição: - Apartamento; 62 m2 – Hall 4 m2; cozinha 9 m2; sala; 22 m2 c/ varanda, um quarto 15 m2 com roupeiro e uma casa de banho 4,5 m2 e Garagem. Licença de utilização nº 800/UT/2004. Não perca esta oportunidade, marque já a sua visita.",good,False,True,21.0,False,False,,,1300.0,0.0,True,True
33854798,,1500.0,flat,48.0,1,1,Bairro Alto,Lisboa,Misericórdia,Bairro Alto,pt,38.7121166,-9.1441101,False,https://www.idealista.pt/imovel/33854798/,2763,"Arrenda-se Apartamento T1 no Bairro Alto Arrenda-se apartamento T1 em excelente estado, totalmente mobilado e equipado, localizado na Rua do Norte, no coração do Bairro Alto. Características do imóvel: - Tipologia: T1 - Piso: 1º andar - Estado: Mobilado e equipado Condições para arrendamento: - Pagamento inicial de 2 rendas + 1 caução Apresentação dos seguintes documentos: - Cartão de Cidadão ou Cartão de Residência - Nota de liquidação do IRS - Fiador (deve apresentar os mesmos documentos que o inquilino) Para mais informações ou agendamento de visita, entre em contacto. AMI 16799.",good,False,,31.0,False,False,,,1500.0,0.0,False,False
33875754,1.0,2350.0,flat,130.0,2,3,rua Cândido dos Reis,Lisboa,Oeiras e São Julião da Barra - Paço de Arcos - Caxias,Oeiras e São Julião da Barra,pt,38.6934487,-9.3092488,False,https://www.idealista.pt/imovel/33875754/,15238,"Apartamento T2 Duplex com Garagem No centro de Oeiras, encontramos este apartamento acabado de remodelar com 2 quartos, 3 casas de banho, cozinha equipada, sala de estar, sala de Jantar. Ar condicionado | Apartamento Mobilado | 2 lugares de Garagem. Localizado numa zona central e tranquila com facilidade de estacionamento, a poucos minutos do Parque dos Poetas, Hospital da Luz de Oeiras, a 10 minutos do Centro Desportivo Nacional do Jamor, da Nova School of Business and Economics, Escola Básica de São Julião da Barra, Escola Secundária Sebastião e Silva e St. Julian’s School. A 10 minutos da Oeiras International School e a 20 minutos driving distance do centro de Lisboa e do Aeroporto Humberto Delgado. Não são aceites animais de estimação. Entrada a partir de Fevereiro. Marque já a sua visita!",good,False,False,18.0,False,False,Centro - Santo Amaro,,2350.0,0.0,False,False
33875741,2.0,2750.0,flat,78.0,2,2,Campo Pequeno,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7404864,-9.1473023,False,https://www.idealista.pt/imovel/33875741/,561,"**Apartamento Deslumbrante para Arrendamento nas Avenidas Novas** Descubra este apartamento moderno e elegante, ideal para quem procura um estilo de vida urbano no coração do Saldanha. Com 78 m² de área bruta, a propriedade oferece dois quartos espaçosos e duas casas de banho, garantindo conforto e privacidade. A cozinha está vazia, pronta para ser personalizada ao seu gosto, enquanto o resto do apartamento está totalmente mobilado e equipado com aquecimento e ar condicionado. Situado no bairro das Avenidas Novas, este apartamento proporciona uma conectividade inigualável, com três estações de metro nas proximidades e acesso rápido ao Aeroporto Internacional de Lisboa. A poucos passos da icónica Avenida da Liberdade e do prestigiado El Corte Inglés, terás acesso a lojas de luxo e importantes sedes de negócios. Aproveite a sofisticação contemporânea e a conveniência urbana que este espaço oferece.  Não são permitidos animais.",good,False,True,35.0,False,False,,,2750.0,0.0,False,False
33875715,5.0,2200.0,flat,105.0,4,2,rua Jangada de Pedra,Lisboa,Parque das Nações,Expo Sul,pt,38.7566815,-9.0993218,False,https://www.idealista.pt/imovel/33875715/,4353,"Apartamento no Parque das Nações com 4 quartos totalmente mobilado, equipado e pronto a entrar. T3 transformado em T4. Distâncias a pé: - 4 minutos do Hospital CUF Descobertas - 17 minutos do Centro Comercial Vasco da Gama - 19 minutos da Estacção de Comboios/Metro Oriente TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: A partir de 1 de Fevereiro de 2025 - Duração Mínima de Aluguer: 6 meses - Número Máximo de Hóspedes: 6 - Despesas Incluídas: A definir - Limpeza: A orçamentar de acordo com pedido do hóspede - Animais de Estimação: Não Permitido DETALHES DO APARTAMENTO - 4 quartos com janela - Totalmente mobilado, equipado com todos os eletrodomésticos e palamenta, pronto a entrar - Sala - 2 WCs completos A CSFM é lider no mercado de arrendamento de imóveis para estudantes e empresas, temos soluções totalmente adaptadas à necessidade de cada cliente. Por favor contacte-nos para mais informações.",good,False,True,21.0,False,False,,,2200.0,0.0,False,False
32139753,1.0,1300.0,flat,66.0,2,1,Arneiros,Lisboa,Benfica,Arneiros,pt,38.7532481,-9.2001169,False,https://www.idealista.pt/imovel/32139753/,5300,"Apartamento: Em excelente estado de conservação. Equipado e mobilado 2- Quartos com roupeiros( um deles com varanda). Sala virada A sul com porta de correr. 1- Wc com base de duche em estado novo. 1- Cozinha, totalmente equipada  em estado praticamente novo. 1º andar sem elevador. 1- andar por piso. Prédio de placa. Proximidade: Junto á Estrada de Benfica. Pastelaria Nilo. Igreja de Benfica. Bancos. Mercado de Benfica. IMÓVEL ANGARIADO EM SISTEMA DE EXCLUSIVIDDE.",good,False,False,20.0,False,False,,,1300.0,0.0,False,False
33875640,3.0,1250.0,flat,78.0,2,1,rua Professor Simões Raposo,Lisboa,Lumiar,Telheiras,pt,38.7595913,-9.1726906,False,https://www.idealista.pt/imovel/33875640/,3620," Duplex T2, remodelado e mobilado paraarrendamento a 1250 €, em Telheiras, junto ao PSP.   Trata-se de um 3º andar inserido num prédio semelevador com cerca de 78 m2 de área.   O apartamento caracteriza-se por:   -Amplo Hall de Entrada;   -A cozinha é totalmenteequipada com placa, forno, micro-ondas, máquina de lavar roupa, maquina de lavar a louça, frigorífico. -Sala;   -2 Quartos, um com roupeiro embutido;   -1 Casa de banho;   -Ar Condicionado; -2 Despensas - Localiza-se numa zona calma mas junto de todo o tipode comércio e serviços, com paragem de autocarros a 2mins e metro de Telheiras a 5 mins a pé.   O potencial cliente deverá apresentar -Comprovativo de rendimentos, nomeadamenteIRS e recibos de vencimento+fiador. 1 renda+2 cauções. : SEM ANIMAIS.  A LIMPEZA DO APARTAMENTO ESTÁ INCLUIDA.  Licença de Utilização - 164.",good,False,False,16.0,False,False,,,1250.0,0.0,False,False
33875629,,1580.0,studio,47.0,0,1,rua Rodrigo da Fonseca s/n,Lisboa,Santo António,Rato - Amoreiras,pt,38.720748,-9.1512933,True,https://www.idealista.pt/imovel/33875629/,1949,"Apartamento T0 para arrendamento situado na Freguesia de Santo António, Lisboa. Estúdio inserido no rés de chão de um edifício construído em 2019, combina um design contemporâneo e sofisticado. Com acabamentos de excelente qualidade, é perfeito para quem busca conforto e estilo em uma das áreas mais valorizadas da cidade de Lisboa. Localizado a 5 minutos a pé da Avenida da Liberdade, fica perto de diversos serviços, restaurantes e centros culturais. o imóvel recebe boa iluminação natural e possui um layout funcional e prático. Uma excelente oportunidade para quem deseja viver em uma localização central, com todas as facilidades da vida moderna. O imóvel é arrendado mobiliado, com cozinha equipada e inclui um pátio privativo. O edifício dispõe de serviço de limpeza opcional e possibilidade de arrendamento de vaga de garagem. As despesas com água, eletricidade e internet não estão incluídas no valor do arrendamento. O contrato de arrendamento tem uma duração mínima de 1 ano. O proprietário solicita comprovativos de rendimentos, 2 rendas e mais 2 rendas de caução. Para mais informações e/ou visita, contacte-me.",good,False,,34.0,False,False,,,1580.0,0.0,False,False
33875570,,1300.0,flat,62.0,2,1,rua Cândido Figueiredo s/n,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7449235,-9.177393,True,https://www.idealista.pt/imovel/33875570/,3138,"  T2 para Arrendamento em São Domingos de Benfica Este excelente apartamento T2, localizado numa das zonas mais calmas de Lisboa, foi recentemente renovado na cozinha e na casa de banho. Cozinha Equipada: Máquina de lavar roupa, termoacumulador elétrico, frigorífico, placa e forno elétricos. Sala: Com móveis encastrados, práticos e funcionais, ideal para arrumação e decoração. Dispensa: Espaço extra para organização e armazenamento. 3 Marquises: Duas na fachada da frente e uma na fachada traseira, proporcionando áreas adicionais versáteis. Orientação Norte-Sul: Garante luz natural durante todo o dia. Estores Térmicos: Conforto climático em todas as estações do ano. Janelas Modernas: Com alumínios novos para isolamento térmico e acústico. Estacionamento: 1 lugar de parqueamento gratuito sob a gestão da EMEL. Localização: Situado em São Domingos de Benfica, este apartamento encontra-se rodeado de comércio, serviços e transportes, assegurando comodidade e acessibilidade. Marque já a sua visita e descubra a sua nova casa! Imóvel com Licença de utilização nº 413 emitida em 28 de outubro de 1963.",good,False,,21.0,False,False,,,1300.0,0.0,False,False
33875551,1.0,1250.0,flat,82.0,2,2,estrada de Benfica s/n,Lisboa,Benfica,Avenida do Uruguai,pt,38.7506659,-9.19803,True,https://www.idealista.pt/imovel/33875551/,5036,"Apartamento T2, sem mobília. Constituído por Hall, corredor, dois quartos, 2 wc's, sala, despensa e cozinha equipada com placa, forno, exaustor e termoacumulador, janelas em PVC, oscilo batentes, com vidro duplo. Fotografias 2023. A Proprietária pretende Contratos de Arrendamento de longa duração [10 anos - permanência de 1/3 (44 meses)]. Benfica começou por ser uma aldeia de camponeses da região saloia. Com eles também algumas ordens religiosas se instalaram no território. No século XV foi promovida a sede de julgado do Termo de Lisboa, sendo-lhe concedidos dois juízes privativos. Foi também nessa altura que se fixaram três importantes Irmandades: Nossa Senhora do Amparo, Santo António e São Sebastião. No século XVIII começou a registar-se uma forte atracão de novas classes abastadas, seduzidas pela paisagem, que se instalam em quintas. No século XIX aparecem as ligações com transportes públicos e assiste-se ao crescimento exponencial da cidade. Com a extinção do Termo de Lisboa em 1852, o território de Benfica é primeiro integrado no novo concelho de Belém e, mais tarde, em 1886, é dividido. A parte exterior à nova Estrada da Circunvalação de Lisboa é integrada em Oeiras (como Benfica (Extramuros), sendo atualmente o núcleo de atualmente do concelho da Amadora) e a parte interior é integrada em Lisboa, dando origem à atual freguesia. A cidade de Lisboa continuou a crescer velozmente, o que se refletiu na crescente urbanização da freguesia. Da década de 1950 até à década de 1990 do século XX, a população triplicou de 17 843 habitantes para cerca de 50 000 habitantes. Em 1959 o território divide-se novamente e dá origem à freguesia de São Domingos de Benfica. Mais recentemente, a par da crescente edificação assiste-se ao decréscimo da população residente, não só pelo envelhecimento mas também pela migração dos habitantes mais jovens para a periferia. [by wikipedia] Entrar no mundo imobiliário em busca da casa perfeita pode ser um desafio gigante. As exigências são muitas: áreas generosas, localização conveniente, boas escolas nas proximidades, transportes à porta, tranquilidade da vizinhança... A lista é interminável. E a tarefa parece tão colossal, que se pode sentir perdido num verdadeiro labirinto de escolhas e oportunidades, principalmente na realidade atual do mercado imobiliário que se vive em Lisboa. É aqui que entra a NLimobiliaria, o seu farol no caos, a sua bússola para uma decisão bem-sucedida! Imagine-se desfrutando da atmosfera animada da cidade durante o dia e recarregando as baterias na tranquilidade da sua nova casa à noite. Veja o seu imóvel não apenas como um lugar para viver, mas como um investimento a longo prazo, que cresce em valor enquanto você desfruta de todos os seus benefícios. Com a nossa equipe ao seu lado, esse sonho torna-se uma realidade alcançável. Tome a decisão certa. Estamos aqui para o receber, prontos para oferecer a melhor experiência imobiliária possível. Ligue-nos ou visite o nosso site para saber mais. Com a NLimobiliaria, a sua jornada imobiliária começa aqui. Licença de utilização: 321.",good,False,True,15.0,False,False,,,1250.0,0.0,False,False
33875450,0.0,1200.0,flat,135.0,3,2,"rua António Botto, 10",Setúbal,Quinta do Anjo,Palmela Village - Portais da Arrábida,pt,38.5756727,-8.9459468,True,https://www.idealista.pt/imovel/33875450/,24766,"CONDIÇÕES DE ARRENDAMENTO -Contrato de arrendamento de mínimo de 1 ano. Pagamento de 2 rendas e uma caução. -Apresentação de comprovativos de rendimento. -3 últimos recibos de vencimento. -Último IRS e nota de liquidação. -Fiador (apresentação dos mesmos documentos) Venha viver para a Quinta do Anjo, onde irá encontrar este apartamento de 4 assoalhadas com parqueamento e arrecadação, com ótimas áreas! Situado nas Colinas da Arrábida, no coração da Quinta do Anjo, em plena Serra da Arrábida. Com uma disposição solar nascente/poente, com os quartos virados a nascente e sala, cozinha a poente. Prédio de 4 pisos com elevador e 8 condóminos. Caixilharias em alumínio com vidros duplos. DESCRIÇÃO: • Cozinha com pavimento em mosaico cerâmico, semi-equipada com placa, forno, exaustor Acesso a uma varanda virada a Poente; • Sala com acesso à varanda comum à cozinha; • Wc de apoio com banheira e móvel suspenso lacado a branco; • Dois quartos com pavimento em soalho flutuante e roupeiro, disposição solar a nascente; • Suite com pavimento em soalho flutuante, roupeiro; Wc da suite com poliban e móvel de apoio suspenso em madeira. • Parqueamento e arrecadação no piso inferior com acesso pelo elevador. LOCALIZAÇÃO Zona residencial muito tranquila, próxima de escolas ( Colégio St. Peter's International School). Fáceis acessos ao novo complexo comercial de Palmela com supermercados ( continente, Minipreço), farmácia e restaurantes, Auto - Estrada, Auto Europa. A 25minutos de Lisboa poderemos encontrar uma qualidade de vida, junto à Serra da Arrábida. Estaremos disponíveis a esclarecer qualquer dúvida! Marque a sua visita.",good,False,True,9.0,False,False,,,1300.0,100.0,True,True
33875406,,1000.0,flat,61.0,2,1,Amoreiras,Setúbal,Setúbal,Amoreiras,pt,38.5398246,-8.8970677,False,https://www.idealista.pt/imovel/33875406/,30585,"Apartamento T2 para Arrendamento - Quinta das Amoreiras, Setúbal Apresentamos um encantador apartamento T2 localizado na prestigiada Quinta das Amoreiras, em Setúbal. Este imóvel oferece um ambiente acolhedor e moderno, ideal para quem procura conforto e funcionalidade numa das zonas mais tranquilas e bem localizadas da cidade. Características do Imóvel Quartos: Dois quartos espaçosos, ambos equipados com roupeiros, oferecendo um excelente espaço de arrumação e um ambiente organizado. Casa de Banho: Moderna casa de banho com cabine de duche, concebida para proporcionar praticidade e conforto. Hall de Entrada: Um elegante hall de entrada com revestimento ripado em madeira, conferindo um toque de sofisticação ao espaço. Sala e Cozinha em Open Space: Uma ampla sala integrada com a cozinha, proporcionando um ambiente moderno e versátil. Este espaço aberto promove a convivência e é perfeito tanto para momentos de lazer como para receber amigos e família. Cozinha Totalmente Equipada: A cozinha está equipada com eletrodomésticos modernos e de alta qualidade, incluindo: Máquina de lavar loiça Máquina de lavar e secar roupa Placa de indução Forno Micro-ondas Frigorífico Exaustor Localização e Estrutura do Imóvel O apartamento situa-se ao nível da cave na entrada principal do prédio, mas beneficia de uma segunda entrada ao nível do rés do chão, na parte traseira do edifício. Esta configuração garante fácil acesso e maior praticidade. Apesar da sua posição, o imóvel é privilegiado com abundante luz natural, o que o torna extremamente luminoso e acolhedor. Condições de Arrendamento Renda Mensal: 1 mês de renda adiantada Caução: 2.000€ Localização Situado na Quinta das Amoreiras, uma zona residencial tranquila e bem servida de transportes, comércio e serviços. A proximidade ao centro de Setúbal e às principais vias de acesso faz deste apartamento uma excelente opção para quem procura aliar conforto e conveniência. Entre em contacto para mais informações ou para agendar uma visita.  Categoria Energética: C  ref: APA_T2_CR_861.",good,False,False,16.0,False,False,,,1000.0,0.0,False,False
33875413,3.0,1600.0,flat,137.0,3,2,praça Concórdia,Setúbal,Montijo e Afonsoeiro,Portas da Cidade - Alto das Vinhas Grandes,pt,38.7063915,-8.9530737,False,https://www.idealista.pt/imovel/33875413/,16795,"Fantástico T3 no Montijo Apresento-lhe este acolhedor apartamento de tipologia T3, completamente mobilado, localizado numa zona tranquila e de fácil acesso no Montijo. Este imóvel é ideal tanto para famílias como para profissionais, oferecendo todo o conforto e comodidade necessários para uma vivência prática e agradável. O apartamento conta com uma sala ampla e luminosa, decorada com bom gosto, que combina perfeitamente uma zona de estar com um espaço destinado a refeições. A cozinha, totalmente equipada com eletrodomésticos como frigorífico, fogão, forno e máquina de lavar roupa, é prática e funcional, permitindo uma utilização cómoda no dia a dia. Dispõe ainda de três quartos espaçosos, todos mobilados e equipados com roupeiros, proporcionando um ambiente acolhedor e organizado. O imóvel conta com duas casas de banho, sendo uma completa e outra social, oferecendo maior conveniência para os seus ocupantes. Destaca-se ainda pelo conforto proporcionado pelo mobiliário moderno e funcional, pela localização privilegiada, próxima de serviços, comércio, escolas e transportes públicos, e pela facilidade de acesso à Ponte Vasco da Gama e à cidade de Lisboa. Este apartamento está pronto a habitar e representa a escolha ideal para quem procura um lar prático, confortável e bem localizado. Para mais informações ou para agendar uma visita, não hesite em entrar em contacto.  Licença de Utilização - 153/06.",good,False,False,12.0,False,False,,,1600.0,0.0,False,False
33875366,1.0,800.0,flat,121.0,2,1,"rua Bartolomeu Dias, 3",Leiria,Peniche,,pt,39.3607515,-9.3922434,True,https://www.idealista.pt/imovel/33875366/,72631,"Apartamento com 2 quartos, com áreas generosas e bastante luminoso. O apartamento ao nível do 1º andar, encontra-se em bom estado e bem localizado. - Cozinha equipada com: placa, forno, extrator e caldeira - Casa de banho com poliban grande - Sala espaçosa - 2 Varandas - 2 quartos com roupeiro - Hall de entrada com roupeiro - Arrecadação ao nível da cave Poderá agendar a sua visita para dia 9 de Janeiro 2025 Apartment with 2 bedrooms, with generous areas and very bright. The apartment is on the 1st floor, in good condition and well located. - Kitchen equipped with: hob, oven, extractor fan and boiler- Bathroom with large shower- Spacious living room- 2 balconies- 2 bedrooms with wardrobe- Entrance hall with wardrobe- Storage room at basement levelYou can schedule your visit for January 9, 2025   Licença de Utilização - 95/87.",good,False,False,7.0,False,False,,,800.0,0.0,False,False
33875168,6.0,1500.0,flat,86.0,2,1,rua Dionísio dos Santos Matias,Lisboa,Oeiras e São Julião da Barra - Paço de Arcos - Caxias,Paço de Arcos,pt,38.6968007,-9.2943797,False,https://www.idealista.pt/imovel/33875168/,13896,"Apartamento T2 Zona central de Oeiras, vista mar, varandas no quarto e sala, cozinha equipada, facilidade de estacionamento, comércio, farmácia, escolas, bancos, biblioteca e transportes á porta, local muito tranquilo. Este apartamento é solarengo muito acolhedor. Bom ambiente social. Venha visitar!  Licença de Utilização - nº.",good,False,True,17.0,False,False,Paço de Arcos,,1500.0,0.0,False,False
