propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished,highlight,neighborhood,snapshotDate,change,savedAd,notes
34021607,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4f/ba/39/276900185.webp,011240015,11,,359000.0,"{'price': {'amount': 359000.0, 'currencySuffix': '€'}}",flat,sale,72.0,2,1,Alto de Alcântara,Lisboa,Alcântara,Alto de Alcântara,pt,38.7046696,-9.1874448,False,https://www.idealista.pt/imovel/34021607/,"Apartamento T1+1 totalmente remodelado inserido em prédio renovado, localizado na Ajuda, com 72m2 de área bruta. Atualmente em construção, situa-se a uma curta distância do Pólo Universitário da Ajuda, com facilidade de estacionamento na zona e proximidade a transportes, comércio e serviços. Imóvel com Garantia ERA! A freguesia da Ajuda foi, nos últimos anos, alvo de grandes obras de requalificação dos espaços públicos, valorizando toda a envolvente o que tem atraído cada vez mais pessoas à zona, tanto turistas com interessados em lá viver.  A Calçada da Ajuda, Largo da Paz e Largo da Memória são disso exemplo, e atualmente das zonas mais valorizadas. Nesta freguesia localizam-se vários pontos de interesse turístico e cultural, como o Palácio da Ajuda, Jardim Botânico da Ajuda e Polo Universitário. Venha conhecer este Bairro tipicamente Lisboeta, junto ao Rio e cheio de vida!  Categoria Energética: C  ref:.",False,renew,False,False,4986.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,,{'groupDescription': 'Destaque'},,2025-03-05,{},{},[]
34021544,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4a/34/5f/276897843.webp,FN-02-2024G,30,7,449000.0,"{'price': {'amount': 449000.0, 'currencySuffix': '€'}}",flat,sale,93.0,3,2,estrada do Calhariz de Benfica s/n,Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.7437369,-9.1960824,True,https://www.idealista.pt/imovel/34021544/,"Apartamento T3 Remodelado em Benfica – Vista Deslumbrante sobre Lisboa Descubra este magnífico apartamento T3, localizado na freguesia de Benfica, em Lisboa, totalmente remodelado e pronto a habitar. Com um ambiente acolhedor e acabamentos modernos, este imóvel oferece conforto e qualidade de vida numa das zonas mais procuradas da cidade. Destaques do apartamento:  3 Quartos espaçosos, incluindo 1 suíte para maior privacidade e conforto  2 Casas de banho modernas e funcionais  Despensa para maior organização e arrumação  Vistas deslumbrantes: de um lado, o verde relaxante de Monsanto; do outro, uma paisagem desafogada sobre a cidade de Lisboa  Prédio bem conservado, garantindo segurança e tranquilidade  Possibilidade de arrendar um lugar de garagem (atualmente arrendado até setembro de 2025) Este é o lar ideal para quem procura um espaço elegante, funcional e bem localizado, Próximo de transportes (estação de Benfica), comércio e serviços, este apartamento oferece uma excelente qualidade de vida em plena Lisboa. Agende já a sua visita e venha conhecer a sua nova casa!",False,good,False,True,4828.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na estrada do Calhariz de Benfica s/n'}",True,False,False,False,False,False,,,,,2025-03-05,{},{},[]
33814722,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/45/e6/1b/272645004.webp,CB03-1023,47,4,1550000.0,"{'price': {'amount': 1550000.0, 'currencySuffix': '€'}}",penthouse,sale,225.0,3,3,rua Angelina Vidal s/n,Lisboa,Penha de França,Centro,pt,38.7219157,-9.1307414,True,https://www.idealista.pt/imovel/33814722/,"Quem escolher viver no Graça Residences valoriza o conforto e a funcionalidade. A fusão destes dois conceitos é estruturante no planeamento desta penthouse, que privilegiam espaços bem divididos, com opções de materiais e acabamentos que oferecem uma excelente qualidade e design. Esta fração, acolhe 225 m2 de conforto e funcionalidade.  A varanda, a kitchenette, a sala de refeições e a sala comum acumulam 115 m2 com pano de fundo uma vista deslumbrante sobre a cidade Lisboeta. A suíte e os dois quartos acolhem uma varanda com vista para o átrio do Graça Residences. Os dois quartos partilham a mesma casa de banho, existindo ainda uma casa de banho de serviço e uma outra na mezzanine, de acesso na sala comum. Possui 2 lugares de garagem atribuídos e uma arrecadação. O Graça Residences surge em pleno bairro da Graça, na Rua Angelina Vidal, por onde continua a passar o pitoresco 28, o elétrico que desde 1914 percorre a Lisboa antiga. É na rua batizada em homenagem à mulher que deixou a sua marca na sociedade portuguesa do século XIX, como defensora dos ideais republicanos e dos valores da revolução francesa, que nasce este projeto na colina mais alta de Lisboa. Erguendo-se neste autêntico bairro alfacinha, o Graça Residences vem renovar a oferta residencial desta zona histórica de Lisboa, com um projeto que conjuga conforto e elegância, tradição e contemporaneidade, disponibilizando 46 apartamentos com magníficos espaços exteriores, apoiados por três espaços comerciais e 60 lugares de estacionamento. Viver no Graça Residences é sentir a alma de um dos bairros mais típicos de Lisboa que, além da beleza dos seus monumentos, sabores dos restaurantes, comércio tradicional e convidativas esplanadas e jardins, oferece a partir dos seus miradouros uma das mais deslumbrantes vistas sobre a capital, com o Rio Tejo e o Castelo de São Jorge como pano de fundo.",True,good,False,True,6889.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Penha de França, Lisboa', 'title': 'Penthouse na rua Angelina Vidal s/n'}",False,True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,{'groupDescription': 'Destaque'},,2025-03-05,{},{},[]
34021534,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/88/30/02/276896832.webp,,31,7,1340000.0,"{'price': {'amount': 1340000.0, 'currencySuffix': '€'}}",penthouse,sale,134.0,2,2,"avenida João XXI, 59",Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.742208,-9.1403467,True,https://www.idealista.pt/imovel/34021534/,"A Penthouse Mais Significativa Arquitetonicamente na Av João XXI Varandas, Janelas Altura até ao Tecto, Cozinha Equipada, Engenharia Acústica, Elevador Interno, Piso Flutuante e Vista para o Edifício do Conselho de Ministros.  Viva o luxo de um apartamento novo, com vistas panorâmicas de cobertura neste apartamento em piso único de quase 103 m², composto por 2 quartos, e 2 casas de banho completas. A poucos segundos da Presidência do Conselho de Ministros e da Cultugest, de restaurantes renomados e da vibrante vida noturna, esta deslumbrante propriedade oferece privacidade incomparável e grandiosidade num dos bairros mais icónicos de Lisboa. Além disso o apartamento dispõe de máquinas de lavar a loiça e roupa, vidro duplos. O Sonho de Quem Gosta de Receber A sala em open space abre-se como uma galeria de boas-vindas com excelente luz natural por estar envolvida por janelas do chão ao teto. As portas proporcionam uma transição fluída entre os espaços interiores e as varandas. A cozinha completamente equipada com eletrodomésticos de marca Bosh, bancadas em Silestones, e armários personalizados. Refúgio Privado  A suíte principal, composta por um guarda-roupa, quarto king-size, um closet walk-in e uma casa de banho revestida em mármore, espelho embutido, com piso aquecido, chuveiros efeito chuva e banheira de imersão. O segundo quarto, composto por um roupeiro generoso, quarto king-size. A Amoretty. Real Estate é uma agência imobiliária portuguesa presente no mercado residencial prime e reconhecida pelo lançamento de alguns dos empreendimentos de maior notoriedade no panorama imobiliário nacional. A Amoretty. Real Estate presta um serviço integral na mediação de negócios. Somos especialistas em investimento e na comercialização de imóveis.",False,good,False,True,10000.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Areeiro, Lisboa', 'title': 'Penthouse na avenida João Xxi, 59'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,{'groupDescription': 'Top'},,2025-03-05,{},{},[]
34021503,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ce/30/02/276895638.webp,KWPT-012442,42,,498000.0,"{'price': {'amount': 498000.0, 'currencySuffix': '€'}}",flat,sale,117.0,3,2,Centro,Lisboa,Lumiar,Centro,pt,38.7705715,-9.1613252,False,https://www.idealista.pt/imovel/34021503/,"Fantástico apartamento T4 transformado em T3, com uma área bruta de 116,99 m², no Lumiar. O apartamento está inserido num edifício com dois elevadores e encontra-se totalmente remodelado. A cozinha em open space encontra-se equipada com eletrodomésticos Bosch. Ar condicionado Daikin em todas as divisões permite a temperatura desejada seja de inverno ou de verão. A disposição dos espaços é funcional, tendo a área privativa separada da social proporcionando conforto e praticidade para toda a família. Todos os quartos incluindo a suite têm roupeiros embutidos além do que existe no corredor, resolvem assim a questão da arrumação.  Serviços e Comércio Próximos: A 2 minutos do metro do Lumiar e junto ao parque da Quinta das Conchas, além de toda a zona envolvente que oferece uma variedade de serviços e estabelecimentos comerciais tais como, supermercados como o Minipreço e o Pingo Doce, facilitando as compras do dia a dia. Além disso, o Centro Comercial do Lumiar está nas proximidades, oferecendo diversas lojas e serviços. Para opções de restauração, há várias cafetarias e pastelarias, incluindo “A Padaria Portuguesa”, conhecida pelos seus produtos frescos e ambiente acolhedor. Escolas e Instituições de Ensino: A localização é privilegiada em termos de instituições educativas. Nas redondezas, encontram-se a Escola Básica Quinta dos Frades e a Escola Secundária do Lumiar, ambas reconhecidas pela qualidade de ensino. Para os mais pequenos, o Jardim de Infância do Lumiar é uma opção próxima. O apartamento encontra-se ainda a curta distância dos melhores colégios de Lisboa, como o S. João de Brito, Planalto, Manuel Bernardes e Academia de Música Sta Cecília. Este imóvel encontra-se numa localização privilegiada e no coração da cidade de Lisboa! Não perca a oportunidade e venha conhecer! Faça desta casa o seu próximo lar! Este imóvel encontra-se em regime de exclusividade. Partilhamos com todos os profissionais do sector em regime de 50/50.",True,good,False,,4256.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,,{'groupDescription': 'Destaque'},,2025-03-05,{},{},[]
34021469,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0b/ab/0a/276892837.webp,121701109-1411,29,1,355000.0,"{'price': {'amount': 355000.0, 'currencySuffix': '€'}}",flat,sale,100.0,3,1,rua Barão de Sabrosa,Lisboa,Areeiro,Olaias,pt,38.7369323,-9.1278368,False,https://www.idealista.pt/imovel/34021469/,"Apartamento com grande potencial de remodelação ou apenas adaptação para arrendamento a estudantes localizado por cima da Fonte Luminosa- Alameda D. Afonso Henriques, entre o metro da Alameda e Olaias. Encontra-se em bom estado de conservação necessitando apenas de remodelação na cozinha tendo já caixilharia nova na sala e quartos.  Trata-se de um T3 com possibilidade de transformar num T4 aproveitando a marquise com cerca de 25 m2 em sala e zona de refeições. Possibilidade de construir uma segunda casa de banho.",False,renew,False,False,3550.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na rua Barão de Sabrosa'}",False,False,False,False,False,False,,,,,2025-03-05,{},{},[]
34021462,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f4/3f/62/276893019.webp,FerragialChiado1,21,2,1750000.0,"{'price': {'amount': 1750000.0, 'currencySuffix': '€'}}",flat,sale,250.0,4,3,"rua Ferragial, 34",Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7076862,-9.1424804,True,https://www.idealista.pt/imovel/34021462/,"Apresentamos este deslumbrante apartamento, 4 quartos, com acabamentos de luxo, no coração do Chiado, um dos bairros mais icônicos e tradicionais de Lisboa.  Com uma generosa área total de 250 m², sendo 234 m² úteis, este imóvel combina conforto e elegância, perfeito para quem busca um lar sofisticado. Localizado a poucos passos dos melhores restaurantes, lojas e cafés do Chiado, além dos renomados teatros São Luiz, Teatro da Trindade e Teatro Nacional de São Carlos, você terá a oportunidade de vivenciar a vibrante vida cultural de Lisboa. O prédio dispõe de duas entradas e apenas um apartamento por andar, assegurando exclusividade e privacidade.  O apartamento é composto por um acolhedor hall de entrada, uma ampla sala de estar, uma elegante sala de jantar e uma cozinha totalmente equipada.  O corredor leva aos dormitórios, destacando-se a suíte master, com ar condicionado, armários embutidos e uma luxuosa casa de banho com banheira de hidromassagem, além de uma segunda suíte também com roupeiros e casa de banho com duche. Todos os quartos possuem janelas com vidro duplo, proporcionando excelente iluminação natural.  A propriedade conta com 4 quartos e 3 casas de banho de design tradicional. Um sistema de aquecimento está instalado em todo o apartamento, garantindo um ambiente agradável em qualquer estação do ano.  A ampla sala de estar, com lareira de pedra e janelas altas, cria um ambiente acolhedor e convidativo.  Ao lado, estão a sala de jantar e a cozinha, que é bem equipada e oferece bastante espaço com excelentes armários. Este imóvel é uma verdadeira raridade, ideal para quem aprecia a combinação de elementos históricos com o conforto contemporâneo. Adicionalmente, o imóvel inclui uma vaga de estacionamento.  O apartamento foi desenhado por um arquiteto e pelos proprietários, para ter o melhor convívio familiar possível. Venha conhecer e se encantar!",True,good,False,False,7000.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua Ferragial, 34'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,2025-03-05,{},{},[]
33905455,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ca/e4/f9/271457117.webp,AR0404,15,,600000.0,"{'price': {'amount': 600000.0, 'currencySuffix': '€'}}",chalet,sale,170.0,4,4,Amoreiras,Lisboa,Campo de Ourique,Amoreiras,pt,38.7246137,-9.1622961,False,https://www.idealista.pt/imovel/33905455/,"Este imóvel encontra-se semi-remodelado, necessitando apenas de acabamentos finais. Está à venda no estado atual. O imóvel tem 4 quartos, 2 salas, 2 cozinhas em open space ambas com sala de estar e jantar. O imóvel dispõe ainda de 4 casas de banho. Situado numa zona calma e recatada, ideal para quem procura tranquilidade sem abrir mão da conveniência de estar próximo a vistas icônicas e serviços essenciais.  Categoria Energética: A  ref: AR0404.",False,renew,False,,3529.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Moradia independente'}",False,False,False,False,False,False,,,,,2025-03-05,{},{},[]
34021386,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/76/ed/50/276890120.webp,001.058.160,2,7,479900.0,"{'price': {'amount': 479900.0, 'currencySuffix': '€'}}",flat,sale,87.0,3,2,Centro Histórico - Quinta da Luz,Lisboa,Carnide,Centro Histórico - Quinta da Luz,pt,38.755855,-9.1873489,False,https://www.idealista.pt/imovel/34021386/,"Apartamento T3 em fase de remodelação total, em Carnide. Composto por: - Cozinha + Sala c/ 40m2.  A cozinha tem móveis em Branco; Ladrilho em toda a parede por trás dos móveis; Forno, Placa, Exaustor, Micro-ondas, Máquina de lavar louça encastrada, Máquina de lavar roupa encastrada, Termo Acumulador e Combinado encastrado  - Wc Social completo c/ 3m2, com Loiças suspensas;  - 3 Quartos, o Primeiro c/ 14m2 e Roupeiro, o Segundo c/ 12m2 e Roupeiro e o Terceiro SUITE c/ 17m2 e Roupeiro. Caixilharia lacada a branco com vidros duplos e Oscilo Batentes. Teto falso com luzes embutidas leds, em toda a casa. Pré-Instalação de Ar Condicionado Estores Elétricos Duas Frentes Vista Desafogada Porta Blindada Dois Elevadores Código de Porta Apartamento localizado num Bairro familiar, residencial e com vários pontos de comércio e serviços. Comércio tradicional, lojas de design e mobiliário, cafés e restaurantes (GALITO). Zona central, facilidade de acessos, proximidade de transportes públicos, e vários equipamentos sociais, Centro Comercial Colombo, Metropolitano do Colégio Militar, Estádio da Luz. Acesso às Autoestradas. Marque a sua visita com a Fsateam! Esperamos por si! Francisco Álvaro_ +351 9️6️5️3️0️3️2️7️0️ Sandra Santos _ +351 9️1️5️8️0️7️1️  Categoria Energética: C  ref:.",False,good,False,True,5516.0,{'typology': 'flat'},"{'subtitle': 'Carnide, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,,,,2025-03-05,{},{},[]
34021422,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a2/d5/07/275722408.webp,30765,23,2,950000.0,"{'price': {'amount': 950000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 1150000.0, 'priceDropValue': 200000, 'priceDropPercentage': 17}}}",duplex,sale,131.0,2,2,"rua do Centro Cultural, 13",Lisboa,Alvalade,São João de Brito,pt,38.7563264,-9.1416688,True,https://www.idealista.pt/empreendimento/34021422/,"Apartamento T2 duplex com 120 m2, varanda de 10 m2 e 1 lugar de estacionamento, inserido num empreendimento único que combina história, modernidade e exclusividade, localizado no prestigiado bairro de Alvalade, Lisboa. Nascido da reabilitação de um edifício industrial outrora pertencente à indústria farmacêutica, o empreendimento mantém a essência do passado enquanto se transforma num espaço residencial de luxo. Cada unidade foi pensada para oferecer o máximo conforto e elegância, com equipamentos de topo e acabamentos de alta qualidade, projetados para satisfazer os gostos mais exigentes. Oferece 17 apartamentos cuidadosamente projetados, com tipologias T2 e T3, ideais para famílias que procuram conforto e espaço. Complementando a oferta, o empreendimento inclui 3 exclusivas e charmosas villas T1+1 e uma penthouse T4 única, com design exclusivo e uma deslumbrante piscina privada, proporcionando uma experiência de luxo incomparável, perfeito para quem valoriza privacidade e sofisticação. Todas as unidades contam ainda com estacionamento privativo, garantindo máxima comodidade e segurança para os seus residentes. Situado no coração de Alvalade, beneficia de uma localização privilegiada num dos bairros mais desejados de Lisboa. Esta zona destaca-se pelas suas ruas arborizadas, ambiente familiar, comércio tradicional, mercados locais, e uma vasta oferta de cafés, restaurantes e serviços. Além disso, a proximidade a escolas, universidades e excelentes acessos a transportes públicos faz de Alvalade um dos locais mais completos e versáteis da cidade. Mais do que um local para viver; é um conceito de vida que alia história e modernidade, conforto e exclusividade, no coração de Lisboa. Para mais informações, não hesite em contactar-nos. Descubra o seu futuro lar! A Castelhana agora é Dils. A Castelhana é um nome de referência no setor imobiliário português há mais de 25 anos e agora é Dils, uma empresa Italiana com mais de 50 anos de história e com escritórios em Milão, Roma e Amsterdão e agora em Lisboa, Porto, Algarve e Estoril. Em Lisboa, a nossa sede encontra-se no Chiado, um dos bairros mais emblemáticos e tradicionais da cidade. No Porto, estamos na icónica Avenida da Boavista. Na região do Algarve, temos um escritório junto à Marina de Vilamoura, e no Estoril, ao lado do famoso Casino do Estoril. Sob a marca Dils, somos especializados na consultoria para empresas, organizações e investidores institucionais, oferecendo serviços de compra, venda, arrendamento e desenvolvimento de imóveis residenciais. Estamos à sua disposição, com uma equipa dedicada para oferecer o melhor suporte no seu próximo investimento imobiliário. Quando o mundo muda, é hora de reescrever as regras. It's time to imagine your future space.",False,newdevelopment,True,True,7252.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alvalade, Lisboa', 'title': 'Duplex na rua do Centro Cultural, 13'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,,,2025-03-05,{},{},[]
34021348,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a2/d5/07/275722408.webp,30766,23,2,1250000.0,"{'price': {'amount': 1250000.0, 'currencySuffix': '€'}}",duplex,sale,155.0,3,2,"rua do Centro Cultural, 13",Lisboa,Alvalade,São João de Brito,pt,38.7563264,-9.1416688,True,https://www.idealista.pt/empreendimento/34021348/,"Apartamento T3 duplex com 148 m2, varanda de 6 m2 e 1 lugar de estacionamento, inserido num empreendimento único que combina história, modernidade e exclusividade, localizado no prestigiado bairro de Alvalade, Lisboa. Nascido da reabilitação de um edifício industrial outrora pertencente à indústria farmacêutica, o empreendimento mantém a essência do passado enquanto se transforma num espaço residencial de luxo. Cada unidade foi pensada para oferecer o máximo conforto e elegância, com equipamentos de topo e acabamentos de alta qualidade, projetados para satisfazer os gostos mais exigentes. Oferece 17 apartamentos cuidadosamente projetados, com tipologias T2 e T3, ideais para famílias que procuram conforto e espaço. Complementando a oferta, o empreendimento inclui 3 exclusivas e charmosas villas T1+1 e uma penthouse T4 única, com design exclusivo e uma deslumbrante piscina privada, proporcionando uma experiência de luxo incomparável, perfeito para quem valoriza privacidade e sofisticação. Todas as unidades contam ainda com estacionamento privativo, garantindo máxima comodidade e segurança para os seus residentes. Situado no coração de Alvalade, beneficia de uma localização privilegiada num dos bairros mais desejados de Lisboa. Esta zona destaca-se pelas suas ruas arborizadas, ambiente familiar, comércio tradicional, mercados locais, e uma vasta oferta de cafés, restaurantes e serviços. Além disso, a proximidade a escolas, universidades e excelentes acessos a transportes públicos faz de Alvalade um dos locais mais completos e versáteis da cidade. Mais do que um local para viver; é um conceito de vida que alia história e modernidade, conforto e exclusividade, no coração de Lisboa. Para mais informações, não hesite em contactar-nos. Descubra o seu futuro lar! A Castelhana agora é Dils. A Castelhana é um nome de referência no setor imobiliário português há mais de 25 anos e agora é Dils, uma empresa Italiana com mais de 50 anos de história e com escritórios em Milão, Roma e Amsterdão e agora em Lisboa, Porto, Algarve e Estoril. Em Lisboa, a nossa sede encontra-se no Chiado, um dos bairros mais emblemáticos e tradicionais da cidade. No Porto, estamos na icónica Avenida da Boavista. Na região do Algarve, temos um escritório junto à Marina de Vilamoura, e no Estoril, ao lado do famoso Casino do Estoril. Sob a marca Dils, somos especializados na consultoria para empresas, organizações e investidores institucionais, oferecendo serviços de compra, venda, arrendamento e desenvolvimento de imóveis residenciais. Estamos à sua disposição, com uma equipa dedicada para oferecer o melhor suporte no seu próximo investimento imobiliário. Quando o mundo muda, é hora de reescrever as regras. It's time to imagine your future space.",False,newdevelopment,True,True,8065.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alvalade, Lisboa', 'title': 'Duplex na rua do Centro Cultural, 13'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,,,2025-03-05,{},{},[]
33976344,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/09/21/9c/274857781.webp,KWPT-011525,40,,320000.0,"{'price': {'amount': 320000.0, 'currencySuffix': '€'}}",flat,sale,72.0,4,1,Centro,Lisboa,Campolide,Centro,pt,38.7283875,-9.1647563,False,https://www.idealista.pt/imovel/33976344/,"Apartamento T4 com 62 m2 de área útil e 72 m2 área bruta privativa, segundo andar, com jardim, para reabilitação total. Varanda nas traseiras e um generoso jardim no rés-do-chão, acessível por escadas.  Localização acolhedora no coração de Lisboa. Bairro típico e calmo com comércio tradicional e serviços. Rua exclusiva para moradores. Zona circundante muito aprazível para uma caminhada, ou exercício, nas vias pedonais contíguas a Monsanto. A 5 minutos a pé da Faculdade Nova de Lisboa e dos seus jardins. Facilidade de deslocação, quer pelo acesso privilegiado das vias rápidas (Segunda Circular, A5) quer pela variedade de transportes públicos a escassos metros do apartamento. Partilhamos com todas as mediadoras imobiliárias 50%|50%, reunindo as condições para melhores oportunidades de venda.",False,renew,False,,4444.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,,{'groupDescription': 'Destaque'},,2025-03-05,{},{},[]
34020988,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/26/e4/55/276880165.webp,KWPT-011855 ,26,2,525000.0,"{'price': {'amount': 525000.0, 'currencySuffix': '€'}}",flat,sale,52.0,1,1,"rua da Palma, 5",Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7149517,-9.1376641,True,https://www.idealista.pt/empreendimento/34020988/,"E sobre este apartamento? Situado no 2º piso deste edifício reabilitado, este T1 oferece uma localização central e privilegiada, beneficiando da proximidade a transportes, comércio e serviços. Como é a distribuição do espaço? O apartamento apresenta uma configuração funcional e moderna, com a cozinha em open space integrada na sala de estar, criando um ambiente fluido e acolhedor. A suíte garante privacidade e conforto, contando com uma casa de banho completa e acabamentos sofisticados. O que distingue este apartamento? A atenção ao detalhe e a escolha criteriosa dos materiais tornam este espaço elegante e confortável. O soalho em madeira de freixo, as casas de banho com revestimentos Porcelanosa e a iluminação embutida criam um ambiente harmonioso, onde cada elemento foi pensado para proporcionar bem-estar. Este T1 é um bom investimento? Seja para habitação própria ou para investimento, esta é uma excelente oportunidade. A valorização da zona, aliada à qualidade dos acabamentos e ao charme do edifício, fazem deste apartamento uma escolha acertada para quem procura um espaço no centro da cidade. Contacte-nos para mais informações!",True,newdevelopment,True,True,10096.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua da Palma, 5'}",True,False,False,False,False,False,,False,,,2025-03-05,{},{},[]
34020938,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/75/0a/a8/276880341.webp,KWPT-011849 ,26,1,490000.0,"{'price': {'amount': 490000.0, 'currencySuffix': '€'}}",studio,sale,43.0,0,1,"rua da Palma, 5",Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7149517,-9.1376641,True,https://www.idealista.pt/empreendimento/34020938/,"O que define este apartamento? Com 42,75m² de área bruta e 1,22m² de varanda, este T0 foi pensado para quem valoriza um design moderno e bem estruturado. A disposição em open space integra sala, cozinha e zona de descanso num ambiente fluido e luminoso, ideal para um estilo de vida prático e sofisticado. Como é a casa de banho? Revestida com materiais premium, combina funcionalidade e estética. Loiças suspensas, base de duche antiderrapante e acabamentos Porcelanosa garantem um toque contemporâneo e confortável. O que torna este apartamento especial? A varanda privativa proporciona um refúgio tranquilo no coração da cidade. O soalho de madeira de freixo, a iluminação embutida e as grandes janelas maximizam o conforto e a luz natural, criando um ambiente acolhedor ao longo do dia. Mas vou gostar de viver aqui? Se procuras um espaço onde cada detalhe foi pensado para oferecer harmonia, conforto e sofisticação, então sim. O toque quente da madeira, a luz natural a atravessar o espaço e o isolamento acústico garantem uma experiência de habitação tranquila e agradável. •Área Bruta: 42,75m² •Varanda: 1,22m² •Área Total: 58,34m² •Espaço em open space: sala, cozinha e zona de descanso integrados •Casa de banho completa com acabamentos premium •Pavimento em soalho de madeira de freixo •Iluminação embutida para um ambiente sofisticado •Grandes janelas que maximizam a luz natural •Varanda privativa para momentos de relaxamento.",True,newdevelopment,True,True,11395.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0 na rua da Palma, 5'}",True,False,False,False,False,False,,False,,,2025-03-05,{},{},[]
34020963,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/88/0d/cb/276880289.webp,KWPT-011851 ,26,1,585000.0,"{'price': {'amount': 585000.0, 'currencySuffix': '€'}}",flat,sale,57.0,1,1,"rua da Palma, 5",Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7149517,-9.1376641,True,https://www.idealista.pt/empreendimento/34020963/,"Como é a disposição deste apartamento? Este T1 foi concebido para oferecer um espaço equilibrado entre funcionalidade e conforto. A área social é composta por uma cozinha em open space integrada na sala, promovendo um ambiente fluido e moderno. A suíte garante privacidade e comodidade, dispondo de uma casa de banho completa. Este apartamento tem espaços exteriores? Sim, o apartamento conta com uma varanda privativa de 1,22m², ideal para momentos de pausa e contemplação da cidade. Quais são as áreas deste apartamento? Área Bruta: 57,12m² Área Total (incluindo varandas): 58,34m² Sala e cozinha em open space Suíte com casa de banho completa Pequena Varanda Este T1 combina um design contemporâneo com acabamentos de alta qualidade, oferecendo um espaço sofisticado e funcional para habitação ou investimento. Contacte-nos para mais informações!",True,newdevelopment,True,True,10263.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua da Palma, 5'}",True,False,False,False,False,False,,False,,,2025-03-05,{},{},[]
