propertyCode,propertyType,size,rooms,bathrooms,municipality,latitude,longitude,status,newDevelopment,hasLift,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,price,logPrice,pricePerSquareMeter,logPricePerSquareMeter
32762756,flat,75.0,2,1,São Domingos de Benfica,38.7463509,-9.1811026,good,False,False,False,False,False,1559.0,7.351799869057777,20.786666666666665,0.09802399825410368
32762755,flat,110.0,3,2,Lumiar,38.7807822,-9.1639648,good,False,False,False,False,False,2185.0,7.68937110752969,19.863636363636363,0.06990337370481536
32738066,flat,130.0,3,1,Campo de Ourique,38.7164855,-9.1688976,good,False,False,False,False,False,2500.0,7.824046010856292,19.23076923076923,0.06018496931427917
32669125,flat,60.0,1,1,Misericórdia,38.7090638,-9.1536835,good,False,True,False,False,False,2050.0,7.6255950721324535,34.166666666666664,0.12709325120220755
32669124,flat,65.0,2,1,Avenidas Novas,38.7429151,-9.1581583,good,False,False,False,False,False,1850.0,7.52294091807237,28.46153846153846,0.11573755258572878
32738057,studio,35.0,0,1,Arroios,38.7323508,-9.1386269,good,False,False,False,False,False,1000.0,6.907755278982137,28.571428571428573,0.19736443654234676
32695622,flat,85.0,3,1,Misericórdia,38.7101678,-9.1448538,good,False,False,False,False,False,3250.0,8.086410275323782,38.23529411764706,0.09513423853322096
33296200,studio,17.0,0,1,Alvalade,38.755152,-9.1367458,good,False,False,False,False,False,1050.0,6.956545443151569,61.76470588235294,0.4092085554795041
32695597,flat,110.0,3,2,Belém,38.6962773,-9.2012094,good,False,False,False,False,False,2950.0,7.989560449333865,26.818181818181817,0.07263236772121695
33051640,flat,100.0,2,1,Avenidas Novas,38.7320468,-9.1509988,good,False,False,False,False,False,2600.0,7.8632667240095735,26.0,0.07863266724009574
32695468,flat,75.0,2,1,Santo António,38.7169186,-9.1478278,good,False,False,False,False,False,2915.0,7.977625098784593,38.86666666666667,0.10636833465046124
32695467,flat,60.0,1,1,Campo de Ourique,38.7223656,-9.1670309,good,False,False,False,False,False,1925.0,7.562681246721884,32.083333333333336,0.12604468744536473
33046208,flat,40.0,1,1,Santa Maria Maior,38.7113566,-9.1270169,good,False,False,False,False,False,1200.0,7.090076835776092,30.0,0.17725192089440228
32989410,studio,35.0,0,1,Misericórdia,38.7123531,-9.1517514,good,False,False,False,False,False,2700.0,7.90100705199242,77.14285714285714,0.22574305862835486
33051628,flat,100.0,3,1,Beato,38.7335381,-9.1056228,good,False,False,False,False,False,1700.0,7.438383530044307,17.0,0.07438383530044307
32989398,flat,50.0,1,1,Santa Maria Maior,38.7084968,-9.1374764,good,False,False,False,False,False,2160.0,7.67786350067821,43.2,0.1535572700135642
33831863,flat,115.0,3,2,Avenidas Novas,38.7379252,-9.1420174,good,False,True,False,False,False,1600.0,7.3777589082278725,13.91304347826087,0.06415442528893803
32695472,flat,80.0,3,1,Penha de França,38.7248663,-9.1191307,good,False,False,False,False,False,2200.0,7.696212639346407,27.5,0.09620265799183009
32990203,flat,90.0,3,2,Penha de França,38.7228446,-9.1293643,good,False,False,False,False,False,2915.0,7.977625098784593,32.388888888888886,0.08864027887538437
32695368,flat,80.0,2,1,Penha de França,38.7242147,-9.116453,good,False,False,False,False,False,1875.0,7.536363938404511,23.4375,0.09420454923005639
32695433,flat,90.0,2,1,Penha de França,38.7274387,-9.1176944,good,False,False,False,False,False,1875.0,7.536363938404511,20.833333333333332,0.08373737709338346
32983737,flat,65.0,2,1,Alcântara,38.6997488,-9.1902496,good,False,False,False,False,False,1750.0,7.4673710669175595,26.923076923076923,0.11488263179873169
32695409,flat,50.0,1,1,Campo de Ourique,38.7213508,-9.1602908,good,False,False,False,False,False,2000.0,7.600902459542082,40.0,0.15201804919084164
33443902,studio,45.0,0,1,Santo António,38.722642,-9.155438,good,False,False,False,False,False,1650.0,7.408530566894626,36.666666666666664,0.16463401259765836
32655916,flat,70.0,2,1,Santa Maria Maior,38.7122938,-9.1429689,good,False,False,False,False,False,2380.0,7.77485576666552,34.0,0.11106936809522172
32695346,flat,170.0,4,1,Parque das Nações,38.7796823,-9.0965858,good,False,True,False,False,False,4320.0,8.371010681238156,25.41176470588235,0.04924123930140092
32695350,flat,80.0,2,2,Penha de França,38.7286543,-9.1201464,good,False,False,False,False,False,2079.0,7.639642287858013,25.9875,0.09549552859822516
32695338,flat,50.0,1,1,Avenidas Novas,38.7339556,-9.148893,good,False,True,False,False,False,2160.0,7.67786350067821,43.2,0.1535572700135642
32695329,flat,70.0,2,1,Campolide,38.7286879,-9.1668231,good,False,False,False,False,False,1875.0,7.536363938404511,26.785714285714285,0.1076623419772073
32986786,flat,75.0,2,1,Arroios,38.7312804,-9.1331239,good,False,False,False,False,False,1665.0,7.417580402414544,22.2,0.09890107203219392
32737964,flat,60.0,1,1,Arroios,38.733638,-9.1413141,good,False,True,False,False,False,1875.0,7.536363938404511,31.25,0.12560606564007518
32737963,flat,90.0,2,1,Campolide,38.7317336,-9.1651561,good,False,False,False,False,False,2079.0,7.639642287858013,23.1,0.08488491430953347
33657860,flat,70.0,1,1,Avenidas Novas,38.7443148,-9.1536053,good,False,True,False,False,False,1600.0,7.3777589082278725,22.857142857142858,0.10539655583182675
33036324,flat,40.0,1,1,Campolide,38.7255909,-9.1656631,good,False,True,False,False,False,1210.0,7.098375638590786,30.25,0.17745939096476965
33036323,flat,70.0,1,2,Benfica,38.7526985,-9.1989849,good,False,False,False,False,False,1200.0,7.090076835776092,17.142857142857142,0.10128681193965845
32762682,flat,80.0,2,1,Penha de França,38.7263494,-9.1246449,good,False,True,False,False,False,1559.0,7.351799869057777,19.4875,0.09189749836322221
33150436,studio,40.0,0,1,Santa Maria Maior,38.7153177,-9.1324571,good,False,False,False,False,False,1300.0,7.170119543449628,32.5,0.1792529885862407
32669095,flat,80.0,2,2,Campolide,38.7270039,-9.1644112,good,False,False,False,False,False,2079.0,7.639642287858013,25.9875,0.09549552859822516
32695097,flat,75.0,2,1,Campo de Ourique,38.7173021,-9.1714595,good,False,False,False,False,False,1665.0,7.417580402414544,22.2,0.09890107203219392
32669094,flat,60.0,2,1,Penha de França,38.7237287,-9.1288476,good,False,False,False,False,False,2079.0,7.639642287858013,34.65,0.12732737146430023
32695074,flat,75.0,2,1,Penha de França,38.7313559,-9.1317954,good,False,False,False,False,False,1665.0,7.417580402414544,22.2,0.09890107203219392
32694897,flat,85.0,2,1,Santo António,38.7294056,-9.1463362,good,False,False,False,False,False,1940.0,7.570443252057374,22.823529411764707,0.08906403825949852
33051623,flat,60.0,1,1,Carnide,38.7633361,-9.1782558,good,False,True,False,False,False,2000.0,7.600902459542082,33.333333333333336,0.1266817076590347
32695081,flat,70.0,2,1,Campo de Ourique,38.7192216,-9.1720811,good,False,False,False,False,False,2499.0,7.823645930834952,35.7,0.11176637044049932
33275065,flat,75.0,1,1,Estrela,38.7031787,-9.1642052,good,False,False,False,False,False,1200.0,7.090076835776092,16.0,0.09453435781034789
32694894,flat,120.0,2,2,Santo António,38.7220907,-9.1555077,good,False,True,False,False,False,2700.0,7.90100705199242,22.5,0.06584172543327017
33053657,flat,70.0,2,1,Arroios,38.7322679,-9.1336187,good,False,False,False,False,False,1875.0,7.536363938404511,26.785714285714285,0.1076623419772073
33051622,flat,70.0,2,1,Estrela,38.708806,-9.1656155,good,False,False,False,False,False,2079.0,7.639642287858013,29.7,0.10913774696940019
32986785,flat,70.0,1,1,Estrela,38.7125809,-9.1573296,good,False,False,False,False,False,1925.0,7.562681246721884,27.5,0.10803830352459835
32984291,flat,80.0,2,1,Avenidas Novas,38.73805,-9.1430807,good,False,False,False,False,False,2079.0,7.639642287858013,25.9875,0.09549552859822516
33053656,flat,200.0,4,2,Campolide,38.7260496,-9.1567992,good,False,True,False,False,False,3460.0,8.14902386805177,17.3,0.04074511934025885
33046206,chalet,40.0,1,1,Misericórdia,38.7144616,-9.1517869,good,False,False,False,False,False,1200.0,7.090076835776092,30.0,0.17725192089440228
33146677,flat,55.0,1,1,Santa Maria Maior,38.7127288,-9.1279389,good,False,False,False,False,False,1840.0,7.517520850603031,33.45454545454545,0.13668219728369146
33176288,flat,75.0,2,1,Arroios,38.7205539,-9.1354001,good,False,False,False,False,False,2100.0,7.649692623711514,28.0,0.10199590164948685
32762681,flat,90.0,2,2,Arroios,38.7160222,-9.1376165,good,False,False,False,False,False,1650.0,7.408530566894626,18.333333333333332,0.08231700629882918
32737939,flat,80.0,2,1,Campolide,38.7282598,-9.1659424,good,False,False,False,False,False,2079.0,7.639642287858013,25.9875,0.09549552859822516
33091371,flat,55.0,2,1,São Vicente,38.7198721,-9.1355407,good,False,False,False,False,False,2160.0,7.67786350067821,39.27272727272727,0.13959751819414928
32737926,flat,70.0,2,1,Penha de França,38.7217382,-9.1284942,good,False,True,False,False,False,2079.0,7.639642287858013,29.7,0.10913774696940019
32669088,flat,55.0,2,1,Santa Maria Maior,38.7132263,-9.1433628,good,False,False,False,False,False,2160.0,7.67786350067821,39.27272727272727,0.13959751819414928
32737920,flat,105.0,4,2,Campolide,38.7280669,-9.1648096,good,False,False,False,False,False,2705.0,7.902857191280582,25.761904761904763,0.07526530658362458
32669086,flat,80.0,1,1,Avenidas Novas,38.7458429,-9.1544506,good,False,False,False,False,False,1665.0,7.417580402414544,20.8125,0.0927197550301818
32737917,flat,75.0,3,1,Campo de Ourique,38.7162149,-9.1554455,good,False,False,False,False,False,3125.0,8.047189562170502,41.666666666666664,0.10729586082894002
32669085,flat,60.0,1,1,Campolide,38.7392005,-9.1635968,good,False,False,False,False,False,2340.0,7.757906208351747,39.0,0.12929843680586245
33051610,flat,80.0,2,2,São Vicente,38.7194538,-9.1202467,good,False,False,False,False,False,1769.0,7.478169694159785,22.1125,0.09347712117699732
33146667,flat,45.0,1,1,Santa Maria Maior,38.7130224,-9.1434866,good,False,False,False,False,False,1840.0,7.517520850603031,40.888888888888886,0.16705601890228958
32695055,flat,65.0,2,1,Penha de França,38.7348145,-9.1294939,good,False,False,False,False,False,1875.0,7.536363938404511,28.846153846153847,0.11594406059083863
32669083,flat,60.0,1,1,Campolide,38.7369999,-9.1642685,good,False,False,False,False,False,1769.0,7.478169694159785,29.483333333333334,0.12463616156932975
32669082,flat,70.0,2,1,São Domingos de Benfica,38.7438364,-9.1726538,good,False,False,False,False,False,1875.0,7.536363938404511,26.785714285714285,0.1076623419772073
33091369,flat,95.0,3,2,Arroios,38.7266361,-9.1352346,good,False,True,False,False,False,2700.0,7.90100705199242,28.42105263157895,0.08316849528413074
32762676,flat,80.0,2,1,Marvila,38.7571117,-9.1240225,good,False,True,False,False,False,2250.0,7.718685495198466,28.125,0.09648356868998083
32778835,flat,50.0,1,1,Ajuda,38.7032645,-9.1996488,good,False,False,False,False,False,1590.0,7.371489295214277,31.8,0.14742978590428554
32762675,flat,105.0,2,2,Alcântara,38.6989911,-9.1891113,good,False,False,False,False,False,2079.0,7.639642287858013,19.8,0.07275849797960013
32695050,flat,70.0,2,1,Penha de França,38.7244861,-9.1282068,good,False,False,False,False,False,1455.0,7.282761179605593,20.785714285714285,0.10403944542293704
32695049,flat,65.0,2,1,Penha de França,38.7270988,-9.1274892,good,False,False,False,False,False,1875.0,7.536363938404511,28.846153846153847,0.11594406059083863
32737908,flat,55.0,2,1,Santo António,38.7200425,-9.1460116,good,False,False,False,False,False,1940.0,7.570443252057374,35.27272727272727,0.13764442276467953
33091368,flat,60.0,2,2,Santa Maria Maior,38.7118621,-9.1413454,good,False,False,False,False,False,3560.0,8.177515823846075,59.333333333333336,0.1362919303974346
33146659,flat,55.0,2,2,Misericórdia,38.7099915,-9.1436715,good,False,True,False,False,False,3240.0,8.083328608786376,58.90909090909091,0.1469696110688432
32778834,flat,55.0,2,1,Santa Maria Maior,38.7151283,-9.1348332,good,False,False,False,False,False,2380.0,7.77485576666552,43.27272727272727,0.1413610139393731
33146657,flat,65.0,2,2,São Vicente,38.7186703,-9.1354719,good,False,False,False,False,False,2160.0,7.67786350067821,33.23076923076923,0.11812097693351092
32737902,flat,55.0,2,2,São Vicente,38.7203115,-9.1345025,good,False,False,False,False,False,2160.0,7.67786350067821,39.27272727272727,0.13959751819414928
32984290,flat,75.0,2,1,Arroios,38.7266238,-9.130636,good,False,False,False,False,False,1559.0,7.351799869057777,20.786666666666665,0.09802399825410368
32669075,flat,80.0,2,1,São Vicente,38.7206855,-9.1226759,good,False,False,False,False,False,2079.0,7.639642287858013,25.9875,0.09549552859822516
32695038,flat,75.0,2,2,Penha de França,38.7333905,-9.1326831,good,False,False,False,False,False,2079.0,7.639642287858013,27.72,0.10186189717144017
32695037,flat,75.0,2,1,Penha de França,38.7303664,-9.1284861,good,False,False,False,False,False,1455.0,7.282761179605593,19.4,0.09710348239474124
33146656,flat,75.0,2,1,Campo de Ourique,38.7193069,-9.1634806,good,False,False,False,False,False,2079.0,7.639642287858013,27.72,0.10186189717144017
32737898,flat,75.0,2,1,Avenidas Novas,38.7397449,-9.1629636,good,False,False,False,False,False,1455.0,7.282761179605593,19.4,0.09710348239474124
32695036,flat,80.0,2,1,São Vicente,38.7207104,-9.1259069,good,False,False,False,False,False,2079.0,7.639642287858013,25.9875,0.09549552859822516
32669072,flat,70.0,2,2,Penha de França,38.7300439,-9.1272813,good,False,False,False,False,False,2079.0,7.639642287858013,29.7,0.10913774696940019
32737894,flat,60.0,2,1,Arroios,38.7223695,-9.1376616,good,False,True,False,False,False,2160.0,7.67786350067821,36.0,0.12796439167797016
33046202,flat,47.0,1,1,Santa Maria Maior,38.711595,-9.128528,good,False,False,False,False,False,1500.0,7.313220387090301,31.914893617021278,0.15560043376787874
33831842,flat,81.0,2,2,Santa Maria Maior,38.7149657,-9.141242,good,False,True,False,False,False,3500.0,8.160518247477505,43.20987654320987,0.10074713885774697
32669071,flat,214.0,5,3,São Vicente,38.7171717,-9.1217863,good,False,True,False,False,False,7500.0,8.922658299524402,35.046728971962615,0.04169466495104861
33146653,flat,80.0,2,1,Arroios,38.7228494,-9.136677,good,False,True,False,False,False,3900.0,8.268731832117737,48.75,0.10335914790147172
32737892,flat,55.0,1,1,Misericórdia,38.712971,-9.143728,good,False,False,False,False,False,1950.0,7.575584651557793,35.45454545454545,0.13773790275559622
32669070,flat,100.0,3,2,Olivais,38.7818283,-9.1159281,good,False,True,False,False,False,3900.0,8.268731832117737,39.0,0.08268731832117737
32669069,flat,120.0,3,2,Arroios,38.7234718,-9.1371737,good,False,True,False,False,False,5950.0,8.691146498539675,49.583333333333336,0.07242622082116396
32695031,flat,200.0,5,3,Arroios,38.7264616,-9.1358187,good,False,False,False,False,False,8500.0,9.047821442478408,42.5,0.04523910721239204
32669067,flat,190.0,8,2,Arroios,38.7280983,-9.134986,good,False,False,False,False,False,9950.0,9.205327830152639,52.36842105263158,0.048449093842908623
33625183,flat,70.0,2,1,Misericórdia,38.7113556,-9.1502005,good,False,False,False,False,False,3325.0,8.109224953089955,47.5,0.11584607075842793
33760325,flat,75.0,1,1,São Vicente,38.7156542,-9.1208702,good,False,False,False,False,False,2200.0,7.696212639346407,29.333333333333332,0.10261616852461876
32737891,flat,55.0,2,1,Alcântara,38.7046415,-9.1788965,good,False,False,False,False,False,2160.0,7.67786350067821,39.27272727272727,0.13959751819414928
33176273,flat,50.0,2,1,Santo António,38.7193025,-9.143947,good,False,False,False,False,False,1800.0,7.495541943884256,36.0,0.14991083887768514
33053650,studio,43.0,0,1,Misericórdia,38.7071412,-9.154317,good,False,False,False,False,False,3000.0,8.006367567650246,69.76744186046511,0.18619459459651735
33051601,flat,120.0,3,2,Santo António,38.7256482,-9.1557389,good,False,True,False,False,False,3435.0,8.14177220465645,28.625,0.06784810170547041
32669064,flat,195.0,7,3,Areeiro,38.7361713,-9.1416516,good,False,True,False,False,False,5100.0,8.536995818712418,26.153846153846153,0.04377946573698676
33625182,flat,65.0,1,1,Santa Maria Maior,38.7133952,-9.1344273,good,False,False,False,False,False,1799.0,7.4949862339505335,27.676923076923078,0.1153074805223159
33244047,flat,35.0,1,1,Arroios,38.7321144,-9.1364108,good,False,False,False,False,False,1200.0,7.090076835776092,34.285714285714285,0.2025736238793169
32695010,flat,90.0,2,1,Penha de França,38.7247509,-9.132656,good,False,False,False,False,False,2079.0,7.639642287858013,23.1,0.08488491430953347
33177173,flat,35.0,1,1,Santo António,38.7195439,-9.1443107,good,False,False,False,False,False,1250.0,7.1308988302963465,35.714285714285715,0.20373996657989563
33051600,flat,55.0,1,1,Santa Maria Maior,38.7112115,-9.1387891,good,False,True,False,False,False,1600.0,7.3777589082278725,29.09090909090909,0.13414107105868858
32972241,flat,50.0,1,1,Alvalade,38.7531826,-9.1442879,good,False,False,False,False,False,1200.0,7.090076835776092,24.0,0.14180153671552184
32669058,flat,60.0,1,1,Campolide,38.7383954,-9.16565,good,False,True,False,False,False,2340.0,7.757906208351747,39.0,0.12929843680586245
32737880,flat,45.0,1,1,Santa Maria Maior,38.713168,-9.1338547,good,False,False,False,False,False,1500.0,7.313220387090301,33.333333333333336,0.1625160086020067
32669057,flat,50.0,1,1,Santa Maria Maior,38.7137958,-9.133927,good,False,False,False,False,False,1590.0,7.371489295214277,31.8,0.14742978590428554
33039220,studio,50.0,0,1,Santa Maria Maior,38.7130601,-9.1252748,good,False,False,False,False,False,1550.0,7.346010209913293,31.0,0.14692020419826585
33143097,studio,30.0,0,1,Alcântara,38.7041668,-9.1761908,good,False,False,False,False,False,1015.0,6.922643891475888,33.833333333333336,0.23075479638252958
32983733,flat,70.0,2,2,Ajuda,38.7022171,-9.1915484,good,False,True,False,False,False,2079.0,7.639642287858013,29.7,0.10913774696940019
32669055,flat,214.0,6,3,São Vicente,38.7159145,-9.1200267,good,False,True,False,False,False,7500.0,8.922658299524402,35.046728971962615,0.04169466495104861
33051589,flat,170.0,6,2,Arroios,38.7260717,-9.1323141,good,False,False,False,False,False,7500.0,8.922658299524402,44.11764705882353,0.052486225291320014
32778829,flat,90.0,3,1,Arroios,38.7272673,-9.1327996,good,False,False,False,False,False,4500.0,8.411832675758411,50.0,0.0934648075084268
32990167,flat,100.0,4,1,Arroios,38.7344576,-9.1355347,good,False,False,False,False,False,4500.0,8.411832675758411,45.0,0.08411832675758411
32655867,flat,85.0,3,1,São Vicente,38.7212632,-9.1292903,good,False,False,False,False,False,2160.0,7.67786350067821,25.41176470588235,0.09032780589033189
32694975,flat,55.0,2,1,Arroios,38.7232063,-9.1373889,good,False,False,False,False,False,2160.0,7.67786350067821,39.27272727272727,0.13959751819414928
32694974,flat,140.0,3,2,Arroios,38.7361611,-9.1392292,good,False,True,False,False,False,2590.0,7.859413154693583,18.5,0.05613866539066845
32694973,flat,65.0,2,1,Arroios,38.7186122,-9.1332507,good,False,False,False,False,False,2050.0,7.6255950721324535,31.53846153846154,0.1173168472635762
32694970,flat,55.0,1,1,Santo António,38.7197196,-9.1446729,good,False,False,False,False,False,1840.0,7.517520850603031,33.45454545454545,0.13668219728369146
32669053,flat,65.0,2,2,São Vicente,38.7180161,-9.13545,good,False,False,False,False,False,2160.0,7.67786350067821,33.23076923076923,0.11812097693351092
32737874,flat,65.0,2,2,São Vicente,38.7178477,-9.1334914,good,False,False,False,False,False,2160.0,7.67786350067821,33.23076923076923,0.11812097693351092
32669052,flat,55.0,2,2,São Vicente,38.7182985,-9.1351103,good,False,False,False,False,False,2160.0,7.67786350067821,39.27272727272727,0.13959751819414928
32737873,flat,95.0,3,2,São Vicente,38.7197329,-9.1210669,good,False,False,False,False,False,2380.0,7.77485576666552,25.05263157894737,0.08184058701753179
32655873,flat,100.0,3,1,Lumiar,38.7617043,-9.1668786,good,False,True,False,False,False,2380.0,7.77485576666552,23.8,0.0777485576666552
32694964,flat,90.0,2,1,São Vicente,38.7197912,-9.1246934,good,False,False,False,False,False,2160.0,7.67786350067821,24.0,0.08530959445198011
32694963,flat,100.0,2,1,Misericórdia,38.715113,-9.1516967,good,False,False,False,False,False,2380.0,7.77485576666552,23.8,0.0777485576666552
32767820,flat,60.0,1,1,Campolide,38.731615,-9.1616466,good,False,True,False,False,False,1600.0,7.3777589082278725,26.666666666666668,0.12296264847046454
32669050,flat,60.0,1,1,Campolide,38.7396298,-9.1649304,good,False,True,False,False,False,2340.0,7.757906208351747,39.0,0.12929843680586245
33244045,flat,60.0,1,1,Campolide,38.7367621,-9.163582,good,False,True,False,False,False,1769.0,7.478169694159785,29.483333333333334,0.12463616156932975
33446674,flat,120.0,3,1,Misericórdia,38.710085,-9.1507467,good,False,True,False,False,False,4500.0,8.411832675758411,37.5,0.0700986056313201
32694952,flat,66.0,1,1,Campolide,38.7372923,-9.1645312,good,False,True,False,False,False,2340.0,7.757906208351747,35.45454545454545,0.11754403345987495
33446673,flat,64.0,2,2,Santo António,38.7181465,-9.145007,good,False,False,False,False,False,5000.0,8.517193191416238,78.125,0.13308114361587872
32865604,flat,130.0,2,2,Arroios,38.7350584,-9.1453487,good,False,True,False,False,False,3800.0,8.242756345714477,29.23076923076923,0.06340581804395752
32694950,flat,120.0,2,2,Estrela,38.709381,-9.164073,good,False,False,False,False,False,2079.0,7.639642287858013,17.325,0.06366368573215012
33051586,flat,90.0,2,2,Santa Maria Maior,38.7165865,-9.1359132,good,False,False,False,False,False,2079.0,7.639642287858013,23.1,0.08488491430953347
33894589,flat,80.0,3,2,Arroios,38.7244525,-9.142955,good,False,False,False,False,False,1400.0,7.24422751560335,17.5,0.09055284394504187
33894593,flat,70.0,2,2,Avenidas Novas,38.7411448,-9.1557222,good,False,True,False,False,False,1800.0,7.495541943884256,25.714285714285715,0.10707917062691795
33894555,flat,70.0,2,1,São Domingos de Benfica,38.744237,-9.1817167,good,False,False,False,False,False,1200.0,7.090076835776092,17.142857142857142,0.10128681193965845
33894343,flat,68.0,1,1,Avenidas Novas,38.7452544,-9.1483317,good,False,False,False,False,False,1850.0,7.52294091807237,27.205882352941178,0.11063148408929957
33894217,flat,136.0,2,2,Arroios,38.73138,-9.142901,good,False,True,False,True,True,2500.0,7.824046010856292,18.38235294117647,0.05752975007982568
33894230,flat,75.0,1,1,Parque das Nações,38.7772239,-9.093758,good,False,True,False,True,True,1550.0,7.346010209913293,20.666666666666668,0.09794680279884391
33894206,flat,130.0,4,2,Avenidas Novas,38.7343109,-9.1572916,good,False,False,False,False,False,2350.0,7.762170607138205,18.076923076923077,0.059709004670293886
33891424,flat,74.0,3,2,Arroios,38.7322118,-9.1325669,good,False,False,False,False,False,1600.0,7.3777589082278725,21.62162162162162,0.09969944470578206
33894138,flat,130.0,4,2,Avenidas Novas,38.7356225,-9.1577611,good,False,False,False,False,False,2350.0,7.762170607138205,18.076923076923077,0.059709004670293886
33894075,flat,80.0,1,1,Areeiro,38.743043,-9.1280896,good,False,True,False,True,True,1490.0,7.306531398939505,18.625,0.09133164248674382
33894134,flat,130.0,4,2,Avenidas Novas,38.736061,-9.1568879,good,False,False,False,False,False,2350.0,7.762170607138205,18.076923076923077,0.059709004670293886
33513874,flat,102.0,2,2,Estrela,38.7107244,-9.1712622,good,False,True,False,False,False,2700.0,7.90100705199242,26.470588235294116,0.07746085345090607
33893877,flat,60.0,1,1,Arroios,38.7283356,-9.1382456,good,False,True,False,False,False,1000.0,6.907755278982137,16.666666666666668,0.11512925464970228
33893934,flat,97.0,2,1,Alvalade,38.7463174,-9.1375148,good,False,False,False,False,False,1450.0,7.27931883541462,14.948453608247423,0.07504452407643938
33893933,flat,168.0,4,3,Alvalade,38.7584529,-9.1362384,good,False,False,False,True,True,2500.0,7.824046010856292,14.880952380952381,0.04657170244557317
33893838,flat,200.0,4,3,Avenidas Novas,38.7304064,-9.1514051,good,False,True,False,True,True,3000.0,8.006367567650246,15.0,0.04003183783825123
33320705,flat,140.0,2,2,Parque das Nações,38.7821194,-9.0965454,good,False,True,False,True,True,1500.0,7.313220387090301,10.714285714285714,0.05223728847921644
33893665,flat,75.0,2,1,Belém,38.6969106,-9.2159757,good,False,False,False,False,False,1800.0,7.495541943884256,24.0,0.09994055925179009
33893690,flat,95.0,3,1,São Vicente,38.7185603,-9.1227846,good,False,False,False,False,False,1500.0,7.313220387090301,15.789473684210526,0.07698126723252949
33893682,flat,81.0,3,2,São Vicente,38.7209786,-9.1243515,good,False,False,False,False,False,900.0,6.802394763324311,11.11111111111111,0.08398018226326309
33893547,flat,122.0,4,2,Santa Maria Maior,38.7120697,-9.1370258,good,False,True,False,False,False,3400.0,8.131530710604252,27.868852459016395,0.06665189107052666
33893469,flat,55.0,1,1,Misericórdia,38.7084039,-9.1470711,good,False,False,False,False,False,1000.0,6.907755278982137,18.181818181818183,0.12559555052694793
33893317,flat,47.0,1,1,Ajuda,38.7026442,-9.192246,good,False,False,False,False,False,1100.0,7.003065458786462,23.404255319148938,0.1490013927401375
33893432,flat,71.0,1,1,Marvila,38.7417928,-9.1057169,good,False,True,False,True,True,1500.0,7.313220387090301,21.12676056338028,0.10300310404352538
33892773,flat,97.0,2,1,Campo de Ourique,38.7211442,-9.1666723,good,False,False,False,False,False,1650.0,7.408530566894626,17.010309278350515,0.07637660378241883
33893290,flat,162.0,3,2,São Domingos de Benfica,38.7514748,-9.1710636,good,False,True,False,True,True,2100.0,7.649692623711514,12.962962962962964,0.0472203248377254
33893285,flat,80.0,2,2,São Domingos de Benfica,38.7440783,-9.1766082,good,False,False,False,False,False,1500.0,7.313220387090301,18.75,0.09141525483862876
33893239,flat,68.0,2,2,Misericórdia,38.7091602,-9.1454221,good,False,False,False,False,False,1650.0,7.408530566894626,24.264705882352942,0.10894897892492098
33893121,flat,47.0,1,1,Campolide,38.7286404,-9.1663957,good,False,False,False,False,False,1300.0,7.170119543449628,27.659574468085108,0.15255573496701336
33601210,flat,80.0,3,1,Campolide,38.7325912,-9.1637944,good,False,False,False,False,False,2500.0,7.824046010856292,31.25,0.09780057513570364
33893069,flat,97.0,1,2,Beato,38.733861,-9.1064026,good,False,False,False,True,True,2200.0,7.696212639346407,22.68041237113402,0.07934239834377739
30505697,flat,140.0,3,2,Alvalade,38.7465775,-9.1437383,good,False,False,False,False,False,1550.0,7.346010209913293,11.071428571428571,0.05247150149938066
33524563,flat,72.0,4,1,Olivais,38.7657569,-9.1232911,good,False,True,False,False,False,1600.0,7.3777589082278725,22.22222222222222,0.10246887372538711
31355788,flat,55.0,1,1,Parque das Nações,38.7916304,-9.0969619,good,False,True,False,True,True,1200.0,7.090076835776092,21.818181818181817,0.12891048792320167
33892496,flat,50.0,2,2,Misericórdia,38.7125349,-9.1459996,good,False,False,False,False,False,2060.0,7.630461261783627,41.2,0.15260922523567255
33892832,flat,65.0,1,1,Santo António,38.7202533,-9.145333,good,False,False,False,False,False,1250.0,7.1308988302963465,19.23076923076923,0.10970613585071302
33892856,flat,100.0,2,1,Santa Maria Maior,38.7101262,-9.1343782,good,False,False,False,False,False,4800.0,8.476371196895983,48.0,0.08476371196895982
33892814,flat,65.0,2,1,Misericórdia,38.7108559,-9.1457158,good,False,False,False,False,False,1700.0,7.438383530044307,26.153846153846153,0.11443666969298934
33892796,flat,130.0,3,3,Parque das Nações,38.7644328,-9.1020673,good,False,True,False,False,False,3500.0,8.160518247477505,26.923076923076923,0.0627732172882885
33892492,flat,54.0,3,2,Misericórdia,38.712655,-9.1458922,good,False,False,False,False,False,2290.0,7.736307096548285,42.407407407407405,0.14326494623237565
33841237,studio,43.0,0,1,Misericórdia,38.7061476,-9.152552,good,False,True,False,False,False,1300.0,7.170119543449628,30.232558139534884,0.16674696612673554
33892719,flat,80.0,2,1,Arroios,38.7349868,-9.1336758,good,False,False,False,False,False,1250.0,7.1308988302963465,15.625,0.08913623537870433
33892656,flat,125.0,2,1,Arroios,38.7265817,-9.135117,good,False,False,False,False,False,1700.0,7.438383530044307,13.6,0.059507068240354455
