propertyCode,floor,price,propertyType,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished,formerPrice,priceChange,hasParkingSpace,isParkingSpaceIncludedInPrice
33926952,,3360.0,flat,70.0,2,1,Calçada do Monte,Lisboa,São Vicente,Graça,pt,38.7171761,-9.1319297,False,https://www.idealista.pt/imovel/33926952/,"Disponível em: 14/05/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST.COM? Spacest.com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. PT Fique no nosso encantador apartamento de dois quartos na Graça, um dos bairros mais autênticos e típicos de Lisboa. Perfeito para conhecer a cultura local, este espaço acolhedor oferece uma estadia confortável com tudo o que precisa. Explore os mercados tradicionais, cafés locais e miradouros deslumbrantes nas proximidades, todos a uma curta distância a pé. Com fácil acesso aos transportes públicos, é o local perfeita para a sua estadia. O apartamento em Lisboa tem 2 quartos e capacidade para 4 pessoas. Dispõe de jardim, máquina de lavar roupa, ferro de engomar, Televisão. A kitchenette está equipada com frigorífico, microondas, forno, congelador, máquina de lavar louça, louça/talheres, utensílios/cozinha, cafeteira, torradeira, jarro eléctrico e máquina de sumos. É NECESSÁRIO ASSINAR UM CONTRATO DE ARRENDAMENTO DEPOIS DE RESERVAR ESTA PROPRIEDADE DEPÓSITO DE SEGURANÇA EXIGIDO: O depósito de segurança servirá como proteção para quaisquer danos que possam ocorrer na propriedade. KIT DE BOAS-VINDAS: Para garantir que a sua estadia seja o mais confortável possível, oferecemos um kit de boas-vindas que inclui itens essenciais para a sua primeira semana de estadia, como tampas de máquina de lavar louça e roupa, papel higiénico e produtos básicos de cozinha, como azeite, vinagre, sal e pimenta. EN Stay in our charming two-bedroom apartment in Graça, one of Lisbon's most authentic and typical neighborhoods. Perfect for immersing yourself in local culture, this cozy space offers a comfortable stay with everything you need. Explore the nearby traditional markets, local cafes, and stunning viewpoints, all within walking distance. With easy access to public transportation, it's the perfect base for discovering Lisbon's historic charm while enjoying the comfort of a well-equipped apartment. The apartment in Lisbon has 2 bedrooms and has a capacity of 4 people.  The accommodation has the following items: garden, washing machine, iron, TV. The open-plan kitchen has a refrigerator, microwave, oven, freezer, dishwasher, dishes/cutlery, kitchen utensils, coffee machine, toaster, kettle, and juicer are provided. YOU ARE REQUIRED TO SIGN A LEASE AGREEMENT AFTER BOOKING THIS PROPERTY SECURITY DEPOSIT REQUIRED: The security deposit will serve as a protection for any damages that may occur at the property. WELCOME KIT: To make sure your stay is as comfortable as possible, we offer a welcome kit that includes essentials for your first week of stay, such as dishwasher and laundry caps, toilet paper, and cooking basics such as olive oil, vinegar, salt, and pepper.",good,False,False,48.0,False,False,,,3360.0,0.0,False,False
33927991,2.0,3233.0,flat,60.0,1,1,rua São José,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7187335,-9.1441509,False,https://www.idealista.pt/imovel/33927991/,"Disponível em: 29/03/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST.COM? Spacest.com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  €80 Cleaning fee: Cleaning fee: ✔ Spacious and chic apartment near Botanical Garden of Lisbon  ✔ 645 ft2 | 60 m2  ✔ 1 bedroom  ✔ 1 bathroom  ✔ Well-equipped kitchen area  ✔ 4-minute walk to Av. Liberdade bus stop  ✔ 9-minute walk to Restauradores Square  ✔ 15-minute walk to Santa Justa Lift & Martim Moniz  ✔ 21-minute walk to the Arch of Rua Augusta  ✔ 22-minute walk to the Money Museum  ✔ 23-minute walk to Lisbon Cathedral  ✔ 28-minute walk to Pink Street  SPACES  ⭐ 1 bedroom  — the bedroom is complete with a double bed and a flat-screen TV  ⭐ 1 bathroom  ⭐ A cosy living room with a dining area suitable for up to 4 guests  ⭐ A fully equipped kitchen area  ⭐ Family friendly  ⭐ An extensive area guide is provided, and we are available 24/7  ⭐ Essentials, linens, towels, and Wi-Fi are provided  � Save this property listing to your wish list for future trips  ACCESS  ● Guests will have access to the entire apartment.  ● Guests will have access to private parking in garage 177 next to the building. Please be aware that there is a €20 fee per day, and an extra charge of €10 will apply if the guest arrives with an electric vehicle. The parking is limited to 3 spaces and works on a ""first come, first serve basis, "" so please contact us, and we will send you a payment link to secure a parking spot.  ● The property is on the second floor, and a lift is available.  ● There are 4 flights of stairs to the property.  Check-in Information:  Guests are free to check in on their own with a self-check-in system.  PROPERTY MANAGEMENT  This home is managed by. We’re proud to host our guests in a wide selection of top-quality properties across Europe. is pleased to offer hotel-standard hospitality services and provide hotel-quality linens, towels, bathroom essentials, and professional cleaning services.  INTERACTIONS   will be in touch to assist you with many extra services, such as airport transfers, in-stay cleans, and childcare equipment. If you have any questions before or during your stay, we’re here for you 24/7.  SURROUNDINGS  Avenida da Liberdade is a beautiful and vibrant street located in the heart of a bustling city. It is known for its elegant and luxurious atmosphere, lined with majestic trees, stunning architecture, and upscale boutiques.  The avenue stretches for about 1.6 kilometres, offering a delightful blend of historical charm and modern sophistication. As you stroll along its wide sidewalks, you'll be captivated by the stunning buildings that adorn both sides of the street. These buildings showcase a variety of architectural styles, from neoclassical to art deco, adding a touch of grandeur to the already picturesque scene.  Avenida da Liberdade is not just a shopping destination; it's also a cultural hub. Along the avenue, you'll find several theatres, cinemas, and art galleries, providing opportunities for entertainment and artistic exploration. The street is often buzzing with activity, as locals and tourists alike enjoy the vibrant atmosphere.  TRANSPORT  ● There is private parking available at this property. Please be aware that there is a €20 fee per day, and an extra charge of €10 will apply if the guest arrives with an electric vehicle. The parkin.",good,False,False,54.0,False,False,,,3233.0,0.0,False,False
33927985,6.0,1700.0,flat,60.0,2,1,avenida Engenheiro Arantes e Oliveira,Lisboa,Areeiro,Olaias,pt,38.7415299,-9.1230672,False,https://www.idealista.pt/imovel/33927985/,"Disponível em: 01/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Aviso de cancelamento: 1 meses We are looking for someone who can move in immediately! >>> With security guard <<< >>> Modern decoration style <<<  >>> Well equipped kitchen The building has two elevators and the apartment is on the 6th floor. Cleaning service is available for an extra fee of €10/hour. The location is great. It only costs 3 minutes walk to Olaias train station. >>> You can easily find the living infrastructure you need in the surrounding area. ⬆ Restaurants, shopping malls, convenience stores, pharmacies. ⬆ Do not hesitate! We are looking forward to your reservation!",good,False,True,28.0,False,False,,,1700.0,0.0,False,False
33927964,,1150.0,studio,18.0,0,1,largo do Calvário,Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7060953,-9.178312,False,https://www.idealista.pt/imovel/33927964/,"Disponível em: 26/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST.COM? Spacest.com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. THIS PROPERTY ACCEPTS ONLY STUDENTS. *In order to proceed with your booking request, you will be asked to present your University document. PLEASE NOTE: The monthly rent is for single occupancy. For more than one tenant, please contact the sales team. ��� Embark on a remarkable student experience where academic endeavors seamlessly intertwine with the pleasures of coastal living. Secure your place in this exceptional accommodation and embrace a lifestyle that harmonizes educational growth with the exhilarating adventures provided by the captivating sea and the vibrant cityscape of Lisbon.  ��� Discover the marvels of this extraordinary student apartment nestled in the highly coveted area of Largo do Calvario in Alcantara. Situated just a stone's throw away from the esteemed ISA and Lusiada Universities, this residence presents a comfortable and convenient living experience meticulously crafted to enhance your everyday life. Step into the realm of an amazing studio, beautifully adorned with two comfortable single beds, a spacious closet, a cozy sofa, a TV, a convenient kitchenette, and a bathroom with a refreshing shower. Here, ultimate comfort eagerly awaits you, providing the perfect sanctuary to relax and unwind. Additionally, you'll have access to shared amenities such as washing machines and WIFI, ensuring all the modern conveniences necessary for a seamless living experience. It's worth noting that couples are warmly welcomed to enjoy this remarkable accommodation! Discover this exquisite property located in the perfect location of Alcantara. Situated in a central square, it offers proximity to ISA and Lusiada universities, LX Factory, and the picturesque river. Convenience is at your doorstep with excellent public transportation options available right outside the building, including buses and trams. This makes exploring the city and reaching your desired destinations a breeze. In addition, this vibrant neighborhood is brimming with an array of restaurants, ensuring a diverse culinary experience. You'll also find supermarkets and various services within easy reach, catering to all your daily needs. ��� �����The rent for two people is equal to €1360/month ✍To book, tenants need to pay the first month's rent through the platform and then the security deposit. At the check-in, the tenant pays the last month's rent as well. �Extra services available upon request: Room Cleaning:  ✔Monthly: €20/month  ✔Biweekly: €32/month  ✔Weekly: €48/month Extra Residence Cleaning:   ✔Monthly: €60/month  ✔Biweekly: €100/month  ✔Weekly: €160/month �Note: ✔The cost needs to be shared by all residents ✔There should bed only one resident responsible for making the payment and collecting the money from the remaining residents. Second bed upgrade: €40/month Minibar in Bedroom: €40/month Fan in Bedroom: €30/month Electric Heater in Bedroom: €60/month Gas Heater in Bedroom:   ✔Equipment rental: €25/month  ✔Gas cylinder: €35/bottle (cost price) Extra Kitchen Pack:   ✔Cooking Pack: €95/Pack  ✔Dining Pack: €45/Pack ��� ���.",good,False,False,64.0,False,False,,,1150.0,0.0,False,False
33927960,,1950.0,flat,147.0,2,2,rua do Terreiro do Trigo,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7087685,-9.128562,False,https://www.idealista.pt/imovel/33927960/,"Disponível em: 26/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST.COM? Spacest.com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Aviso de cancelamento: 3 meses EN 2-Bedroom Apartment | For Rent | Lisbon | Alfama Historic Area / Baixa | Stunning view of the Tagus River This furnished 2-bedroom apartment, available for rent, is located on a prestigious street in Lisbon's Alfama district, a historic and vibrant part of the city. With a generous area of 125 m2, this apartment offers a large and bright space, ideal for those looking for comfort and quality of life. Situated on the fifth floor of a typical building in the historic area, the property includes a generously-sized living room with a stunning view over the River Tagus, perfect for relaxing and enjoying the beauty of the city. The kitchen is modern and fully equipped, meeting the needs of those who enjoy practical living and hosting friends.  From the kitchen you can see the national pantheon and the São Vicente monastery from the outside.  The bedroom is very comfortable and has a great closet with a further closet area. This apartment has two bathrooms, one of which is en suite.  Both bathrooms have excellent quality finishes. In addition to the interior features, the apartment is housed in a well-preserved and charming building, typical of Lisbon's historic area.  The location is excellent, with easy access to public transport, local shops, restaurants and traditional cafés. The proximity to the Tagus River and cultural areas such as Alfama, Panteão Nacional, Casa dos Bicos, Castelo de São Jorge, Baixa and Chiado offers a unique experience of living in the Portuguese capital and being able to enjoy everything without the need to use a car. This 2-bedroom apartment rents for €2,200 per month and offers a perfect combination of space, comfort and a privileged location.  Ideal for professionals, couples or expats who want to live in the heart of Lisbon, taking advantage of everything the city has to offer. Metro - 2 min walk  Bus - 1 min walk  Terreiro do Paço -2 min walk  Baixa - 4 min walk Chiado - 10 min walk. The apartment is currently undergoing maintenance work after leaving the incline but is fully available for visits. The color of the kitchen cabinets will be new and beige. The apartment is furnished and equipped with air conditioning. A virtual viewing can be arranged. PT Apartamento T2 | Arrendamento | Lisboa | Zona Histórica de Alfama / Baixa | Vista deslumbrante para o Rio Tejo Este T2 mobilado, disponível para arrendamento, está localizado numa prestigiada da rua de Alfama, em Lisboa, uma zona histórica e vibrante da cidade. Com uma generosa área de 125 m2, este apartamento oferece um espaço amplo e luminoso, ideal para quem procura conforto e qualidade de vida. Situado no quinto andar de um edifício típico da zona histórica, o imóvel inclui uma sala de estar generosamente espaçosa com uma vista deslumbrante sobre o Rio Tejo, perfeita para relaxar e apreciar a beleza da cidade. A cozinha é moderna e totalmente equipada, atendendo às necessidades de quem gosta de uma vida prática e de receber amigos.  Da cozinha é possível ver o panteão nacional e o mosteiro São Vicente de fora.  O quarto é muito confortável e possui um ótimo roupeiro com mais uma zona de 1 closet. Este apartamento tem duas casas de banho, sendo uma delas na suite.  Ambas as casas.",good,False,False,13.0,False,False,,,1950.0,0.0,False,False
33927896,,5000.0,flat,11.0,3,2,rua dos Sapateiros,Lisboa,Santa Maria Maior,Baixa,pt,38.7091259,-9.1388773,False,https://www.idealista.pt/imovel/33927896/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 25/05/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 5 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 3 stanze  - Localização: Localizado on Downtown em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 3 quartos em Apartment com 2 casas de banho. Características  - Air condicionado  - Aquecimento central  - Wi-Fi  - Forno  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",good,False,False,455.0,False,False,,,5000.0,0.0,False,False
32292171,0.0,2500.0,flat,130.0,2,2,rua Monte Olivete,Lisboa,Santo António,Príncipe Real,pt,38.716126,-9.152211,False,https://www.idealista.pt/imovel/32292171/,"Arrendamento de Apartamento T2 na rua Monte Olivete. 2.500 €/mês *COMPLETAMENTE MOBILADO* Disponível a partir de fevereiro! Apresentamos para arrendamento um maravilhoso apartamento de dois quartos sendo um deles em suite e a suite tem acesso direto a um pequeno terraço, ideal para quem procura conforto. Com uma localização privilegiada e totalmente mobilado, este imóvel é perfeito para famílias ou profissionais. 2 Quartos Confortáveis: Ambientes amplos e bem iluminados, prontos para receber a sua família. Duas Casas de Banho: Com acabamentos modernos, proporcionando conforto e funcionalidade. Totalmente Mobilado: O apartamento vem equipado com móveis, permitindo uma mudança rápida e sem preocupações. Cozinha: Inclui eletrodomésticos e utensílios, ideal para quem gosta de cozinhar. Localização Estratégica: Situado em uma área tranquila, o apartamento está a poucos passos de supermercados, transportes públicos, escolas e áreas de lazer, oferecendo toda a conveniência que você precisa no dia a dia. Condições de Arrendamento Condições do arrendamento: Contrato mínimo de 1 ano, pagamento de 2 meses de renda + 1 mês de caução. Inclui limpeza 4 horas por semana.  Características específicas •120 m² área bruta •T2 •2 casas de banho •Segunda mão/bom estado •Armários embutidos •Mobilado e cozinha equipada •Aquecimento individual: Elétrico.",good,False,False,19.0,False,False,,,2500.0,0.0,False,False
33927795,-1.0,1200.0,flat,93.0,2,1,Calçada da Picheleira,Lisboa,Beato,,pt,38.7373049,-9.1271533,False,https://www.idealista.pt/imovel/33927795/,"Descobre este encantador apartamento totalmente remodelado, pronto para ser estreado, com uma orientação solar invejável. Situado numa localização privilegiada, este imóvel oferece dois quartos espaçosos e uma sala ensolarada que proporciona um ambiente acolhedor e luminoso. O acesso direto ao pátio privado é um convite para momentos de lazer ao ar livre. As janelas em PVC com vidros duplos e sistema oscilo batente garantem conforto térmico e acústico. A cozinha está equipada com modernos eletrodomésticos, incluindo placa elétrica, termo acumulador, frigorífico, máquina de lavar loiça e roupa. A casa de banho completa complementa as comodidades deste apartamento. Com áreas generosas, como a sala de 18m² e um pátio de 30m², este apartamento é ideal para quem procura conforto e funcionalidade. Localizado perto de transportes públicos e todo o comércio necessário, oferece a conveniência urbana aliada à tranquilidade de um espaço bem cuidado. Não percas a oportunidade de viver num espaço que combina modernidade e praticidade!",good,False,False,13.0,False,False,,,1200.0,0.0,False,False
33927650,2.0,2000.0,flat,81.0,2,2,"beco Carrasco, 5",Lisboa,Misericórdia,Santa Catarina,pt,38.7098785,-9.1507135,True,https://www.idealista.pt/imovel/33927650/,"Identificação do imóvel: ZMPT573304 Apartamento T2 Duplex para Arrendamento no Beco do Carrasco, Lisboa Este encantador T2 duplex, localizado no histórico Beco do Carrasco, na freguesia da Misericórdia, combina o charme de Lisboa antiga com um design moderno e funcional. Características do Imóvel: • T2 remodelado, oferecendo conforto e acabamentos de qualidade. • Duas casas de banho, proporcionando maior comodidade para o dia a dia. • Cozinha equipada, pronta para utilização imediata. • Excelente exposição solar, garantindo luz natural durante todo o dia. • Localização Privilegiada: Situado no coração de Lisboa, o apartamento está rodeado de pontos de interesse que tornam esta área uma das mais desejadas da cidade: • A poucos minutos do Selina Secret Garden Lisbon, um espaço moderno com jardim e eventos culturais. • Próximo do Pátio do Carrasco, um local de importância histórica e arquitetura única. • Fácil acesso ao Museu Nacional de Arte Antiga, onde pode apreciar uma vasta coleção de arte portuguesa e internacional. • Perto do Arco do Castelo, com as suas vistas pitorescas e ligação ao Castelo de São Jorge. Este apartamento é ideal para quem procura viver numa zona histórica, com acesso privilegiado a uma variedade de locais culturais e turísticos, sem abrir mão do conforto e modernidade de um lar bem equipado. Contacte-nos para mais informações ou para agendar uma visita. O nosso maior valor é entregar-lhe felicidade! Liberte-se de preocupações e ganhe o tempo de qualidade que necessita para se dedicar ao que lhe faz mais feliz. Agimos diariamente para trazer mais valor à sua vida com o aconselhamento fiável de que precisa para, juntos, conseguirmos atingir os melhores resultados. Com a Zome nunca vai estar perdido ou desacompanhado e encontrará algo que não tem preço: a sua máxima tranquilidade! É assim que se vai sentir ao longo de toda a experiência: Tranquilo, seguro, confortável e.. . FELIZ! Notas: 1. Caso seja um consultor imobiliário, este imóvel está disponível para partilha de negócio. Não hesite em apresentar aos seus clientes compradores e fale connosco para agendar a sua visita. 2. Para maior facilidade na identificação deste imóvel, por favor, refira o respetivo ID ZMPT ou o respetivo agente que lhe tenha enviado a sugestão.",good,False,False,25.0,False,False,,,2000.0,0.0,False,False
33927611,1.0,1490.0,flat,75.0,2,1,rua Inácio de Sousa,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7457528,-9.1810898,False,https://www.idealista.pt/imovel/33927611/,"Apartamento em Benfica, remodelado. Cozinha nova e totalmente equipada. Janelas vidros duplos  Com ou sem Mobilia  Disponivel dia 1 Fevereiro  Agende a sua Proposta  Mais fotos em breve. Benfica é uma freguesia portuguesa do município de Lisboa, pertencente à Zona Norte da capital[1], com 8,03 km² de área[2] e 35 362 habitantes (censo de 2021)[3]. A sua densidade populacional é 4 403,7 hab. /km². Benfica engloba cerca de dois terços do grande ""pulmão verde"" da capital portuguesa, o Parque Florestal de Monsanto.",good,False,False,20.0,False,False,,,1490.0,0.0,False,False
33927660,1.0,1860.0,flat,60.0,1,1,"rua João de Oliveira Miguens, 76",Lisboa,Estrela,Doca de Alcântara,pt,38.705973,-9.1737617,True,https://www.idealista.pt/imovel/33927660/,"Looking for a cozy and contemporary space to call home? This stunning loft is available for a 12-month lease and comes fully furnished and equipped, making your move-in process a breeze! Nestled in the vibrant neighborhood of Alcântara, you’ll find yourself just 2 minutes away from the Alcântara train station and a quick 5-minutes Uber ride to the bustling Chiado and Cais do Sodré areas. Available Now! ** With an array of shops at your doorstep, including a supermarket conveniently located just across the street, you’ll have everything you need right at your fingertips. Take a leisurely 4-minute stroll to the picturesque harbor and riverside, where you can enjoy a jog, sip a refreshing drink, or dine at one of the many delightful restaurants overlooking the Tejo River. For runners that like to run by the riverside its the dream home! Enjoy the paddel courts just 5 min away. Last but not least you will be amazed by the LX Factory and its numerous and enchanting art and deco shops as well as restaurants and rooftops. This fantastic loft is located on the first floor of a modern building that was beautifully refurbished in 2020. As you step inside, you’ll be greeted by an abundance of natural light pouring in through the large west-facing window, creating a warm and inviting atmosphere. The apartment is equipped with air conditioning to keep you cool in the summer and cozy in the winter, ensuring your comfort all year round. Just downstairs, you’ll discover a plethora of amenities, including shops, banks, restaurants, a butcher, grocery store, supermarket, cafes, train station, bus station, taxi station, CUF Tejo hospital, bars, nightclubs, paddel, monsanto park, parking, and so much more Everything you could possibly need is right within reach! Don’t miss out on this incredible opportunity. Contact us today to schedule a viewing and make this urban oasis your new home!",good,False,True,31.0,False,False,,,1860.0,0.0,False,False
33927589,,1000.0,flat,50.0,1,1,"rua Virgílio Correia, 11",Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7517647,-9.1725336,True,https://www.idealista.pt/imovel/33927589/,"T1 com terraço para arrendamento nas Laranjeiras  Situado no último andar de um prédio localizado numa das melhores zonas da cidade, este apartamento é ideal para quem procura conforto e praticidade. Conta com uma sala e cozinha integradas, criando um ambiente funcional. A cozinha está equipada com eletrodomésticos essenciais, proporcionando maior comodidade no dia a dia. O quarto é acolhedor e dispõe de armários embutidos.  O destaque fica para o amplo terraço, perfeito para momentos de lazer. A localização é privilegiada, com o metro a poucos minutos a pé, além de bancos, supermercados e diversos serviços na proximidade. Um espaço perfeito para quem deseja viver com tudo à mão numa das zonas mais centrais de Lisboa. Agende já a sua visita!",good,False,True,20.0,False,False,,,1000.0,0.0,False,False
33927566,3.0,1600.0,flat,85.0,1,1,rua Bernardo Lima,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7261983,-9.1439765,False,https://www.idealista.pt/imovel/33927566/,"Apartamento T1 para Arrendar em Lisboa Este elegante apartamento T1 situa-se numa das ruas mais centrais e cobiçadas de Lisboa, na Rua Bernardo Lima. Com uma localização privilegiada, oferece conforto e conveniência em pleno coração da cidade. Características do Imóvel: Tipologia: T1 (1 quarto espaçoso e bem iluminado). Área: Ampla sala de estar integrada com espaço para refeições. Cozinha: Totalmente equipada com eletrodomésticos. Casa de banho: Contemporânea, com acabamentos de qualidade. Conforto: Ar condicionado e janelas com vidros duplos para isolamento térmico e acústico. Estacionamento: Lugar de parqueamento privativo incluído. Elevador: Acesso facilitado com elevador no edifício. Vantagens da Localização: Próximo de transportes públicos, incluindo metro e autocarros. A poucos minutos de restaurantes, supermercados e serviços essenciais. Fácil acesso a zonas emblemáticas como o Marquês de Pombal e a Avenida da Liberdade. Ideal para quem procura um espaço acolhedor e funcional no centro de Lisboa, com a comodidade de estacionamento e elevador. Licença de Utilização Nº 156 de 02/04/1998 emitida pela Camara Municipal de Lisboa Entre em contato para mais informações ou agendamento de visitas!   +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ 1 bedroom flat for rent in Lisbon This elegant one-bedroom flat is located on one of Lisbon's most central and coveted streets, Rua Bernardo Lima. With a privileged location, it offers comfort and convenience right in the heart of the city. Property features: Type: 1 bedroom (1 spacious and well-lit room). Area: Large integrated living room with dining area. Kitchen: Fully equipped with appliances. Bathroom: Contemporary, with quality finishes. Comfort: Air conditioning and double-glazed windows for thermal and acoustic insulation. Parking: Private parking space included. Lift: Easy access with a lift in the building. Location advantages: Close to public transport, including metro and buses. Just a few minutes from restaurants, supermarkets and essential services. Easy access to emblematic areas such as Marquês de Pombal and Avenida da Liberdade. Ideal for those looking for a cosy and functional space in the centre of Lisbon, with the convenience of parking and a lift. Licence No. 156 of 02/04/1998 issued by the Lisbon City Council. Get in touch for more information or to book a viewing!  Translated with DeepL. com (free version)  Licença de Utilização - 1824.",good,False,True,19.0,False,False,,,1600.0,0.0,True,True
33927561,,1500.0,chalet,50.0,2,1,Bairro dos Actores - Barão Sabrosa,Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7324766,-9.1285167,False,https://www.idealista.pt/imovel/33927561/,"Moradia T2: •Totalmente mobilado e equipado •Alpendre no exterior  •Pronto a Habitar Kitchenette: •Funcional •Placa •Exaustor •Forno •Frigorifico •Máquina de Lavar Roupa •Máquina de Lavar Loiça • Microondas •Chaleira •Torradeira • Máquina de Café •Loiças e Utensílios • Zona de Refeição Comodidades: •Cómodas nos quartos • 1 cama de casal e 2 de solteiro •Disponibilização de roupas de cama e banho • Televisão na Sala de Estar Localização: •Zona residencial •Acesso directo à Rua Morais Soares e Alameda •Próximo de restauração, supermercados, serviços •Junto a estação de autocarro •Perto da estação de metro da Alameda.",good,False,,30.0,False,False,,,1500.0,0.0,False,False
33927464,2.0,1300.0,flat,58.0,2,1,rua Borges Grainha,Lisboa,Penha de França,Centro,pt,38.7216952,-9.1315981,False,https://www.idealista.pt/imovel/33927464/,"Apartamento T2 totalmente equipado e mobilado para arrendamento de longa duração na rua Borges Grainha. Localizado entre a Penha de França e Graça este apartamento T2 é uma excelente alternativa para quem procure morar numa rua calma mas a escassos minutos a pé do centro de Lisboa e da zona Histórica. O apartamento é num 2º andar muito luminoso, teve uma remodelação recente que lhe confere características atuais. É arrendado mobilado e com cozinha completa e equipada. Trata-se de uma rua calma inserida numa zona onde pode fazer a pé o seu dia-a-dia. No raio de 5 minutos do apartamento encontra: Os Miradouros mais famosos de Lisboa, Escolas, Centro de saúde, Transportes públicos, Comercio Local, Bons restaurantes. Marque a sua visita Contrato de Arrendamento a Iniciar em Março 2025  Condições: Contrato de Arrendamento de 3 anos ( de acordo com a lei em vigor)2 Rendas Adiantadas + 1 Caução Capacidade financeira comprovável face a renda LU: 252  Licença de Utilização - 252.",good,False,False,22.0,False,False,,,1300.0,0.0,False,False
