propertyCode,floor,price,propertyType,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,topPlus,neighborhood,formerPrice,priceChange,hasParkingSpace,isParkingSpaceIncludedInPrice
33900380,5.0,2200.0,flat,120.0,2,2,rua João de Oliveira Miguéns,Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7076876,-9.1735656,False,https://www.idealista.pt/imovel/33900380/,"TO RENT * T2 | LISBOA | ALCÂNTARA + INFO:  Apartamento renovado ( excepto cozinha) 1 suite com closet 2 WC Ar Condicionado Aquecimento Central Roupeiros 1 lugar de garagem Vidros duplos Zona Lavandaria 5º andar com elevador REF: A154921 HL Apartamento luminoso, recentemente renovado, com excelente área, com dois quartos e duas casas de banho. Possui uma certificação energética de classe B garantindo eficiência e sustentabilidade. Ar condicionado, Aquecimento Central, roupeiros, 1 lugar de garagem.",good,False,True,18.0,False,False,,2200.0,0.0,True,True
33900164,,2000.0,flat,65.0,1,1,rua Dom Luís I,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7085934,-9.1466713,False,https://www.idealista.pt/imovel/33900164/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto, com área exterior  - Localização: Localizado on Santos em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Accessibility  - Air conditioning  - Cable tv  - Outdoor area  - Wi fi  - Elevator  - Bed linen and towels  - Washing machine  - Oven  - Microwave  - Washing machine SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",good,False,True,31.0,False,False,,2000.0,0.0,False,False
33900163,,2000.0,flat,65.0,1,1,rua Dom Luís I,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7058614,-9.1484043,False,https://www.idealista.pt/imovel/33900163/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto, com área exterior  - Localização: Localizado on Santos em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Accessibility  - Air conditioning  - Cable tv  - Outdoor area  - Wi fi  - Elevator  - Bed linen and towels  - Washing machine  - Oven  - Microwave  - Washing machine SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",good,False,True,31.0,False,False,,2000.0,0.0,False,False
33147094,,960.0,studio,19.0,0,1,Casal Vistoso,Lisboa,Areeiro,Casal Vistoso,pt,38.7432353,-9.1290248,False,https://www.idealista.pt/imovel/33147094/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/02/2025 - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Estúdio  - Descrição da Propriedade na Uniplaces: Please note that the security deposit and admin fee have to be paid shortly after your booking got accepted and before the move-in. Move-ins are done *ONLY* during weekdays! Also, you always have to cancel the contract with the accommodation provider the latest 2 months prior moving out. Contract can always be terminated on the 15th or end of the month, except December where move out is only possible at the end of the month. Please note that 2 business days are needed to confirm the booking, sign the contract, and transfer advanced payments. Pictures are representative only. The maximum age for each offers are the following: private rooms: max age 39 yo private ensuite rooms: max age 45 yo entire property: no age limit.  - Localização: Localizado em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 0 quartos em Studio com 1 casas de banho. Características  - Wi fi  - Microwave  - Washing machine SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",good,False,False,51.0,False,False,,1015.0,55.0,False,False
33900106,3.0,1200.0,flat,90.0,2,1,rua Engenheiro Quartin Graça,Lisboa,Santa Clara,,pt,38.7828402,-9.162878,False,https://www.idealista.pt/imovel/33900106/,"Apartamento T2 no terceiro e último andar de prédio em zona residencial da Ameixoeira, junto ao Lumiar. Constituído por cozinha semi-equipada (fogão, forno, esquentador), sala ampla, dois quartos virados a oeste e com acesso a uma varanda aberta espaçosa, despensa e wc com duche de boas dimensões. Dispõe de caixilharia com vidros duplos, optimizada para o melhor conforto térmico e acústico. Com todo o tipo de comércio, serviços, instituições e transportes públicos em redor, tais como supermercados, restaurantes, farmácia, correios, jardins, escolas, autocarros, entre muitos outros pontos de interesse.",good,False,False,13.0,False,False,,1200.0,0.0,False,False
31437672,-1.0,1100.0,flat,90.0,2,1,estrada da Ameixoeira,Lisboa,Santa Clara,,pt,38.7778657,-9.1611653,False,https://www.idealista.pt/imovel/31437672/,"Apartamento T2 equivalente a um 2º andar, virado a poente, completamente remodelado em Estrada da Ameixoeira 23, a apenas 300 metros do Metro da Ameixoeira. Com uma sala espaçosa de 21m2, equipada com sofá, móvel e televisão, e um hall de 10m2. Possui 2 quartos com camas de corpo e  meio, cozinha com 14m2 equipada com máquinas encastradas, placa, forno, frigorífico combinado, máquina de lavar roupa, máquina de lavar loiça e termoacumulador. Vidros duplos e estores elétricos, garantindo conforto e segurança. Com uma área bruta de 90m² e área útil de 88m², este apartamento no terceiro andar (sem elevador) é uma excelente opção para quem busca conforto e praticidade. Orientação Oeste. Cozinha equipada com eletrodomésticos e casa mobilada.  Pede-se comprovativo de rendimentos. No início do contrato são pedidas duas rendas e duas cauções.",good,False,False,12.0,False,False,,1100.0,0.0,False,False
33900052,3.0,1650.0,flat,72.0,2,1,rua de Cabo Verde,Lisboa,Arroios,Anjos,pt,38.7260301,-9.1314738,False,https://www.idealista.pt/imovel/33900052/,"Apartamento T2, num 3º andar, em Arroios | Lisboa. Inserido em prédio sem elevador, totalmente equipado e mobilado. Recentemente remodelado, conta com muita luz natural, com janelas oscilo-batentes e ar condicionado e com um rooftop comum a todo o prédio com vista para o rio. Cozinha totalmente equipada com todos os eletrodomésticos: frigorífico combinado SMEG, forno, placa e respectivo exaustor, máquina de lavar loiça; bem como os pequenos electrodomésticos.   Localização fantástica, a 3 minutos da Estação de Metro de Arroios e a 5 minutos da Estação dos Anjos, perto de todo o tipo de serviços, restaurantes, comércio, farmácia, e a apenas 5 minutos de carro da Praça do Rossio e do Castelo de São Jorge.   Composto por: Hall de entrada com roupeiro, sala com varanda, cozinha equipada, 2 quartos e 1 casa de banho completa.   A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa.   Para mais informações e/ou visita, contacte-me!     2 bedroom apartment, on the 3rd floor, in Arroios | Lisbon. Inserted in a building without an elevator, fully equipped and furnished. Recently refurbished, it has plenty of natural light, with swinging windows and air conditioning and a rooftop common to the whole building overlooking the river. Fully equipped kitchen with all appliances: SMEG combined fridge, oven, hob and extractor hood, dishwasher; as well as small appliances.   Fantastic location, 3 minutes from Arroios Metro Station and 5 minutes from Anjos Station, close to all kinds of services, restaurants, shops, pharmacy, and just a 5-minute drive from Rossio Square and São Jorge Castle.   Comprising: Entrance hall with closet, living room with balcony, fitted kitchen, 2 bedrooms and 1 full bathroom.   The information provided does not dispense with confirmation and cannot be considered binding.   For more information and/or a viewing, please contact me! Licença de Utilização - isento 1940.",good,False,False,23.0,False,False,,1650.0,0.0,False,False
33860038,,1288.0,flat,24.0,1,1,beco do Garcês,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7117939,-9.1310558,False,https://www.idealista.pt/imovel/33860038/,"Disponível em: 16/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  NOT INCLUDED IN PRICE: Cleaning Fee(NOT OPTIONAL, NOT REFUNDABLE): 50 (FlatPerStay - a fixed value will be added once per whole stay)    Cleaning fee: 50 O apartamento está a partir do dia 2025-02-16. O apartamento tem uma área total de 24 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,False,54.0,False,False,,1288.0,0.0,False,False
33900015,3.0,3200.0,flat,50.0,1,1,beco dos Cativos,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7115132,-9.126932,False,https://www.idealista.pt/imovel/33900015/,"Disponível em: 09/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está a partir do dia 2025-02-09. Há 1 quarto(s), 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,False,64.0,False,False,,3200.0,0.0,False,False
33900012,2.0,3300.0,studio,50.0,0,1,rua dos Fanqueiros,Lisboa,Santa Maria Maior,Baixa,pt,38.7122939,-9.137835,False,https://www.idealista.pt/imovel/33900012/,"Disponível em: 10/03/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está a partir do dia 2025-03-10. Há 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,False,66.0,False,False,,3300.0,0.0,False,False
33899986,3.0,960.0,flat,19.0,1,1,rua Margarida de Abreu,Lisboa,Areeiro,Casal Vistoso,pt,38.7458515,-9.1289026,False,https://www.idealista.pt/imovel/33899986/,"Disponível em: 01/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Administrative fee: €250 (Charged only at the signature of the contract) Aviso de cancelamento: 2 meses O apartamento está a partir do dia 2025-02-01. O apartamento tem uma área total de 19 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 3 mês/meses. É possível reservar diretamente online.",good,False,False,51.0,False,False,,960.0,0.0,False,False
33899978,,990.0,flat,20.0,1,1,rua Lucinda Simões,Lisboa,Arroios,São Jorge de Arroios,pt,38.7343123,-9.1325663,False,https://www.idealista.pt/imovel/33899978/,"Disponível em: 01/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Administrative Fee: €400  *Besides the administration fee and the security deposit, the landlord also asks for the payment of the last month's rent before the check-in date. O apartamento está a partir do dia 2025-02-01. O apartamento tem uma área total de 20 metros quadrados. Há 1 quarto(s), 1 banheiro(s). As despesas do condomínio não estão incluídas no aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",good,False,False,50.0,False,False,Alameda - Praça do Chile - Almirante Reis,990.0,0.0,False,False
33899928,2.0,2000.0,flat,97.0,3,3,rua Fernando Assis Pacheco,Lisboa,Campo de Ourique,Centro,pt,38.7138473,-9.1669824,False,https://www.idealista.pt/imovel/33899928/,"� Arrenda-se Apartamento T3 Remodelado e Mobilado em Campo de Ourique. Excelente apartamento T3 recentemente remodelado e mobilado com acabamentos modernos e Luxuosos, situado em Campo de Ourique, um dos bairros mais centrais e procurados de Lisboa. Características do Imóvel: - Totalmente mobilado: Apartamento equipado e decorado com bom gosto, pronto a habitar. - 3 casas de banho: Amplas e modernas, ideais para o conforto de toda a família. - Cozinha equipada: Cozinha funcional, equipada com eletrodomésticos novos. Campo de Ourique: Bairro tranquilo e seguro, com excelente oferta de comércio e serviços, próximo de tudo o que necessita. Perto de supermercados, restaurantes, farmácias e do conhecido Mercado de Campo de Ourique. Bem servido de transportes públicos, com ligação rápida para todas as localidades. Disponível para entrada imediata. Entre em contacto para mais detalhes e agendamento de visitas. LU: Isento, anterior ao ano 1951.",good,False,False,21.0,False,False,,2000.0,0.0,False,False
33899815,4.0,1000.0,flat,60.0,1,1,"avenida Columbano Bordalo Pinheiro, 71",Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7381666,-9.1625001,True,https://www.idealista.pt/imovel/33899815/,"Apresentamos este acolhedor apartamento T1, praticamente novo, ideal para quem procura conforto e tranquilidade num ambiente familiar. Localizado no 4. º andar de um prédio bem conservado, com dois elevadores, o imóvel beneficia de excelente luminosidade natural e de uma vista encantadora para um jardim. Características principais: Localização privilegiada, a poucos minutos da Praça de Espanha. A excelente luz natural torna o espaço ainda mais agradável. O prédio é familiar e tranquilo, perfeito para quem valoriza sossego. Vista para um bonito jardim. Condições de arrendamento: Renda mensal: 1000 €. Garantias: dois meses de renda adiantada, um mês de caução e fiador. Não perca a oportunidade de viver neste espaço único. Entre em contacto para agendar a sua visita!",good,False,True,17.0,False,False,,1000.0,0.0,False,False
33899868,,1750.0,flat,75.0,2,1,rua Newton s/n,Lisboa,Arroios,Anjos,pt,38.7278958,-9.1334085,True,https://www.idealista.pt/imovel/33899868/,"T2 Arroios - Bairro dos Ingleses Apartamento T2 localizado em Arroios, no Bairro dos Ingleses, em ótimo estado de conservação, pronto a entrar. A cozinha será entregue completamente equipada, e possui zona de lavandaria.   Sala com varanda e ar condicionado.  Dois quartos com roupeiro, o maior com ar condicionado. Despensa no Hall. Janelas com vidro duplo. Prédio com elevador e um lugar de estacionamento.   A 2 min a pé do metro dos Anjos.  Muito comércio e serviços em redor. Jardim do Caracol de Penha a pouca distância. Possibilidade de ser arrendado mobilado (renda passa a 2.000 €/mês). [EN] 2 Bedroom Apartment Arroios - Bairro dos Ingleses 2 bedroom apartment located in Arroios, in the Bairro dos Ingleses, in excellent condition, ready to move into. The kitchen will be delivered fully equipped and has a laundry area. Living room with balcony and air conditioning. Two bedrooms with closets, the largest with air conditioning. Utility room in the hall. Double-glazed windows. Building with elevator and one parking space. A 2-minute walk from the Anjos metro. Lots of shops and services around. Caracol de Penha garden just a short walk away. Can be rented furnished (rent goes up to €2,000/month). Licença de utilização: 166/93.",good,False,,23.0,False,False,,1750.0,0.0,True,True
33899788,2.0,1800.0,flat,79.0,3,1,rua Doutor Lacerda e Almeida,Lisboa,Penha de França,Centro,pt,38.7316747,-9.12882,False,https://www.idealista.pt/imovel/33899788/,"Arrenda-se T3 totalmente renovado, com remodelação a estrear, incluindo substituição de canalizações de água e esgotos, sistema elétrico, janelas com caixilharia nova oscilobatente e vidros duplos. Sala, cozinha totalmente equipada (com exaustor, placa, forno, termo acumulador, máquinas de lavar e frigorifico), três quartos, dois com roupeiros, uma casa de banho, varanda e marquise. Área: 79 m2. - Ref. 2173 - Mensalidade: € 1.800 Inquilino com emprego efetivo e um Fiador. Dois meses de renda e dois meses de caução. Documentos apresentar pelo Inquilino/s e Fiador/es: Cópias do Cartão de Cidadão; últimos três recibos de ordenado; Nota de liquidação do IRS do ano anterior. Detalhes do Imóvel Distrito: Lisboa - Concelho: Lisboa - Freguesia: Penha de França Estado: Renovado - Referência: 2173 Natureza: Apartamento - Tipologia: T3 - Área Bruta: 79 m² Categoria Energética: D - Arrendamento: 1 800 € Licença de Habitação: 552/1954.",good,False,True,23.0,False,False,,1800.0,0.0,False,False
33899841,3.0,1150.0,flat,52.0,1,1,"travessa Giestal, 40",Lisboa,Alcântara,Alto de Alcântara,pt,38.702868,-9.1906077,True,https://www.idealista.pt/imovel/33899841/,"**? VISITAS DISPONÍVEIS - FANTÁSTICO T1? **  Apresentamos este incrível apartamento T1, em excelente estado e pronto para o receber!  - **Espaço e conforto: ** Excelente área com cozinha totalmente renovada e equipada.  - **Eficiência energética: ** Janelas de classe A+ que garantem conforto térmico e acústico.  - **Mobilado: ** Inclui cama de casal com mesas de cabeceira, mesa de refeições e cozinha equipada.  - **Prédio com elevadores: ** Dois elevadores em funcionamento e condomínio bem conservado.  **Localização privilegiada: **  - Situado numa zona calma com praça para estacionamento.  - Próximo de serviços, escolas, transportes e do Rio Tejo.  - Acesso rápido à A5, Marginal e ao centro de Lisboa.  **Disponibilidade: **  - Visitas já abertas! Entrada disponível a partir de 1 de fevereiro.  **Condições: **  - Pagamento inicial de 3 rendas (primeiro e último mês + caução).  - Não são permitidos animais de estimação.  **Agende já a sua visita e descubra o seu próximo Lugar! **  Venha conhecer e deixe-se encantar.?",good,False,False,22.0,False,False,,1150.0,0.0,False,False
33899803,,800.0,flat,35.0,1,1,Alameda - Praça do Chile - Almirante Reis,Lisboa,Arroios,São Jorge de Arroios,pt,38.7358911,-9.1299729,False,https://www.idealista.pt/imovel/33899803/,R. Carvalho araujo 51 2dto ed. 440 - tlm.,good,False,,23.0,False,False,Alameda - Praça do Chile - Almirante Reis,800.0,0.0,False,False
33899782,4.0,2100.0,flat,162.0,3,2,rua Virgílio Correia,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7557957,-9.1725981,False,https://www.idealista.pt/imovel/33899782/,"CENTRO DAS LARANJEIRAS ***************DISPONIVEL A PARTIR DE 1 DE ABRIL************ POSSIBILIDADE DE ARRENDAR SEM MOBILIA Conforto é sem dúvida um dos grandes atributos deste fantástico apartamento localizado nas Laranjeiras, um dos bairros mais centrais da Cidade de Lisboa. A decoração com apontamentos de luxo, com linhas sóbrias de enorme bom gosto foi pensada ao detalhe para proporcionar aos futuros moradores uma vivência de conforto e bem estar. Todos os quartos possuem roupeiro. Possui duas varandas onde poderá usufruir do Sol e momentos de lazer. Os seus 134 m2 de área estão muito bem divididos e distribuídos da seguinte forma: Amplo Hall de EntradaSala Comum com LareiraCozinha Equipada e com zona de refeições2 Quartos 1 Suite2 VarandasPossui 1 lugar de estacionamento. Proximidades: Supermercados Pingo Doce e LidlFarmáciasMetro LaranjeirasJardim ZoológicoLoja do CidadãoUniversidade CatólicaEmbaixada dos EUAEmbaixada do BrasilHospital dos LusíadasHospital Santa MariaHospital da LuzCentro Comercial ColomboO Aeroporto Lisboa fica apenas a 10 min de carro! Acesso rápido ao Eixo Norte Sul. Se procura um apartamento com boas áreas, com níveis de qualidade e conforto superior e pronto a habitar, contate-nos para uma visita.     Licença de Utilização - LU nº 513 de 28/12/1993.",good,False,True,13.0,False,False,,2100.0,0.0,True,True
33899527,3.0,1700.0,flat,88.0,2,2,avenida da República s/n,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7407313,-9.1466326,True,https://www.idealista.pt/imovel/33899527/,"Excelente apartamento ao Saldanha, em prédio de gaveto. Com cozinha totalmente equipada com máquina de lavar loiça, máquina de lavar roupa, frigorífico (combinado), termoacumulador, placa, forno e exaustor. Com 2 wc´s, 1 social e outro completo com banheira. Janelas novas com vidros duplos e estores elétricos. Ar condicionado em todas as divisões. Tetos falsos com luzes embutidas. Em prédio de prestígio com 2 elevadores e porteira. Aguardamos pela sua visita! L. U. 55, CML, 1951/02/05.",good,False,True,19.0,False,False,,1700.0,0.0,False,False
33899455,4.0,1950.0,flat,122.0,3,2,rua Latino Coelho s/n,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.7326287,-9.1486935,True,https://www.idealista.pt/imovel/33899455/,"ARRENDA-SE | FOR RENT | T3 | PICOAS | 2 WCs | EQUIPADO | ESTACIONAMENTO | ARRECADAÇÃO | ANO 2001 Temos para arrendamento este excelente apartamento T3, com 122m2, em Localização Prime às Picoas, zona muito central mas tranquila, totalmente equipado, com estacionamento e arrecadação. Cozinha totalmente equipada, com combinado, máquina de loiça e roupa. Sito em plena Freguesia das Avenidas Novas, a poucos metros de rotunda do Marquês de Pombal, Zona Prime de Lisboa, com Metro, Autocarro à porta e com vários serviços de proximidade, Supermercados, Restaurantes, Bancos, Hotéis, Farmácias e Comércio Local, Espaços Verdes, Zonas  Comerciais, Próximo à Maternidade Alfredo da Costa, Tudo à porta. Entrada Imediata, chave na mão. - Tipologia T3 - 122 m2 - Estacionamento (1 Viatura) - Arrecadação - Totalmente Equipado - Excelente Estado de Conservação Condições: Renda: 2 meses Caução: 1 mês de Caução + Fiador ou 2 meses de Caução. Total: 3/4 meses ID Carlos Figueira Baptista Consultor Imobiliário Associado Real Estate Agent (0351) Instagram: @cfigueirabaptista_precasa. pt PréCasa® Lisboa. Real Estate Portugal Se tem Interesse real neste imóvel, é simples! Contacte-me. Agende a sua visita. Não perca esta oportunidade. Visite já sua futura casa. Vamos Conversar?",good,False,True,16.0,False,False,,1950.0,0.0,True,True
33899418,0.0,1500.0,flat,55.0,1,1,Príncipe Real,Lisboa,Santo António,Príncipe Real,pt,38.7183843,-9.148744,False,https://www.idealista.pt/imovel/33899418/,"Junto ao PRINCIPE REAL.  COMPLETAMENTE MOBILADO E EQUIPADO. Bonito apartamento, remodelado, luminoso, inserido em pequeno edifício residencial localizado junto ao Príncipe Real. Zona envolvente muito sossegada e aprazível para viver com todo o tipo de comércio, serviços, transportes, espaços verdes e escolas em redor. Zona de estacionamento só para residentes. Sala, pavimento em tábua corrida.  Corredor, pavimento em tábua corrida. Cozinha, mosaico, móveis brancos, bancada em mármore, equipada com placa, forno, esquentador, combinado, máquina de lavar loiça e máquina de lavar roupa. Excelente TERRAÇO! Quarto pavimento em tábua corrida, com roupeiro.  Wc com móvel, espelho e base de duche com resguardo em vidro.  Dispensado da licença para habitação pelo facto do edifício ter sido construído antes da entrada em vigor do Regime Geral de Edificação e Urbanização de 07 de Agosto de 1951. Near Príncipe Real. COMPLETELY FURNISHED AND EQUIPPED. Beautiful, renovated, bright apartment located in a small residential building near Príncipe Real. The surrounding area is very quiet and pleasant to live in, with all types of shops, services, public transport, green spaces, and schools nearby. The parking area is exclusively for residents. Living room with wooden flooring. Hallway with wooden flooring. Kitchen with tiled floor, white cabinetry, marble countertop, and equipped with stove, oven, water heater, fridge, dishwasher, and washing machine. Excellent TERRACE! Bedroom with wooden flooring and built-in wardrobe. Bathroom with vanity, mirror, and shower with glass enclosure. Exempt from the housing license due to the building having been constructed before the entry into force of the General Regime of Construction and Urbanization on August 7, 1951.",good,False,False,27.0,False,False,,1500.0,0.0,False,False
33899434,0.0,1500.0,flat,55.0,1,1,Príncipe Real - São Bento,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7141929,-9.1476704,False,https://www.idealista.pt/imovel/33899434/,"Junto ao PRINCIPE REAL.  COMPLETAMENTE MOBILADO E EQUIPADO. Bonito apartamento, remodelado, luminoso, inserido em pequeno edifício residencial localizado junto ao Príncipe Real. Zona envolvente muito sossegada e aprazível para viver com todo o tipo de comércio, serviços, transportes, espaços verdes e escolas em redor. Zona de estacionamento só para residentes. Sala, pavimento em tábua corrida.  Corredor, pavimento em tábua corrida. Cozinha, mosaico, móveis brancos, bancada em mármore, equipada com placa, forno, esquentador, combinado, máquina de lavar loiça e máquina de lavar roupa. Excelente TERRAÇO! Quarto pavimento em tábua corrida, com roupeiro.  Wc com móvel, espelho e base de duche com resguardo em vidro.  Dispensado da licença para habitação pelo facto do edifício ter sido construído antes da entrada em vigor do Regime Geral de Edificação e Urbanização de 07 de Agosto de 1951. Near Príncipe Real. COMPLETELY FURNISHED AND EQUIPPED. Beautiful, renovated, bright apartment located in a small residential building near Príncipe Real. The surrounding area is very quiet and pleasant to live in, with all types of shops, services, public transport, green spaces, and schools nearby. The parking area is exclusively for residents. Living room with wooden flooring. Hallway with wooden flooring. Kitchen with tiled floor, white cabinetry, marble countertop, and equipped with stove, oven, water heater, fridge, dishwasher, and washing machine. Excellent TERRACE! Bedroom with wooden flooring and built-in wardrobe. Bathroom with vanity, mirror, and shower with glass enclosure. Exempt from the housing license due to the building having been constructed before the entry into force of the General Regime of Construction and Urbanization on August 7, 1951.",good,False,False,27.0,False,False,,1500.0,0.0,False,False
