propertyCode,price,logPrice,pricePerSquareMeter,logPricePerSquareMeter
33930566,1425.0,7.261927092702751,17.8125,2.879900458028869
33930478,2200.0,7.696212639346407,22.0,3.091042453358316
32703229,950.0,6.856461984594587,27.142857142857142,3.3011139231051727
33930378,2150.0,7.673223121121708,37.06896551724138,3.6127801105752892
33930418,2000.0,7.600902459542082,22.22222222222222,3.101092789211817
33930320,2700.0,7.90100705199242,22.31404958677686,3.1052165063956796
33930284,1000.0,6.907755278982137,11.11111111111111,2.407945608651872
33930214,1150.0,7.047517221357296,21.296296296296298,3.0585331747930216
33930208,1150.0,7.047517221357296,21.296296296296298,3.0585331747930216
33919672,11000.0,9.305650551780507,45.833333333333336,3.8250116284385163
33930203,4500.0,8.411832675758411,20.454545454545453,3.0182051294060495
33930194,1200.0,7.090076835776092,30.0,3.4011973816621555
33930169,10000.0,9.210340371976184,27.77777777777778,3.324236340526027
33930124,2600.0,7.8632667240095735,20.0,2.995732273553991
33930015,1500.0,7.313220387090301,16.666666666666668,2.8134107167600364
33930042,1300.0,7.170119543449628,20.0,2.995732273553991
33930031,3600.0,8.1886891244442,17.821782178217823,2.8804214270429966
33929997,1400.0,7.24422751560335,15.909090909090908,2.7668907011251433
33929960,950.0,6.856461984594587,27.142857142857142,3.3011139231051727
32716058,1450.0,7.27931883541462,32.95454545454545,3.495129201496359
33929934,6300.0,8.748304912379623,34.61538461538461,3.544298225302829
33929804,1400.0,7.24422751560335,17.28395061728395,2.849778360930911
33929877,1350.0,7.2078598714324755,22.88135593220339,3.130322427526756
33929868,2150.0,7.673223121121708,19.02654867256637,2.945835302409368
33929785,3970.0,8.286521373681236,19.949748743718594,2.993216548956744
33929797,1550.0,7.346010209913293,15.656565656565656,2.7508903597787024
33929719,2800.0,7.937374696163295,15.555555555555555,2.7444178452730847
33929141,1550.0,7.346010209913293,15.656565656565656,2.7508903597787024
33929596,1600.0,7.3777589082278725,18.39080459770115,2.911850789573289
33928456,2400.0,7.783224016336037,14.37125748502994,2.6652302039192817
33929455,1550.0,7.346010209913293,25.40983606557377,3.235136345739981
33929528,1780.0,7.484368643286131,19.77777777777778,2.984558972955866
33929316,980.0,6.887552571664617,13.80281690140845,2.6248726946233023
33929336,2000.0,7.600902459542082,22.22222222222222,3.101092789211817
33929249,1200.0,7.090076835776092,21.05263157894737,3.0470255679415414
33929209,1800.0,7.495541943884256,22.5,3.1135153092103742
33929205,3950.0,8.281470857895167,20.153061224489797,3.00335619866465
33929160,1300.0,7.170119543449628,14.606741573033707,2.681483173717488
33929003,1200.0,7.090076835776092,16.901408450704224,2.8273969587347763
33929084,1950.0,7.575584651557793,19.5,2.970414465569701
33929016,25000.0,10.126631103850338,89.28571428571429,4.491841500681089
33438708,12500.0,9.433483923290392,16.960651289009498,2.830896031101056
33929051,1564.0,7.355001921105257,52.13333333333333,3.953804539443101
33929044,3000.0,8.006367567650246,20.27027027027027,3.0091552938861317
33929039,1295.0,7.166265974133638,86.33333333333333,4.458215773031428
