propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,neighborhood
33996902,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ef/3d/40/275829226.webp,155541_a210225,18,,1650.0,"{'price': {'amount': 1650.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,1,1,Calçada do Combro,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.712198,-9.1476663,False,https://www.idealista.pt/imovel/33996902/,"Experience the charm of Lisbon at this beautifully renovated third-floor apartment on Calçada do combro, just minutes away from the iconic Praça Luis de Camões. Discover a vibrant and authentic neighborhood that represents the essence of Lisbon's culture and history. This cozy apartment features 1 bedroom with a comfortable double bed, providing a perfect retreat after an exciting day of exploring the city. This apartment comes with the added convenience of an elevator, making moving in and out a breeze. You won't have to worry about carrying heavy items up several flights of stairs or dealing with mobility challenges. Enjoy the convenience of being located near downtown Lisbon, with plenty of dining, shopping, and entertainment options within walking distance. Book now and make unforgettable memories in this incredible Portuguese city! Additional Costs: Utilities: Not included; estimated at 120€ per month, additional charges may apply for overages Monthly Cleaning Service: 60€/month (mandatory) Note: Administrative fee not included Experimente o encanto de Lisboa neste apartamento do 3º andar, maravilhosamente renovado, na Calçada do combro, a poucos minutos da icónica Praça Luís de Camões. Descubra um bairro vibrante e autêntico que representa a essência da cultura e da história de Lisboa. Este acolhedor apartamento dispõe de 1 quarto com uma confortável cama de casal, proporcionando um retiro perfeito após um dia excitante a explorar a cidade. Este apartamento tem a conveniência adicional de um elevador, facilitando a entrada e saída. Não terá de se preocupar em transportar objectos pesados por vários lanços de escadas ou em lidar com problemas de mobilidade. Desfrute da conveniência de estar localizado perto do centro de Lisboa, com muitas opções de restauração, compras e entretenimento a uma curta distância a pé. Reserve agora e crie memórias inesquecíveis nesta incrível cidade portuguesa! Custos adicionais: Despesas (água, luz internet - Não incluídas): 120€ por mês, podem ser aplicados custos adicionais pelo excedente Taxa de limpeza: 60€ por mês (obrigatório) Nota: Taxa administrativa não incluída.",False,good,False,False,24.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento em Calçada do Combro'}",False,False,False,False,False,False,,
33999907,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fa/ef/f1/275884612.webp,KWPT-012262,32,,2350.0,"{'price': {'amount': 2350.0, 'currencySuffix': '€/mês'}}",flat,rent,108.0,4,1,Bairro dos Actores,Lisboa,Areeiro,Bairro dos Actores,pt,38.7378292,-9.1325981,False,https://www.idealista.pt/imovel/33999907/,"T4 completamente renovado, onde foram gastos muitos milhares de euros como poderão comprovar. Cozinha e casa de banho novas. Teto falso com iluminação incorporada. Duas frentes. Cozinha semiequipada com placa, forno, caldeira e exaustor. Chão de tábua corrida antigo mas em excelente estado e totalmente envernizado. O prédio pertence todo á mesma família que o mantèm em estado impecável. Licença de utilização: 0000000.",False,good,False,,22.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,
33999832,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3d/2d/a9/275882603.webp,PF36444,11,,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,130.0,4,1,Graça,Lisboa,São Vicente,Graça,pt,38.7187328,-9.1316158,False,https://www.idealista.pt/imovel/33999832/,"Apartamento T4, para arrendamento sem móveis no Largo da Graça, em zona histórica de Lisboa em localização privilegiada junto ao Miradouro e ao Jardim da Graça, a poucos minutos a pé de comércio tradicional, restaurantes e pontos turísticos. Este apartamento de 130 m2 de área bruta privativa, localiza-se prédio histórico e é composto por: - Sala de estar - Sala de Jantar -Cozinha Equipada e recentemente remodelada -4 Quartos -WC -despensa. A disposição deste apartamento aliada à sua fabulosa localização, oferecem uma ótima exposição solar. Lisboa A capital Portuguesa é onde tudo acontece: desde os seus bairros históricos às novas ruas cheias de vida, Lisboa é a cidade que nunca para de surpreender. Pode passear por avenidas icónicas como a Liberdade ou comer os deliciosos pastéis de Belém, sem esquecer as opções culturais e inúmeros museus da cidade. Um oásis urbano que serve o amante da calçada portuguesa e o curioso pela modernidade. A Porta da Frente Christie's é uma empresa de mediação imobiliária que trabalha no mercado há mais de duas décadas, focando-se nos melhores imóveis e empreendimentos, quer para venda quer para arrendamento. A empresa foi selecionada pela prestigiada marca Christie's International Real Estate para representar Portugal, nas zonas de Lisboa, Cascais, Oeiras e Alentejo. A principal missão da Porta da Frente Christie's é privilegiar um serviço de excelência a todos os nossos clientes.  Categoria Energética: D  ref: PF36444.",False,good,False,False,19.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,
33999680,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/77/c3/9e/270520310.webp,,42,3,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,89.0,2,1,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.709375,-9.1431641,False,https://www.idealista.pt/imovel/33999680/,"Apartamento T2 com varanda, virada para uma das praças mais emblemáticas de Lisboa, a famosa Praça Luis de Camões. Inserido num prédio de 2007 com elevador, o apartamento dispõe de uma área generosa de 90m2 e acabamentos de elevada qualidade e elegância. É composto por uma cozinha totalmente equipada, uma sala com muita luminosidade, dois quartos e uma ampla casa de banho, que dispõe de uma zona de lavandaria/arrumação.  Um dos quartos e a sala têm acesso à varanda, usufruindo da incrível vista para a Praça Luís de Camões. O apartamento conta ainda com uma arrecadação. Devido à sua localização central, o apartamento permite um dia-a-dia com acesso aos principais serviços, desde transportes, escolas, restaurantes, farmácias, supermercados, ginásio, centro comercial, padarias e bancos. Este imóvel é o ideal para quem procura uma habitação para viver no coração de Lisboa ou para investir numa das zonas de maior prestígio de Lisboa, com uma yield de 4%. Venha conhecer por si mesmo(a)!",True,good,False,True,28.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,
33999585,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/41/8d/9e/275879072.webp,,36,3,2450.0,"{'price': {'amount': 2450.0, 'currencySuffix': '€/mês'}}",duplex,rent,103.0,2,1,Calçada do Conde de Penafiel,Lisboa,Santa Maria Maior,Alfama,pt,38.7126084,-9.1341709,False,https://www.idealista.pt/imovel/33999585/,"Imagine waking up to the golden sunrise over the Tejo River, sipping coffee on your private balcony, and feeling the magic of Lisbon from one of its most historic and trendiest neighborhoods—Castelo. This fully furnished and equipped 100m² duplex blends charm and comfort, offering a warm and inviting atmosphere. The spacious ground floor boasts high ceilings, creating an airy and elegant living space, while the upper floor houses a cozy bedroom tucked under the eaves, adding to the apartment’s unique character. Nestled in a beautifully preserved historic building, this home retains its original wooden details and exudes authenticity. Though located on the third floor without an elevator, the panoramic views of Lisbon’s rooftops and the shimmering Tejo River make every step worthwhile. Set in the heart of Castelo, one of Lisbon’s most sought-after neighborhoods, you’ll be surrounded by charming streets, vibrant cafés, and an atmosphere that perfectly blends history and modern city life. Plus, you’ll be within walking distance of public transport and supermarkets, making daily life effortless and convenient. If you’re looking for a romantic retreat in Lisbon with unparalleled views and timeless charm, this could be your perfect home. ✨ Key Features: � Spacious Duplex – Thoughtfully designed across two floors, combining comfort with Lisbon’s authentic charm. � Full River & City Views – Enjoy stunning sunrises and sunsets over the Tejo from your private balcony. � Historic Charm – Preserved wooden details, high ceilings on the ground floor, and an inviting ambiance. � Private Outdoor Space – Perfect for relaxing or entertaining. �️ Cozy Bedroom – Nestled on the upper floor with sloped ceilings for a snug, intimate feel. �♂️ Prime Location – Walk to Lisbon’s best cafés, restaurants, and cultural spots. �♀️ 3rd Floor Walk-Up – No elevator, but worth every step for the views! This is the perfect home for those who love authentic Lisbon living with character and breathtaking scenery. � DM for more details or to schedule a visit! LisbonLiving  DuplexForRent  TejoViews  HistoricCharm  LisbonApartments.",False,good,False,False,24.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Duplex em Calçada do Conde de Penafiel'}",False,False,False,False,False,False,,
33999631,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1f/29/7d/275878426.webp,215250010,18,4,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,2,1,estrada da Luz,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7505661,-9.1712332,False,https://www.idealista.pt/imovel/33999631/,"3, transformado em T2 totalmente remodelado. Cozinha totalmente equipada  Localizado junto a estação do Metro das laranjeiras. Para mais informações, contacte-nos através do telefone ou por email. As informações fornecidas não dispensam a sua confirmação e não podem ser consideradas vinculativas.",False,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na estrada da Luz'}",False,False,False,False,False,False,,
33999435,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ed/fd/76/275873830.webp,,33,9,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,191.0,3,2,rua da Bela Vista à Graça,Lisboa,São Vicente,Graça,pt,38.717464,-9.1246462,False,https://www.idealista.pt/imovel/33999435/,"Descrição do interior da casa: Uma sala de estar espaçosa e iluminada com varanda. Uma cozinha com mesa de jantar e varanda para secar roupas, tudo equipado com eletrodomésticos e equipamentos modernos. Um quarto principal espaçoso e iluminado com vista para o Panteão Nacional. Dois quartos espaçosos com roupeiros embutidos. Há muitos armários de armazenamento no corredor. recurso: Condomínio fechado, duas varandas, belas vistas, depósito e vaga de estacionamento, ambiente conveniente, orientação norte-sul com iluminação suficiente O condomínio fica nos arredores do centro de Lisboa e está situado numa zona residencial tranquila. Nas imediações, você pode encontrar uma variedade de cafés-padarias, lojas, restaurantes e bares. Fica a cerca de 10 minutos de paragem de autocarros, da Estação de Metro de Santa Apolónia e do Largo da Graça. Fica também na zona do Miradouro da Graça, Mosteiro de São Vicente de Fora, Feira da Ladra, Miradouros de Nossa Senhora do Monte. Por favor, não hesite em contactar-nos para que possamos mostrar-lhe este lindo apartamento onde certamente vai querer viver.",True,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua da Bela Vista à Graça'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33999493,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5a/5a/76/275875321.webp,,7,1,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,79.0,3,1,praça Paiva Couceiro,Lisboa,Penha de França,Centro,pt,38.7316375,-9.1297542,False,https://www.idealista.pt/imovel/33999493/,"Localizado na Praceta Paiva Couceiro, este imóvel no 1º andar (sem elevador) de um prédio tranquilo é ideal para famílias com crianças.  O apartamento conta com: Marquise ampla e aconchegante; Cozinha equipada com forno, placa vitrocerâmica e termoacumulador de 150 litros; Janelas novas em PVC com oscilo-batentes, garantindo maior isolamento térmico e acústico. A localização é um dos grandes destaques: perto de restaurantes, comércio e das estações de metrô Arroios e Alameda, tudo ao seu alcance. Condições de locação: 2 meses de renda + 2 meses de caução + fiador Fiadores obrigatórios.",False,good,False,False,19.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na praça Paiva Couceiro'}",False,False,False,False,False,False,,
33986219,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bd/5c/19/275999521.webp,ZMPT574136,47,4,2300.0,"{'price': {'amount': 2300.0, 'currencySuffix': '€/mês'}}",flat,rent,96.0,3,2,"avenida Rovisco Pais, 38",Lisboa,Arroios,São Jorge de Arroios,pt,38.7355222,-9.1373655,True,https://www.idealista.pt/imovel/33986219/,"Identificação do imóvel: ZMPT574136 Este luminoso apartamento T2, situado no 4º andar da Avenida Rovisco Pais, nº 38, oferece um espaço confortável e bem equipado, com ar condicionado em todas as divisões. Apesar de o prédio não ter elevador, a subida compensa com vistas fantásticas sobre Lisboa. O imóvel destaca-se pela sua excelente exposição solar e pela localização privilegiada, a poucos minutos do Instituto Superior Técnico e da icónica Alameda D. Afonso Henriques, onde pode desfrutar de amplos espaços verdes e uma atmosfera vibrante. A zona está bem servida de transportes públicos, comércio e serviços, tornando esta uma excelente opção para quem procura conforto e conveniência no coração da cidade. Uma oportunidade imperdível para quem valoriza uma casa moderna, bem climatizada e com uma vista única! Licença de Utilização nº 125, de 08-04-1949 3 razões para comprar com a Zome + acompanhamento Com uma preparação e experiência única no mercado imobiliário, os consultores Zome põem toda a sua dedicação em dar-lhe o melhor acompanhamento, orientando-o com a máxima confiança, na direção certa das suas necessidades e ambições. Daqui para a frente, vamos criar uma relação próxima e escutar com atenção as suas expectativas, porque a nossa prioridade é a sua felicidade! Porque é importante que sinta que está acompanhado, e que estamos consigo sempre. + simples Os consultores Zome têm uma formação única no mercado, ancorada na partilha de experiência prática entre profissionais e fortalecida pelo conhecimento de neurociência aplicada que lhes permite simplificar e tornar mais eficaz a sua experiência imobiliária. Deixe para trás os pesadelos burocráticos porque na Zome encontra o apoio total de uma equipa experiente e multidisciplinar que lhe dá suporte prático em todos os aspetos fundamentais, para que a sua experiência imobiliária supere as expectativas. + feliz O nosso maior valor é entregar-lhe felicidade! Liberte-se de preocupações e ganhe o tempo de qualidade que necessita para se dedicar ao que lhe faz mais feliz. Agimos diariamente para trazer mais valor à sua vida com o aconselhamento fiável de que precisa para, juntos, conseguirmos atingir os melhores resultados. Com a Zome nunca vai estar perdido ou desacompanhado e encontrará algo que não tem preço: a sua máxima tranquilidade! É assim que se vai sentir ao longo de toda a experiência: Tranquilo, seguro, confortável e... FELIZ! Notas: 1. Caso seja um consultor imobiliário, este imóvel está disponível para partilha de negócio. Não hesite em apresentar aos seus clientes compradores e fale connosco para agendar a sua visita. 2. Para maior facilidade na identificação deste imóvel, por favor, refira o respetivo ID ZMPT ou o respetivo agente que lhe tenha enviado a sugestão.",False,good,False,False,24.0,{'typology': 'flat'},"{'subtitle': 'Saldanha - Picoas, Lisboa', 'title': 'Apartamento na avenida Rovisco Pais, 38'}",True,False,False,False,False,False,,Saldanha - Picoas
33999410,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f5/b9/16/275872579.webp,761441,30,,3420.0,"{'price': {'amount': 3420.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,3,2,rua da Atalaia,Lisboa,Misericórdia,Bairro Alto,pt,38.7136525,-9.1452103,False,https://www.idealista.pt/imovel/33999410/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 17/03/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 5 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 3 quartos  - Localização: Localizado on Bairro Alto em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 3 quartos em Apartment com 2 casas de banho. Características  - Air condicionado  - Aquecimento central  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,34.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua da Atalaia'}",False,False,False,False,False,False,,
33999336,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/02/9a/21/275872387.webp,761535,27,,3100.0,"{'price': {'amount': 3100.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,2,2,rua Adelas,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7131641,-9.1512458,False,https://www.idealista.pt/imovel/33999336/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 13/05/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Principe Real em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 2 casas de banho. Características  - Air condicionado  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,31.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua Adelas'}",False,False,False,False,False,False,,
33999358,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/27/80/77/275871949.webp,761579,44,,2460.0,"{'price': {'amount': 2460.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,3,2,rua Marques da Silva,Lisboa,Penha de França,Centro,pt,38.7294155,-9.1333238,False,https://www.idealista.pt/imovel/33999358/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 19/03/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 6 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 3 quartos  - Localização: Localizado on Arroios em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 3 quartos em Apartment com 2 casas de banho. Características  - Air condicionado  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,27.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Marques da Silva'}",False,False,False,False,False,False,,
33999394,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2c/45/0f/275871136.webp,761258,22,,2030.0,"{'price': {'amount': 2030.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,2,1,travessa de São Miguel,Lisboa,Santa Maria Maior,Alfama,pt,38.7117615,-9.1296577,False,https://www.idealista.pt/imovel/33999394/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 20/04/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Alfama em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Air condicionado  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,34.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na travessa de São Miguel'}",False,False,False,False,False,False,,
33999357,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/30/50/cc/275871299.webp,760804,32,,2030.0,"{'price': {'amount': 2030.0, 'currencySuffix': '€/mês'}}",flat,rent,40.0,2,1,rua do Grilo,Lisboa,Beato,,pt,38.7312622,-9.108778,False,https://www.idealista.pt/imovel/33999357/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 06/03/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Xabregas em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Toalhas e lençóis  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,51.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Apartamento na rua do Grilo'}",False,False,False,False,False,False,,
33999333,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b7/c0/e8/275870984.webp,761541,35,,1930.0,"{'price': {'amount': 1930.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,3,1,rua Marques da Silva,Lisboa,Arroios,São Jorge de Arroios,pt,38.7293504,-9.1319678,False,https://www.idealista.pt/imovel/33999333/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 06/05/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 6 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 3 quartos  - Localização: Localizado on Arroios em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 3 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,28.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Apartamento na rua Marques da Silva'}",False,False,False,False,False,False,,Alameda - Praça do Chile - Almirante Reis
33999370,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fb/cc/d2/275870790.webp,761584,33,,1820.0,"{'price': {'amount': 1820.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,2,1,rua Marques da Silva,Lisboa,Penha de França,Centro,pt,38.7291641,-9.1329322,False,https://www.idealista.pt/imovel/33999370/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 11/03/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Arroios em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,30.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Marques da Silva'}",False,False,False,False,False,False,,
