propertyCode,thumbnail,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,floor,parkingSpace,neighborhood,newDevelopmentFinished
33929785,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ab/6b/8b/272617664.webp,SAVLBN15498,29,3970.0,"{'price': {'amount': 3970.0, 'currencySuffix': '€/mês'}}",flat,rent,199.0,5,3,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7224536,-9.1451858,False,https://www.idealista.pt/imovel/33929785/,"Este elegante apartamento de charme, situado a poucos passos da prestigiada Avenida da Liberdade, oferece uma combinação perfeita entre tradição e modernidade no coração de Lisboa. Com cinco quartos espaçosos, todos virados para o saguão, este imóvel proporciona um ambiente tranquilo e reservado, ideal para quem procura conforto e privacidade em pleno centro da cidade. A arquitetura clássica do edifício reflete-se nos detalhes cuidadosamente preservados, como os tetos altos trabalhados, o soalho de madeira original e as janelas de grandes dimensões, que permitem uma excelente entrada de luz natural. Apesar de estarem voltados para o saguão, os quartos beneficiam de uma atmosfera serena e isolada do ruído exterior, tornando-se perfeitos para descanso e estudo. As áreas comuns são amplas e bem distribuídas, destacando-se uma espaçosa sala de estar, ideal para momentos de lazer e convívio, e uma sala de jantar elegante, perfeita para refeições em família ou entre amigos. A cozinha, totalmente equipada com eletrodomésticos modernos, combina funcionalidade e charme, oferecendo bastante arrumação e um design que respeita a estética do edifício. As casas de banho foram renovadas, garantindo conforto e praticidade no dia a dia. A disposição interna favorece uma circulação fluida entre os espaços, proporcionando um ambiente harmonioso e acolhedor. A localização deste apartamento é um dos seus maiores atrativos. Inserido numa rua tranquila, mas a poucos metros da Avenida da Liberdade, permite fácil acesso a lojas de luxo, restaurantes conceituados, teatros e espaços culturais. A proximidade das principais ligações de transportes públicos, incluindo metro e autocarros, facilita a deslocação para qualquer ponto da cidade. Ideal para uma família numerosa ou para profissionais que desejam um espaço amplo e sofisticado, este apartamento representa uma oportunidade única para quem valoriza a vida urbana sem abrir mão da tranquilidade. A fusão entre o charme histórico e a conveniência moderna faz deste imóvel uma escolha distinta e exclusiva.  Categoria Energética: D  ref: SAVLBN15498.",False,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,4,,,
33929797,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c6/3d/0e/272615550.webp,KWPT-011031,29,1550.0,"{'price': {'amount': 1550.0, 'currencySuffix': '€/mês'}}",flat,rent,99.0,4,2,rua Adelaide Cabete s/n,Lisboa,Carnide,Centro Histórico - Quinta da Luz,pt,38.7576067,-9.1862907,True,https://www.idealista.pt/imovel/33929797/,"APARTAMENTO T4 - QUINTA DA LUZ, CARNIDE Apartamento no 2. º andar de um prédio na Quinta da Luz, com 4 quartos, 2 casas-de-banho, sala com zona de estar e zona de jantar e cozinha, em bom estado de conservação, pronto a entrar.  Cozinha equipada com frigorífico, fogão, esquentador, exaustor, microondas e máquina de lavar roupa. TV na sala, e algum mobiliário incluído. Janelas com vidro duplo.  Prédio bem conservado, com 2 elevadores.  A 5 min a pé do Shopping Colombo, do metro do Colégio Militar, supermercados, outros transportes e serviços. Fáceis acessos à 2. ª Circular.  Os proprietários pedem prova de rendimentos (para aferição da capacidade financeira) dos inquilinos e do fiador (caso exista).  No contrato, entrega de 2 rendas e 1 mês de caução, no mínimo.  Contrato mínimo de 1 ano. Excelente oportunidade. Marque já a sua visita. [EN] 4 BEDROOM APARTMENT - QUINTA DA LUZ, CARNIDE Apartment on the 2nd floor of a building in Quinta da Luz, with 4 bedrooms, 2 bathrooms, living room with dining area and kitchen, in good condition, ready to move into. Kitchen equipped with fridge, stove, water heater, extractor fan, microwave, and washing machine. TV in the living room, and some furniture included. Double-glazed windows. Well-maintained building with 2 elevators. 5 minutes walking from Shopping Colombo, the Colégio Militar metro station, supermarkets, other transport and services. Easy access to the 2nd ring road. The owners require proof of income (to assess financial capacity) from the tenants and the guarantor (if there is one). In the contract, delivery of 2 rents and 1 month's security deposit, minimum Minimum contract of 1 year. Excellent opportunity. Book your visit now. Licença de utilização: 82.",True,good,False,,16.0,{'typology': 'flat'},"{'subtitle': 'Carnide, Lisboa', 'title': 'Apartamento na rua Adelaide Cabete s/n'}",True,False,False,False,False,False,,,,
33929719,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/29/c5/28/272613407.webp,PF35831,28,2800.0,"{'price': {'amount': 2800.0, 'currencySuffix': '€/mês'}}",flat,rent,180.0,4,2,Av. da Liberdade - Marquês de Pombal,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.726628,-9.1466663,False,https://www.idealista.pt/imovel/33929719/,"Apartamento T4 +1 sem moveis para arrendamento na Avenida Duque de Loulé, totalmente remodelado novo a estrear, a cerca de 3 minutos de distância do Marques de Pombal, e da estação de metro. As áreas dividem-se por: - Sala de estar com saída para marquise - Sala de jantar - Cozinha totalmente equipada -Despensa -2 Wc Completos -3 Quartos sem roupeiros - 1 Closet -1 Quarto com closet privado Imóvel com boas áreas, bons acabamentos equipado com aquecimento central, janelas com vidros duplos, em prédio sem elevador, junto a uma vasta oferta de serviços e de comércio. A Avenida Duque de Loulé, situada no coração de Lisboa, é uma área que combina o charme clássico da capital portuguesa com uma modernidade subtil. Localizada a poucos passos da emblemática Avenida da Liberdade, esta zona destaca-se pela sua atmosfera tranquila, apesar de estar no centro da cidade. Esta zona é predominantemente residencial, mas conta também com escritórios, hotéis e pequenos comércios, como cafés, restaurantes e lojas locais. É comum encontrar padarias tradicionais lado a lado com espaços modernos e cosmopolitas. A proximidade à Avenida da Liberdade e à Praça Marquês de Pombal oferece fácil acesso a algumas das melhores opções de compras e entretenimento da cidade. Em termos de acessibilidade, a Avenida Duque de Loulé é bem servida por transportes públicos, incluindo metro e autocarros, o que facilita a conexão com outras áreas de Lisboa. Além disso, a sua localização estratégica permite acesso rápido ao aeroporto e às principais vias rodoviárias. A Porta da Frente Christie's é uma empresa de mediação imobiliária que trabalha no mercado há mais de duas décadas, focando-se nos melhores imóveis e empreendimentos, quer para venda quer para arrendamento. A empresa foi selecionada pela prestigiada marca Christie's International Real Estate para representar Portugal, nas zonas de Lisboa, Cascais, Oeiras e Alentejo. A principal missão da Porta da Frente Christie's é privilegiar um serviço de excelência a todos os nossos clientes.  Categoria Energética: C  ref: PF35831.",False,good,False,False,16.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,,,
33929141,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e1/67/39/272592376.webp,KWPT-011031,29,1550.0,"{'price': {'amount': 1550.0, 'currencySuffix': '€/mês'}}",flat,rent,99.0,4,2,"rua Adelaide Cabete, 3",Lisboa,Carnide,Centro Histórico - Quinta da Luz,pt,38.7573794,-9.1859913,True,https://www.idealista.pt/imovel/33929141/,"APARTAMENTO T4 - QUINTA DA LUZ, CARNIDE Apartamento no 2. º andar de um prédio na Quinta da Luz, com 4 quartos, 2 casas-de-banho, sala com zona de estar e zona de jantar e cozinha, em bom estado de conservação, pronto a entrar. Cozinha equipada com frigorífico, fogão, esquentador, exaustor, microondas e máquina de lavar roupa. TV na sala, e algum mobiliário incluído. Janelas com vidro duplo. Prédio bem conservado, com 2 elevadores. A 5 min a pé do Shopping Colombo, do metro do Colégio Militar, supermercados, outros transportes e serviços. Fáceis acessos à 2. ª Circular. Os proprietários pedem prova de rendimentos (para aferição da capacidade financeira) dos inquilinos e do fiador (caso exista). No contrato, entrega de 2 rendas e 1 mês de caução, no mínimo. Contrato mínimo de 1 ano. Excelente oportunidade. Marque já a sua visita. [EN] 4 BEDROOM APARTMENT - QUINTA DA LUZ, CARNIDE Apartment on the 2nd floor of a building in Quinta da Luz, with 4 bedrooms, 2 bathrooms, living room with dining area and kitchen, in good condition, ready to move into. Kitchen equipped with fridge, stove, water heater, extractor fan, microwave, and washing machine. TV in the living room, and some furniture included. Double-glazed windows. Well-maintained building with 2 elevators. 5 minutes walking from Shopping Colombo, the Colégio Militar metro station, supermarkets, other transport and services. Easy access to the 2nd ring road. The owners require proof of income (to assess financial capacity) from the tenants and the guarantor (if there is one). In the contract, delivery of 2 rents and 1 month's security deposit, minimum Minimum contract of 1 year. Excellent opportunity. Book your visit now.",True,good,False,True,16.0,{'typology': 'flat'},"{'subtitle': 'Carnide, Lisboa', 'title': 'Apartamento na rua Adelaide Cabete, 3'}",True,False,False,False,False,False,2,,,
33929596,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e6/e7/f1/272610602.webp,120261889-16,31,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,87.0,3,2,rua República da Bolívia,Lisboa,Benfica,Arneiros,pt,38.7519354,-9.1963957,False,https://www.idealista.pt/imovel/33929596/,"Apartamento de quatro assoalhadas, tipologia T3, na Rua República da Bolívia, em Benfica, junto ao Parque Urbano da Quinta da Granja, ao Centro Comercial Colombo e Metro do Colégio Militar, totalmente renovado e pronto a estrear.   Conta ainda com todo o tipo de comércio e serviços nas imediações, tais como cafés, restaurantes, ginásios, cabeleireiros, centros de estética, drogaria, mercearia e supermercados, instituições bancárias, papelarias, lavandarias, centros de analise, farmácias, hospitais, e escolas básicas, secundárias e ensino superior.   Este apartamento T3 oferece a proximidade de tudo e ao mesmo tempo o conforto aos moradores, sendo um prédio de ambiente sossegado tem uma sala muito luminosa com varanda ampla dois quartos com boas áreas com roupeiros embutidos e ar condicionado, um quarto com acesso a varanda, uma casa de banho com base de duche e uma segunda casa de banho de apoio, com espaço para arrumação, hall de entrada, corredor com arrumos com termoacumulador, cozinha equipada com exaustor, placa, forno, frigorifico, máquina de lavar loiça e máquina de lavar roupa.   O Condomínio organizado que assegura a limpeza das áreas comuns, que estão muito bem cuidadas, e possui dois elevadores recentemente renovados.   Todas as comodidades para uma vida tranquila numa zona muito central da cidade de Lisboa. Licença de Utilização - 15.",False,good,False,True,18.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua República da Bolívia'}",False,False,False,False,False,False,6,,,
33928456,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c5/1a/4f/184599048.webp,,34,2400.0,"{'price': {'amount': 2400.0, 'currencySuffix': '€/mês'}}",flat,rent,167.0,3,3,rua Virgílio Correia,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7500338,-9.1729767,False,https://www.idealista.pt/imovel/33928456/,"T3 Próximo à Loja do Cidadão das Laranjeiras � Localização: Rua Virgílio Correia, 12, 1º Andar � 30 segundos da Loja do Cidadão � 5 minutos da estação de metro Laranjeiras � Zona muito tranquila � Condomínio fechado e seguro Características do imóvel: �️ 3 quartos � 2 casas de banho completas + 1 WC social � Cozinha equipada com eletrodomésticos de marcas excelentes � 2 lugares de estacionamento no piso -3 Disponível imediatamente. Entre em contacto para mais informações ou para agendar uma visita! �.",True,good,False,True,14.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na rua Virgílio Correia'}",True,False,False,False,False,False,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33929455,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/dc/68/33/272606326.webp,ApartT1_LucianoFreire,19,1550.0,"{'price': {'amount': 1550.0, 'currencySuffix': '€/mês'}}",flat,rent,61.0,1,1,"praça Carlos Fabião, 18",Lisboa,Avenidas Novas,Entrecampos,pt,38.7456687,-9.1529164,True,https://www.idealista.pt/imovel/33929455/,"Maravilhoso apartamento T1 para arrendamento, localizado numa das zonas mais desejadas de Lisboa. Situado no rés-do-chão, este apartamento oferece conforto e conveniência aos seus ocupantes. Disponível de imediato. Características do apartamento: - 1 quarto - 1 casa de banho moderna - Cozinha equipada com todos os eletrodomésticos essenciais - Sala de estar acolhedora e luminosa - Lugar de garagem - Arrecadação - Prédio com Elevador O apartamento encontra-se em bom estado de conservação, garantindo um ambiente agradável e funcional para os futuros residentes. A localização proporciona fácil acesso a uma vasta gama de transportes públicos, como estações de metro, estação de comboios (Entrecampos - 10 min a pé) e de autocarro, permitindo deslocações rápidas e convenientes por toda a cidade. Localiza-se também perto de várias escolas, Universidades, e jardins. Venha Visitar!",True,good,False,True,25.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na praça Carlos Fabião, 18'}",False,False,False,False,False,False,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33929528,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5d/f1/4e/272605384.webp,APA_2449,23,1780.0,"{'price': {'amount': 1780.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,2,1,Torre de Belém,Lisboa,Belém,Torre de Belém,pt,38.6947385,-9.2113672,False,https://www.idealista.pt/imovel/33929528/,"Entrance since 1 March 2025 Excelente apartamento localizado em Belém Viva na encantadora e historicamente rica zona de Belém, em Lisboa. Este confortável, luminoso e espaçoso apartamento, com 2 quartos é o local perfeito para viver perto do rio e a uma curta distância do burburinho do centro da cidade. Situado num dos melhores bairros da cidade, este convidativo aluguer é a sua porta de entrada para um mundo de beleza histórica, lazer e conveniência moderna. Localização: Situado no coração de Belém, o nosso apartamento oferece proximidade com o Rio Tejo, o exuberante Parque Florestal de Monsanto e fácil acesso ao centro da cidade. As estações de elétrico e comboio estão convenientemente próximas, juntamente com uma vasta gama de linhas de autocarro que o ligam a Lisboa, Cascais, Sintra e às áreas circundantes. Para uma escapadela panorâmica até às belas praias da Costa da Caparica, existem também barcos e ferries à sua disposição. Beleza Histórica: Mergulhe na rica história de Belém, onde marcos icónicos como o Mosteiro dos Jerónimos e a Torre de Belém enfeitam a linha do horizonte. Ao caminhar ao longo da calçada portuguesa do bairro, não pode deixar de sentir o espírito dos exploradores que outrora partiram daqui. Delícias gastronómicas: A uma curta distância a pé da sua porta, encontrará os Pastéis de Belém, a melhor pastelaria portuguesa - o delicioso pastel de nata. Oásis cultural: O Centro Cultural de Belém (CCB) fica apenas a 4 minutos a pé e promete um calendário de eventos culturais, exposições e espectáculos ao longo do ano. Mergulhe facilmente na vibrante cena artística de Lisboa. Conforto e comodidade: Este apartamento está pronto a habitar com todo o mobiliário necessário, incluindo camas, máquina de lavar/secar roupa, frigorífico, máquina de lavar louça e utensílios de cozinha  Lojas: O Pingo Doce e a Padaria Portuguesa estão apenas a 250 metros de distância. Muitas lojas e restaurantes são facilmente acessíveis Não perca esta oportunidade marque a sua visita. Area util 90m2  Imóvel anterior a 1951 isento de licença de utilização. EN Excellent apartment located in Belém Live in the charming and historically rich Belém area of Lisbon. This comfortable, bright and spacious 2-bedroom attic apartment is the perfect place to live close to the river and within walking distance of the hustle and bustle of the city centre. Situated in one of the city's best neighborhoods, this inviting rental is your gateway to a world of historic beauty, leisure, and modern convenience. Location: Located in the heart of Belém, our apartment offers proximity to the Tagus River, the lush Monsanto Forest Park and easy access to the city center. Tram and train stations are conveniently close by, along with a wide range of bus routes connecting you to Lisbon, Cascais, Sintra and surrounding areas. For a scenic getaway to the beautiful beaches of Costa da Caparica, there are also boats and ferries at your disposal. Historical Beauty: Immerse yourself in the rich history of Belém, where iconic landmarks such as the Jerónimos Monastery and Belém Tower grace the skyline. As you walk along the neighborhood's Portuguese pavement, you can't help but feel the spirit of the explorers who once set out from here. Gastronomic delights: Just a short walk from your door you will find Pastéis de Belém, the best Portuguese pastry - the delicious pastel de nata. Cultural oasis: The Belém Cultural Center (CCB) is just a 4-minute walk away and promises a calendar of cultural events, exhibitions and shows throughout the year. Easily immerse yourself in Lisbon's vibrant art scene. Comfort and convenience: This apartment is ready to move in with all necessary furnishings including beds, washer/dryer, refrigerator, dishwasher and kitchen utensils. Shops: Pingo Doce and Padaria Portuguesa are just 250.",False,good,False,False,20.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,3,,,
33929316,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/69/20/26/272601950.webp,,36,980.0,"{'price': {'amount': 980.0, 'currencySuffix': '€/mês'}}",duplex,rent,71.0,2,1,"rua do Vale de Santo António, 103",Lisboa,São Vicente,Santa Engrácia,pt,38.7190254,-9.1236785,True,https://www.idealista.pt/imovel/33929316/,"T2 duplex, Metro Sta. Apolónia, vista lateral rio. 3 assoalhadas, 70m2, vista lateral de rio, duplex, todo remodelado. Cozinha equipada com termoacumulador e exaustor. Chão em madeira flutuante, excepto cozinha e wc. Boa exposição solar, 3 frentes. Morada R. Vale Santo António 103, 2esq. (último andar). Prédio antigo remodelado, c/colunas novas de água e luz. Inquilino pode optar (por sua conta), gás de botija ou optar por eletrodomésticos todos elétricos. Situado a 5-10 minutos da Estação Santa Apolónia, Sapadores e Graça. Autocarros 735; _712. Sapadores(726; _797; _712; _730; _734; _735; _Elétrico 28). Santa Apolónia(Metro, Carris: 706; _712; _734; _728; _735; _759; _781; _782; _794). Contrato arrendamento c/duração 3 anos (inquilino tem de cumprir pelo menos um ano), depois renovado anualmente, selado nas Finanças e c/recibos. Necessário fiador(es) com cartão de cidadão. Pagamento de 2 rendas+ 1 caução. As visitas serão agendadas após avaliação dos rendimentos declarados dos inquilinos e dos fiadores (taxa de esforço). Não é necessário enviar a documentação para fazer a visita.",True,good,False,False,14.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'Duplex na rua do Vale de Santo António, 103'}",True,False,False,False,False,False,2,,,
33910615,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/40/aa/e4/271707408.webp,AR-PN1,39,1850.0,"{'price': {'amount': 1850.0, 'currencySuffix': '€/mês'}}",flat,rent,87.0,1,1,"alameda dos Oceanos, 81",Lisboa,Parque das Nações,Expo Norte,pt,38.7760605,-9.0955321,True,https://www.idealista.pt/imovel/33910615/,"Aprazível apartamento T1 ( 2 assoalhadas) localizado no prestigiado Condomínio Portucalle, Expo Norte, junto ao Rio Tejo, uma das zonas mais modernas de Lisboa.  Perfeito para quem valoriza conforto, exclusividade e uma localização estratégica. Os residentes têm acesso a comodidades exclusivas, incluindo uma piscina exterior, um parque infantil seguro e agradável, e segurança 24 horas por dia, para uma total tranquilidade. Totalmente mobilado e pronto a habitar, proporciona uma mudança prática e imediata.  Inserido num 1º piso em prédio com elevador e um lugar de estacionamento. Disponibilidade imediata para arrendamento. Principais caraterísticas: - Cozinha totalmente equipada - Sala ampla com acesso a varanda _ Quarto com acesso a varanda - Casa-de-banho com base de duche - Lugar de estacionamento - Boa luz natural (sul) Área envolvente: (a pé) - Metro Oriente - 14 min (1,0 km) - Metro Moscavide - 6 min (400 m) - Café - 5 min (290 m) - Supermercado - 3 min (190 m) - Escola Superior Saúde - 6 min (400 m) - Farmácia - 6 min (400 m) - Salão Beleza - 1 min (100 m) - Pizzaria - 4 min (260 m) - Campus Justiça - 8 min (500 m) - Piscina - 15 min (1,1 km) - Parque Infantil - 7 min (500 m) - Escola Condução - 3 min (210 m) Inserido numa localização privilegiada, o condomínio está rodeado de uma vasta oferta de serviços e comércio, como supermercados, restaurantes, farmácias, ginásios, padarias, cafés, padarias... Excelentes acessos rodoviários (A1, IC17, ponte Vasco da Gama) Transportes públicos à porta (comboio, metro e autocarros) Este local permite-lhe desfrutar de uma vida de bairro completa, com tudo o que necessita a uma curta distância a pé, eliminando a necessidade de usar carro. Não perca esta oportunidade de viver num local prestigiado, com excelentes comodidades e uma comunidade ativa.  Contacte-nos para agendar uma visita! Todas as informações apresentadas devem ser consideradas válidas no entanto não têm qualquer carácter vinculativo pelo que não dispensam a necessidade de verificação das mesmas. Licença AMI 22669 This south-facing T1 apartment is located in the renowned Portucalle Condominium, just steps from the Tagus River in Expo Norte.  With a gross private area of 87 square meters, this first-floor apartment offers ample living space and a range of amenities. The property features a bright and spacious living room, a comfortable and inviting bedroom, a fully equipped kitchen, a modern bathroom, and an entrance hall that enhances privacy and separates living spaces.  Additionally, the apartment includes one dedicated garage space, which is included in the rental price. The apartment is fully furnished and move-in ready, ensuring a hassle-free transition. Residents of Portucalle Condominium enjoy exclusive amenities, including an outdoor swimming pool, a safe and fun playground for children, and 24/7 security for peace of mind. Located in a vibrant neighborhood, the condominium is surrounded by an array of services and amenities such as supermarkets, restaurants, pharmacies, gyms, and bakeries.  This prime location offers the opportunity for a complete neighborhood lifestyle where everything you need is within walking distanceno car required. Immediate availability to rent. Don't miss the chance to live in this prestigious location with top-notch amenities and a thriving community.  Contact us today to schedule a visit!  Categoria Energética: C  ref:AR-PN1.",True,good,False,True,21.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento na alameda dos Oceanos, 81'}",True,True,False,False,False,False,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33929336,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/12/12/f8/272598479.webp,120151075-550,24,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,1,2,"rua do Beato, 44",Lisboa,Beato,,pt,38.7343801,-9.1053904,True,https://www.idealista.pt/imovel/33929336/,"T1 COND. ""BEATO QUARTER"" | 2024 A ESTREAR | EQUIPADO | MOBILADO    Arrenda apartamento de tipologia T1 com 90m2 de área bruta privativa (ABP). Hall, Sala Comum com Cozinha, I. S. Social, Suite com Closet e I. S. O apartamento será arrendado com toda a mobília necessária para uma imediata utilização (conforme fotografias), bem como palamenta, roupa de casa e outros acessórios. Cozinha totalmente equipada com electrodomésticos Bosch. Ao apartamento pertence 1 lugar de estacionamento no piso -2 com 12m2.   BEATO QUARTER  O apartamento está inserido no 2º andar do Edifício Nascente do Condomínio “Beato Quarter”, um projecto de requalificação finalizado em 2024. Trata-se de um apartamento a estrear, cujo edifício concilia a sua estética original, com manutenção das fachadas, linkadas a uma nova construção moderna e com todas as funcionalidades e características do sector prime.   Compartimentos e Áreas Hall    6,00 Sala / Cozinha   35,00 I. S. social   2,50 Closet   8,50 Quarto   15,50 I. S. suite   7,00   DÊ O PASSO CERTO, FALE COMIGO! Licença de Utilização - E-REG/OF/2024/201.",False,good,False,True,22.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Apartamento na rua do Beato, 44'}",True,False,False,False,False,False,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33929249,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ae/ab/d1/272596996.webp,098240086,14,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,57.0,1,1,"avenida Óscar Monteiro Torres, 58",Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.7434991,-9.1403904,True,https://www.idealista.pt/imovel/33929249/,"Apartamento T1 para arrendar entre o Campo Pequeno e a Avenida de Roma. Possui cozinha open-space equipada, sala com marquise, 1 varanda e ar condicionado. Próximo a todo o tipo de comércio e serviços. Fica a 5 minutos a pé do Metro do Campo Pequeno.",False,good,False,True,21.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na avenida Óscar Monteiro Torres, 58'}",False,False,False,False,False,False,4,,,
33929209,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ef/1b/8d/272594199.webp,RF10631,19,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,2,1,rua Damasceno Monteiro,Lisboa,Arroios,Anjos,pt,38.7189556,-9.1347663,False,https://www.idealista.pt/imovel/33929209/,"Apartamento de charme num dos Bairros mais jovens da cidade. Na sua composição temos: Sala de estar; 2 quartos + 1 zona de vestir/escritório; 1 casa de banho; cozinha equipada com fogão, forno e exaustor; 1 dispensa; Varanda fechada com uma vista belíssima sobre a cidade. Para saber mais ou agendar uma visita entre em contacto connosco. IMÓVEL ISENTO DE LU, ANTERIOR A 1951 __________________________________________________________________ Charming apartment in one of the city's youngest neighborhoods. In its composition we have: 1 Living room; 2 bedrooms + 1 dressing/office area; 1 bathroom; kitchen equipped with stove, oven and extractor fan; 1 dispensation; Closed balcony with a beautiful view of the city. To find out more or schedule a visit, contact us.",True,good,False,False,23.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento na rua Damasceno Monteiro'}",False,False,False,False,False,False,bj,,,
33929205,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7d/bc/14/272594386.webp,APA_819 (2),33,3950.0,"{'price': {'amount': 3950.0, 'currencySuffix': '€/mês'}}",flat,rent,196.0,3,3,Av. de Roma - Campo Pequeno,Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.7419174,-9.144402,False,https://www.idealista.pt/imovel/33929205/,"Apartamentol T3 (dois quartos e uma suite) inserido em um condomínio fechado de luxo com Piscina com vista sobre a cidade, o empreendimento Lumino, localizado no Campo Pequeno, em Lisboa, oferece diversas comodidades exclusivas: - **Áreas generosas**: Os espaços internos são amplos, proporcionando uma maior conforto liberdade de movimento, varanda com vista para a o Campo pequeno - **Acabamentos de luxo**: Cada detalhe foi pensado para oferecer sofisticação, com materiais e acabamentos de alta qualidade. - **Piscina**: Para lazer e relaxamento, com acesso exclusivo aos residentes. - **Garagem e arrecadação**: Espaço para estacionamento seguro e uma área de arrumos adicional, valorizando ainda mais o imóvel.   Apartamento ideal para quem conforto e uma localização privilegiada no coração de Lisboa, em um dos bairros mais valorizados da cidade.  Categoria Energética: A  ref: APA_819 (2).",False,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33929160,https://img4.idealista.pt/blur/WEB_LISTING/90/id.pro.pt.image.master/b3/84/2e/272592079.webp,,11,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,89.0,3,2,estrada A-da-Maia,Lisboa,Benfica,Portas de Benfica - Mercado de Benfica,pt,38.7500541,-9.2072579,False,https://www.idealista.pt/imovel/33929160/,Apartamento: 3-Quartos. 1-Sala. Cozinha. 2-Wc. 1-Corredor. Elevador. Prédio de placa. 2- Frentes. A nascente/poente. Varanda. Junto ao mercado de Benfica. Exige fiador. IMÓVEL ANGARIADO EM REGIME DE EXCLUSIVIDSDE.,False,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na estrada A-da-Maia'}",False,False,False,False,False,False,1,,,
