propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,parkingSpace,neighborhood,highlight
34065490,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0b/e6/e9/278930474.webp,,31,3,790000.0,"{'price': {'amount': 790000.0, 'currencySuffix': '€'}}",duplex,sale,141.0,4,5,rua Passos Manuel,Lisboa,Arroios,São Jorge de Arroios,pt,38.729068,-9.1373486,False,https://www.idealista.pt/imovel/34065490/,"Venha conhecer este maravilhoso apartamento cheio de luz e charme, remodelado por arquiteto e todo projetado para um estilo de vida prático, cómodo, urbano e muito atual. Aqui, cada detalhe conta, desde os materiais utilizados, ao aproveitamento do espaço, passando pelas várias soluções de iluminação que proporcionam diferentes ambientes, ou pela distribuição das divisões, que garante uma ótima fluidez e o melhor aproveitamento de ambos os pisos. Todos os pormenores nesta casa foram pensados ao detalhe e cada suite apresenta uma configuração e personalidade únicas e com generosos roupeiros. A cozinha, equipada com eletrodomésticos SMEG e com pedra mármore na bancada, abre para a zona de refeições mantendo-se contudo estrategicamente oculta da sala. A zona de lavandaria - com máquinas de lavar e secar roupa e espaço de arrumos - está oculta e numa zona separada da casa. Com uma enorme varanda virada a nascente e três pequenas varandas na fachada poente, este apartamento conta ainda com muita luz vinda do saguão, que recebe bastante luminosidade do exterior, sempre com muita privacidade. Esta casa está inserida no terceiro e último andar de um prédio clássico, renovado e com muito charme, sem elevador, localizado numa das mais emblemáticas artérias do bairro de Arroios, onde se pode encontrar muito comércio local, restaurantes de renome, transportes (incluindo metro), jardim com parque infantil, escolas, ginásios e supermercados. Contacte-me! Venha viver o melhor que Lisboa tem para lhe oferecer. (Certificado energético anterior à remodelação) Somos Intermediários de Crédito autorizados pelo Banco de Portugal. Apresentamos as melhores soluções do mercado e ajudamos em toda a gestão do seu processo de financiamento. Se precisar de vender para comprar, conte connosco.",False,good,False,False,5603.0,{},"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Estefânia, Lisboa', 'title': 'Duplex na rua Passos Manuel'}",True,False,False,False,{},[],False,False,,Estefânia,
34065390,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a9/87/a2/278927033.webp,remax.pt/124151132-176,18,1,284900.0,"{'price': {'amount': 284900.0, 'currencySuffix': '€'}}",flat,sale,65.0,3,1,rua Sargento Armando Monteiro Ferreira,Lisboa,Olivais,,pt,38.7747293,-9.1115437,False,https://www.idealista.pt/imovel/34065390/,"A nossa Equipa convida-o a conhecer este apartamento T3 em excelente estado de conservação, situado no centro dos Olivais, em Lisboa. Sala e quartos com boas dimensões e muita luz natural. Bons acessos, A1, 2ª Circular, CRIL/IC17. Encontra-se situado numa zona muito bem servida de transportes públicos, nomeadamente a estação de Metro da Encarnação a 300mts. Com uma localização privilegiada conta todo o tipo de comércio e serviços, bons restaurantes, farmácias, centro de saúde, hospital e escolas. Fica muito perto da piscina dos Olivais, do Aeroporto de Lisboa e do Parque das Nações. Marque já a sua Visita. Condomínio - 25€(Mensal) ""Dedicação, Trabalho e Transparência fazem a Diferença"".",False,good,False,True,4383.0,{},{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Apartamento na rua Sargento Armando Monteiro Ferreira'}",True,False,False,False,{},[],False,False,,,
34065371,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/57/9d/5c/278926222.webp,120992654-388,35,5,1195000.0,"{'price': {'amount': 1195000.0, 'currencySuffix': '€'}}",flat,sale,207.0,4,5,avenida David Mourão-Ferreira,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7773995,-9.1522409,False,https://www.idealista.pt/imovel/34065371/,"Apartamento T4 | Edificio Panorama | Alta de Lisboa Imagina-se a acordar todos os dias com uma vista panorâmica de cortar a respiração sobre o Lago da Alta de Lisboa e a vibrante cidade de Lisboa. Este é o privilégio que lhe oferece este magnífico apartamento T4, situado no 5.º piso do prestigiado empreendimento Panorama. Com uma localização exclusiva, este apartamento é o que há de mais moderno em termos de conforto e qualidade de vida, oferecendo-lhe um espaço perfeito para viver, descansar e desfrutar. Com uma área total de 260m², dos quais 208m² de área bruta privativa, cada canto deste apartamento foi projetado para garantir o máximo de conforto e bem-estar, aliando o design contemporâneo à funcionalidade.Características Vista Panorâmica Deslumbrante: Acorde com uma vista espetacular de 180 graus sobre a cidade e o lago. A sala de estar de 51m² é o cenário perfeito para relaxar, enquanto a varanda oferece o espaço ideal para desfrutar de momentos de lazer e de contemplação, com um cenário que mudará todos os dias. 4 Suítes Elegantes e Espaçosas: O apartamento conta com quatro suítes, cada uma com o seu próprio banheiro, proporcionando a máxima privacidade e conforto para toda a família. As suítes são amplas, luminosas e oferecem vistas incríveis, garantindo um ambiente tranquilo e acolhedor. Cozinha de Alta Qualidade: A cozinha totalmente equipada foi projetada para ser funcional e elegante, com eletrodomésticos da prestigiada marca SMEG. Inclui: Exaustor de alta eficiência Placa de indução de última geração Forno multifunções para maior versatilidade Micro-ondas moderno Frigorífico combinado com congelador integrado Máquina de lavar loiça integrada A cozinha é ideal para quem gosta de cozinhar e receber amigos e familiares em grande estilo. Lavandaria Independente: Para maior praticidade no seu dia a dia, o apartamento conta com uma lavandaria independente, equipada para facilitar o seu quotidiano. Acabamentos de Excelência: O imóvel é composto por materiais de altíssima qualidade, desde o piso de madeiraque confere um toque acolhedor ao ambiente até as instalações sanitárias ROCA que garantem elegância e funcionalidade em cada casa de banho. Cada pormenor foi cuidadosamente pensado para criar um ambiente luxuoso e sofisticado. Espaço para Guardar e Estacionar: O apartamento inclui 3 lugares de estacionamento, garantindo-lhe comodidade e segurança, além de uma arrecadação, ideal para o armazenamento de pertences extras ou equipamentos desnecessários no dia a dia. Ginásio Privado: Para aqueles que não abrem mão de um estilo de vida saudável, o ginásio do edifício está disponível para usufruto exclusivo dos moradores, permitindo-lhe manter-se em forma sem precisar sair de casa. Ar Condicionado LG: O sistema de ar condicionado LG assegura um clima agradável e confortável durante todo o ano, independentemente das condições climáticas lá fora. Orientação Solar Perfeita: O apartamento está orientado para Nascente, Sul e Poente, permitindo-lhe desfrutar de luz natural ao longo de todo o dia. As janelas amplas oferecem luminosidade em cada divisão, criando um ambiente quente e convidativo. O empreendimento Panorama encontra-se numa das zonas mais exclusivas e procuradas da cidade. Com acesso direto ao Lago da Alta de Lisboa, um verdadeiro oásis de tranquilidade, o apartamento oferece a combinação perfeita entre a paz e a proximidade dos principais centros urbanos. A localização também garante: Facilidade de acesso a comércio local, escolas, serviços e transportes públicos. Apenas a minutos do centro de Lisboa, oferecendo-lhe todo o dinamismo da cidade, com restaurantes, lojas e entretenimento ao alcance de poucos minutos. Proximidade ao Aeroporto de Lisboa, tornando a sua mobilidade nacional e internacional ainda mais conveniente. Este é o momento de viver o melhor da vida urbana, aliando sofisticação, conforto e uma vista inigual",False,good,False,True,5773.0,{},{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na avenida David Mourão-Ferreira'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34059222,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/55/19/13/278925016.webp,103250123,17,,3800000.0,"{'price': {'amount': 3800000.0, 'currencySuffix': '€'}}",chalet,sale,410.0,10,5,Bairro Alto,Lisboa,Misericórdia,Bairro Alto,pt,38.7154314,-9.1445913,False,https://www.idealista.pt/imovel/34059222/,"Moradia elegante e discreta distribuída por três pisos e sótão, com jardim exterior e jardim de inverno, localizada numa das zonas mais nobres e calmas do Chiado. Ambos os pisos nobres da moradia possuem tectos com pé direito alto, sendo o primeiro composto por três quartos, cozinha, lavandaria e uma sala de estar que articula os espaços da sala de jantar e do espaço exterior de jardim. O piso superior possui três quartos, escritório, copa, salão com lareira e varanda e um amplo e reservado jardim de inverno, sobranceiro ao jardim exterior da casa, criando um conjunto com um ambiente e vivências únicos. O sótão, originalmente destinado a alojamento dos empregados internos, é composto por dois quartos, sendo todos os pisos servidos por instalações sanitárias completas. No piso térreo existe um apartamento T1 que, por ter acesso directo ao exterior, pode ser usado como apartamento independente para pessoal, visitas ou em alternativa ser explorado no mercado de arrendamento. Uma moradia única localizada numa zona privilegiada e exclusiva de Lisboa.",False,good,False,,9268.0,{},"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'Moradia independente'}",False,False,False,False,{},[],False,False,,,
34065255,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/90/5b/32/278924446.webp,122481328-112,36,bj,1150000.0,"{'price': {'amount': 1150000.0, 'currencySuffix': '€'}}",flat,sale,203.0,3,2,rua do Conselheiro Mariano de Carvalho,Lisboa,Olivais,,pt,38.7675324,-9.1042046,False,https://www.idealista.pt/imovel/34065255/," LUXUOSO, VANGUARDISTA, LOCALIZADO, NOVO...      Espaçoso R/C de 3 Suites, varandas, jardim, elevador e garagem, tudo novo com excelentes qualidades e aestreia.    O prédio se trata de umadas mais antigas padarias de Lisboa que foi reabilitada respeitando a fachadaantiga do edifício histórico desenvolvendo um moderno projeto de arquiteturaportuguesa de alto padrão em cada detalhe.   Situado numa praçabelíssima e sossegada recém reabilitada e com vistas frontais para os edifíciosmais significativos da Expo de Lisboa.      Os quartos cada um comportas de sacada para varandas, jardim ou grandes janelas panorâmicas, arcondicionado o calefação integrados no teto, casa de banho de luxo propiá comcloset o grandes armários. Quartos espaçosos com todo tipo de Comfort eacabados em alto nível em cores brancos ou tons claros.      A sala de estar estácompletamente aberta ao hall de entrada, cozinha e varanda com jardim a travesde portas de sacada com vistas os edifícios emblemáticos da Expo.   A cozinha em Open-Spaceestá desenhada pensando em cada um dos detalhes equipada com eletrodomésticosda gama alta Smeg. Ilha e tampos de pedra com bom estilo para cozinhar ou comerjunto da sala.   No exterior doapartamento tem o seu espaço de aparcamento, confortável de estacionar, elevador de ultima geração até a porta do seu apartamento e as partes comuns doprédio com a particularidade de ter sempre espaços abertos e arejados. Excelentes detalhes construtivos em qualquer das áreas comuns ou privadas.   No exterior nosencontramos num bairro tranquilo donde a maioria de edifícios já foramreabilitados a volta de uma praça com um coreto, lugar de estacionamento publicofácil e impressionantes vistas para edifícios moderníssimos.      Não perca a oportunidadede comprar este precioso apartamento e contacte para visitar.         .",False,good,False,False,5665.0,{},{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Apartamento na rua do Conselheiro Mariano de Carvalho'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34065100,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/38/c0/1b/278918579.webp,121511400-133,16,5,630000.0,"{'price': {'amount': 630000.0, 'currencySuffix': '€'}}",flat,sale,94.0,2,2,Calçada de Arroios,Lisboa,Arroios,São Jorge de Arroios,pt,38.7358229,-9.1374555,False,https://www.idealista.pt/imovel/34065100/,"Prédio situado em Arroios, na Rua de Arroios, 241. Está localizado a 5 minutos da rotunda da Estefânia, a 5 minutos do Metro de Arroios e a 10 minutos do Saldanha, a pé.  Nesta zona tem disponível todo o tipo de serviços, desde supermercados, farmácias, restaurantes, bancos, e muito comércio local.  O prédio está a ser todo reconstruído, com um elevado padrão de acabamentos e de materiais utilizados. Destacam-se as seguintes características:  Elevador direto ao apartamento, com saída para as escadas do prédio para os convidados;    Pavimentos Piso laminado de alta qualidade sobre membrana acústica;  Janelas de PVC com Gás Árgon e Película UV - Janelas de marcas de qualidade;  Parede principal em pedra e revestimento em mosaico cerâmico pintado à mão com elementos luminosos;  Paredes traseiras revestidas com corkwall® (membrana elástica de cortiça natural) na cor cinza claro;  O apartamento – 5º andar:  T2 com duas casas de banho, com 92m2, e uma varanda com cerca de 2m2, emque se destacam as seguintes características:  Quartos com roupeiros;  Sistema de Ar Condicionado Wall AC Unidades de marca de qualidade;  Bancadas de cozinha Bancada em material compósito preto.  Armários de Cozinha Painéis aglomerados envernizados na cor branca.  Eletrodomésticos, Máquina de lavar, micro-ondas/forno, frigorífico combinado, placa vitrocerâmica, exaustor e termoacumulador - aparelhos de marca de qualidade.  Casa de Banho principal com:  Pavimentos e Pavimentos em mosaico de Mármore Carrara com acabamento polido.  Casa de banho secundária:  Pavimentos e Paredes em mosaico preto Emperador com acabamento polido.  (Mais informação sobre acabamentos do prédio e dos apartamentos soliciteo mapa de acabamentos)   Building located in Arroios, on Rua de Arroios, 241.It is situated 5 minutes from the Estefânia roundabout, 5 minutes from the Arroios Metro station, and 10 minutes from Saldanha, on foot. This area offers a wide range of services, including supermarkets, pharmacies, restaurants, banks, and various local shops. The building is undergoing a complete renovation, with a high standard of finishes and materials. The following features stand out: Elevator with direct access to the apartment, with an exit to the building’s stairs for guests; High-quality laminate flooring over an acoustic membrane; PVC windows with Argon gas and UV film – high-quality branded windows; Main wall made of stone and covered with hand-painted ceramic mosaic with lighting elements; Rear walls covered with corkwall® (elastic natural cork membrane) in light gray color. The Apartment – 5th Floor: A two-bedroom apartment (T2) with two bathrooms, 92m² of living space, and a balcony of approximately 2m², featuring the following highlights: Bedrooms with built-in wardrobes; Wall AC System – high-quality branded air conditioning units; Kitchen countertops made of black composite material; Kitchen cabinets – lacquered chipboard panels in white; Appliances: Washing machine, microwave/oven, combined refrigerator, glass-ceramic hob, extractor hood, and water heater – all from high-quality brands. Main Bathroom: Floors and walls covered in Carrara marble mosaic with a polished finish. Secondary Bathroom: Floors and walls covered in black Emperador marble mosaic with a polished finish. (For more details about the building and apartment finishes, please request the finishes map.) .",False,good,False,True,6702.0,{},{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Apartamento em Calçada de Arroios'}",True,False,False,False,{},[],False,False,,Estefânia,
34065128,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ec/03/0e/278918317.webp,121511400-132,16,4,650000.0,"{'price': {'amount': 650000.0, 'currencySuffix': '€'}}",flat,sale,94.0,2,2,Calçada de Arroios,Lisboa,Arroios,São Jorge de Arroios,pt,38.7328831,-9.1393033,False,https://www.idealista.pt/imovel/34065128/,"Prédio situado em Arroios, na Rua de Arroios, 241. Está localizado a 5 minutos da rotunda da Estefânia, a 5 minutos do Metro de Arroios e a 10 minutos do Saldanha, a pé.  Nesta zona tem disponível todo o tipo de serviços, desde supermercados, farmácias, restaurantes, bancos, e muito comércio local.  O prédio está a ser todo reconstruído, com um elevado padrão de acabamentos e de materiais utilizados. Destacam-se as seguintes características:  Elevador direto ao apartamento, com saída para as escadas do prédio para os convidados;  Pavimentos Piso laminado de alta qualidade sobre membrana acústica;  Janelas de PVC com Gás Árgon e Película UV - Janelas de marcas de qualidade;  Parede principal em pedra e revestimento em mosaico cerâmico pintado à mão com elementos luminosos;  Paredes traseiras revestidas com corkwall® (membrana elástica de cortiça natural) na cor cinza claro;    O apartamento – 4º andar:  T2 com duas casas de banho, com 92m2, e uma varanda com cerca de 2m2, emque se destacam as seguintes características:  Quartos com roupeiros;  Sistema de Ar Condicionado Wall AC Unidades de marca de qualidade;  Bancadas de cozinha Bancada em material compósito preto.  Armários de Cozinha Painéis aglomerados envernizados na cor branca.  Eletrodomésticos, Máquina de lavar, micro-ondas/forno, frigorífico combinado, placa vitrocerâmica, exaustor e termoacumulador - aparelhos de marca de qualidade.  Casa de Banho principal com:  Pavimentos e Pavimentos em mosaico de Mármore Carrara com acabamento polido.  Casa de banho secundária:  Pavimentos e Paredes em mosaico preto Emperador com acabamento polido.  (Mais informação sobre acabamentos do prédio e dos apartamentos soliciteo mapa de acabamentos). Building located in Arroios, on Rua de Arroios, 241.It is situated 5 minutes from the Estefânia roundabout, 5 minutes from the Arroios Metro station, and 10 minutes from Saldanha, on foot. This area offers a wide range of services, including supermarkets, pharmacies, restaurants, banks, and various local shops. The building is undergoing a complete renovation, with a high standard of finishes and materials. The following features stand out: Elevator with direct access to the apartment, with an exit to the building’s stairs for guests; High-quality laminate flooring over an acoustic membrane; PVC windows with Argon gas and UV film – high-quality branded windows; Main wall made of stone and covered with hand-painted ceramic mosaic with lighting elements; Rear walls covered with corkwall® (elastic natural cork membrane) in light gray color. The Apartment – 4th Floor: A two-bedroom apartment (T2) with two bathrooms, 92m² of living space, and a balcony of approximately 2m², featuring the following highlights: Bedrooms with built-in wardrobes; Wall AC System – high-quality branded air conditioning units; Kitchen countertops made of black composite material; Kitchen cabinets – lacquered chipboard panels in white; Appliances: Washing machine, microwave/oven, combined refrigerator, glass-ceramic hob, extractor hood, and water heater – all from high-quality brands. Main Bathroom: Floors and walls covered in Carrara marble mosaic with a polished finish. Secondary Bathroom: Floors and walls covered in black Emperador marble mosaic with a polished finish. (For more details about the building and apartment finishes, please request the finishes map.) .",False,good,False,True,6915.0,{},{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Apartamento em Calçada de Arroios'}",True,False,False,False,{},[],False,False,,Estefânia,
34065126,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d9/b0/31/278917946.webp,122911547-77,28,6,770000.0,"{'price': {'amount': 770000.0, 'currencySuffix': '€'}}",flat,sale,162.0,4,3,rua Fernando Namora,Lisboa,Carnide,Telheiras,pt,38.7600402,-9.1775018,False,https://www.idealista.pt/imovel/34065126/,"** Apartamento T4 localizado em Telheiras na Rua Fenrando Namora ** Apartamento com 5 assoalhadas composto por 4 quartos sendo 1 em suite e 1 com varanda, sala com lareira e varanda, 3 casas de banho sendo 1 social, arrecadação e 2 lugares de parqueamento. Cozinha equipada. Perfeito para quem privilegie a vida a pé, no atual conceito da ""Cidade de 15 minutos"" onde tudo o que é essencial está à distância máxima de 15 minutos. Jardim Localização imbatível Local sossegado Perto de transportes públicos (Metro e Carris) Acesso fácil ao centro da cidade e ao aeroporto Boa exposição solar e vista desafogada Zona comercial e de serviços completa Perto do Colégio Militar, Escola Secundária Vergílio Ferreira, Escola Básica de S. Vicente de Telheiras, Externato da Luz e Escola Básica de Carnide Perto da Universidade Europeia, Cidade Universitária, Polo Universitário de Benfica, Faculdade de Medicina Veterinária, Polo Tecnológico de Carnide, entre outras Perto do Jardim da Luz Perto de igreja Perto de hospital Perto de diferentes centros comerciais e várias supermercados Contacte-me para mais informações e agendar a sua visita!",False,good,False,True,4753.0,{},{'typology': 'flat'},"{'subtitle': 'Carnide, Lisboa', 'title': 'Apartamento na rua Fernando Namora'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34065044,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/46/0c/fe/278918035.webp,121291595-52,30,2,565000.0,"{'price': {'amount': 565000.0, 'currencySuffix': '€'}}",flat,sale,134.0,4,2,rua Actor Isidoro,Lisboa,Areeiro,Bairro dos Actores,pt,38.7400863,-9.132381,False,https://www.idealista.pt/imovel/34065044/,"Apartamento T4 para remodelar com varandaInserido num prédio de placa, com dois elevadores na rua ator Isidoro. Num 2º andar, apresento este T4 de 134 m², para remodelação, com varanda para a rua principal. Tenho um projeto estimativo de remodelação para converte num T3 com duas casas de banho, por uma equipa profissional e experiente na zona de Lisboa, que posso apresentar numa visita ao imóvel. Contate-me e falarei nos benefícios fiscais que apenas este tipo de imóveis pode providenciar, tais como isenção de IMT e outros. Estou à sua disposição para qualquer esclarecimento adicional.  .",False,good,False,True,4216.0,{},{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na rua Actor Isidoro'}",False,False,False,False,{},[],False,False,,,
34064832,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/29/b3/f8/278912776.webp,C0475-00358,54,8,349000.0,"{'price': {'amount': 349000.0, 'currencySuffix': '€'}}",flat,sale,105.0,4,1,rua Almada Negreiros,Lisboa,Olivais,,pt,38.761535,-9.1055888,False,https://www.idealista.pt/imovel/34064832/,"Descubra este encantador apartamento T4 em Lisboa, ideal para quem procura conforto e qualidade de vida. Com uma área de 105m², este imóvel destaca-se pela sua boa exposição à luz natural e localização tranquila, perfeito para famílias ou profissionais que desejam estar perto do centro da cidade. O apartamento é composto por quatro quartos espaçosos, uma casa de banho, uma cozinha equipada com forno e exaustor, e uma sala de jantar que se abre para um agradável balcão. Com características como janelas duplas, intercomunicador de vídeo e acesso a elevador, este espaço combina funcionalidade e conforto, além de contar com áreas de arrumação e um hall de entrada acolhedor. Situado numa zona privilegiada, o imóvel está perto de transportes públicos, mercados, e várias comodidades, incluindo escolas e espaços verdes. Não perca a oportunidade de viver num local que oferece tudo o que precisa. Agende a sua visita hoje mesmo e venha conhecer o seu novo lar em Lisboa!",False,good,False,True,3324.0,{},{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Apartamento na rua Almada Negreiros'}",False,False,False,False,{},[],False,False,,,
34064805,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7b/52/1e/278912371.webp,C0223-06930,17,,825000.0,"{'price': {'amount': 825000.0, 'currencySuffix': '€'}}",flat,sale,134.0,2,3,Expo Sul,Lisboa,Parque das Nações,Expo Sul,pt,38.7586586,-9.0988179,False,https://www.idealista.pt/imovel/34064805/,"DISTRIKT - Novo - T2 de 134 m2 no Parque das Nações!  Descubra uma oportunidade única de viver no coração do Parque das Nações, desfrutando de todo o conforto e sofisticação que merece.  Este apartamento a estrear destaca-se pela sua área bastante superior aos restantes disponíveis na mesma tipologia, oferece espaços generosos em todas as divisões, proporcionando um ambiente de conforto e sofisticação.  A sala de estar espaçosa permite múltiplas configurações de mobiliário, enquanto os quartos amplos garantem privacidade e tranquilidade. A cozinha com Ilha é ideal tanto para o dia a dia quanto para momentos de convívio.  Este diferencial de espaço, raro no mercado, torna este apartamento uma oportunidade única para quem busca qualidade de vida e exclusividade. Localizado no prestigiado Empreendimento Distrikt, este apartamento singular destaca-se pela sua espaçosa área, superando as dimensões comuns encontradas noutros imóveis. Com duas suítes elegantemente projetadas, proporciona um ambiente íntimo e luxuoso. A espaçosa varanda que se abre para o coração do empreendimento, oferece um espaço perfeito para relaxar. Este apartamento representa uma oportunidade única para os novos proprietários desfrutarem de conforto num ambiente verdadeiramente espaçoso e requintado. � Características do Projeto: �️ O Distrikt é a ultima oportunidade de viver num projeto residencial de vanguarda no coração do Parque das Nações, uma das zonas mais modernas e dinâmicas de Lisboa.  Design Moderno: Cada apartamento foi projetado com um toque de elegância e estilo contemporâneo, proporcionando espaços funcionais, ambientes bem-iluminados e acabamentos de alta qualidade. Todos os detalhes foram cuidadosamente planeados para criar uma atmosfera acolhedora e luxuosa.  Neste condomínio privado poderá disfrutar de zona de jardins, piscinas e lazer; e estará servido por segurança 24 Horas e serviço de concierge. � Sobre o Apartamento: Este apartamento de 2 quartos, tem 124,73 m2 de área privativa interior, e uma varanda de 9,30 m2 totalizando 134,03m2. Perfeito para as necessidades do dia a dia, alia conforto e funcionalidade através de divisões espaçosas e bem-distribuídas:  - Mastersuite de 17,89 m2 + 5,75 m2, - Suite de 15,99 m2 + 4,87 m2; - Sala/cozinha de 43,28 m2 com a uma varanda de 9,30 m2; Com as suas amplas janelas que permitem receber a luz solar durante todo o dia, o apartamento virado a Sul dispõe de uma luminosidade natural espetacular e uma sensação acolhedora durante todas as estações do ano. A exposição solar deste apartamento proporcionará uma excelente temperatura interna, tornando o espaço ainda mais agradável e confortável. �️ Localização Privilegiada: A Zona Sul do Parque das Nações é uma área encantadora situada às margens do rio Tejo, em Lisboa, caracterizada por uma mistura de modernidade e beleza natural, esta região oferece uma experiência tranquila aos seus residentes e visitantes. Ao longo do extenso passeio ribeirinho, é possível desfrutar de agradáveis caminhadas, corridas ou passeios de bicicleta, enquanto contempla o rio Tejo e a paisagem deslumbrante que o circunda. Aqui, pode-se encontrar uma variedade de restaurantes, cafés, bares e lojas, oferecendo uma ampla seleção de gastronomia e opções de compras.  Muito procurado por famílias e indivíduos que valorizam o acesso a serviços de educação e cuidados de saúde de alta qualidade, aqui consegue ter acesso a várias escolas publicas e privadas bem como a escolas internacionais bem conceituadas, oferecendo uma educação de padrão internacional para estudantes de diversas nacionalidades.  A proximidade a um Hospital de referência para cuidados de saúde é também uma vantagem significativa para os moradores da desta zona do Parque das Nações. Ter um hospital de qualidade por perto é extremamente tranquilizador, pois garante pronto atendimento em situa.",False,good,False,False,6157.0,{},{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,,,
