propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished,highlight,neighborhood
33940728,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d0/bb/d6/273190830.webp,MOR0479,89,,1450000.0,"{'price': {'amount': 1450000.0, 'currencySuffix': '€'}}",chalet,sale,445.0,4,5,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7220167,-9.1542527,False,https://www.idealista.pt/imovel/33940728/,"Esta é uma oportunidade única para possuir um edifício vago localizado perto do jardim das Amoreiras e do Rato, com um projeto arquitectónico aprovado para a construção de uma deslumbrante casa unifamiliar contemporânea com 4 quartos em suite.  O projeto prevê uma demolição total, preservando a fachada existente.  Esse projeto, mesmo que já aprovado, pode ser modificado para dividir o prédio em vários apartamentos ou empresas.  Localizada num lote de 154m2, a moradia estende-se por 5 pisos com elevador, oferecendo uma área total de 445 m2. O projeto prevê um design moderno, mantendo a fachada principal de azulejos. As grandes janelas da fachada com vista para o jardim trarão uma abundância de luz natural dentro da casa.  A configuração da casa será a seguinte: Rés-do-chão:  Hall de entrada com acesso à escada principal e elevador.  Sala de jogos com casa de banho privativa e terraço exterior.   Lavanderia, sala técnica e arrecadação. Pé direito de 2,40 metros.   Jardim privado de 40m2 Segundo andar: Um open space com uma área total de 96m2, dividido em:  Sala de estar com varanda de 5m2 e acesso directo ao jardim.  Biblioteca.   Escritório que pode ser convertido em um quarto.   Banheiro social. A sala de estar beneficiará de um pé-direito duplo. O jardim, com uma área de 38m2, oferece a possibilidade de instalar uma piscina. A altura do pé direito varia entre 3 e 6 metros.  Terceiro andar:  Cozinha aberta com sala de jantar.  Despensa.   Banheiro social. Pé direito de 3 metros.  Quarto andar:  Suite de 26m2 com closet e terraço de 7m2 com vista para o jardim.  Suíte de 21m2 com closet. Pé direito de 2,80 metros.  Quinto andar:  Suite máster de 29m2 com closet, dois terraços, um de 9m2 com vista para o jardim e outro de 4m2 com vista para a rua principal, bem como uma casa de banho completa de 12m2. A altura do pé direito varia entre 2,13 e 3,20 metros no sótão.  A Câmara Municipal de Lisboa indicou que o projeto pode ser modificado para integrar uma garagem para dois carros neste nível (rés-do-chão).  Os projetos especializados e a construção da casa serão de responsabilidade do futuro comprador.  Possibilidade de financiar 100% de construção com o programa IFFRU.",False,good,False,,3258.0,{'typology': 'chalet'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Moradia'}",True,False,False,False,False,False,,,,
33940701,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/01/07/b9/273190650.webp,APT0478,43,1,1495000.0,"{'price': {'amount': 1495000.0, 'currencySuffix': '€'}}",flat,sale,259.0,4,2,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7083837,-9.145086,False,https://www.idealista.pt/imovel/33940701/,"Fantástico apartamento de 258m2, T4, no Chiado, perto do Cais de Sodré, completamente renovado.  Este encantador apartamento está localizado numa zona de referência de Lisboa, foi recentemente renovado por um arquitecto, mantendo todas as suas características originais acrescentando confortos modernos. Os tectos altos, pisos envernizados, persianas, mármore são preservados para restaurá-lo à sua antiga glória.  Os 7 quartos deste apartamento estão distribuídos por todo o piso do edifício Pombalien que tem a particularidade de ter 3 fachadas completamente expostas ao sol, tornando-o muito brilhante e oferecendo uma infinidade de janelas.  Composto por uma ampla sala de estar / jantar de 60m2, 4 quartos incluindo uma suite de 35m2, um escritório, una cozinha totalmente equipados (SMEG) e 2 casas de banho.  Conhecido pelos seus muitos teatros e lojas, o bairro lisboeta do Chiado inclui a Garrett Street, uma avenida comercial onde estão localizadas boutiques de luxo, restaurantes e a livraria Bertrand do século XVIII. Os habitantes locais reúnem-se na animada Praça Luís de Camões, em torno de estátuas que retratam figuras literárias portuguesas. Nas proximidades, as igrejas de Nossa Senhora da Encarnação e Nossa Senhora do Loreto dos italianos se destacam por seus interiores de mármore ricamente decorados. O Teatro Nacional de São Carlos, construído no século XVIII, possui elementos arquitetônicos rococós.  Um bairro animado e muito agradável para se viver.",False,good,False,False,5772.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,,,
33940717,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ed/ca/4f/273190597.webp,MOR0477,53,,2650000.0,"{'price': {'amount': 2650000.0, 'currencySuffix': '€'}}",chalet,sale,312.0,5,4,Santa Catarina,Lisboa,Misericórdia,Santa Catarina,pt,38.7103203,-9.1501573,False,https://www.idealista.pt/imovel/33940717/,"Magnífica casa de arquitecto em construção T4 de luxo com 312 m2, com um jardim de 16m2 e um terraço de 24m2 e 2 lugares de garagem. Dividida em 4 pisos e com obras concluídas em julho 2025, esta casa está a passar por uma reconstrução e renovação completa com interiores de alta qualidade e excelentes acabamentos. Esta propriedade familiar oferece belos volumes e espaços de convivência espalhados por vários níveis, o que a torna um lugar único e autêntico para se viver.  Comece a visita no piso térreo, o seu lugar de estacionamento de 28m2 para um ou dois carros, a sua área de serviço de 10m2 e um quarto com closet e casa de banho. A entrada de 20m2 com seus muitos armários, dá acesso à ampla escadaria ou ao elevador que serve os 2 andares superiores. No primeiro andar, uma sala de estar-jantar de 46 m² com muita luz natural com grandes janelas salientes, e a cozinha equipada de 30m2 com sua monumental ilha central e suas 4 janelas com vista para o jardim. O segundo andar leva à área de dormir, com a suíte master de 29m2 com seu closet e casa de banho, a segunda suíte de 17m2 com seu banheiro, e um espaço de 10m2 que pode ser usado como escritório ou quarto. O piso superior, apenas acessível pelas escadas, oferece um espaço de 28m2 que pode ser usado como uma sala de família ou um quarto, este piso dá acesso ao terraço de 24m2. Esta casa em absoluta calma, é uma joia imobiliária rara neste bairro animado por lojas, transportes e escolas. Esta propriedade promete-lhe uma vida familiar harmoniosa. O estilo arquitetônico é contemporâneo e refinado, embelezado com materiais nobres e dando primazia aos espaços arejados, destacados por amplas janelas salientes Pisos em parquet, tectos altos e a calma irão seduzi-lo. A casa é nova, completamente renovada (eletricidade, encanamento, piso radiante e radiador, isolamento, piso em parquet em todos os quartos).  Volumes muito agradáveis, excelente distribuição sem qualquer perda de espaço. Tranquilo e ensolarado. O preço inclui a casa totalmente acabada entregue em outubro de 2024. O charme do bairro e o estilo desta casa onde autenticidade e modernidade se combinam fazem dela um imóvel único e raro para venda. Uma clientela exigente encontrará todo o conforto e bem-estar que se pode esperar deste tipo de imóvel.  Localizado no coração de um bairro de prestígio, Miséricordia, a sua localização beneficia de muitos trunfos com a sua proximidade ao rio Tejo,  A Freguesia da Misericórdia, com o seu rico património histórico, já foi reduto da classe média alta e do topo de Lisboa, com a ""construção de muitos palácios, como o Cunhal das Bolas, Alvito, Almada Carvalhais, Marquês de Ficalho, Conde de Lumiares, Marquês de Minas, Bichinho de Conta, Ludovice e Condes de Tomar, entre outros no século XIX, a Freguesia da Misericórdia continuou a reunir artistas e intelectuais, que frequentavam os seus teatros e cafés. A imprensa também se deslocou para o espaço da atual Freguesia, ocupando palácios vagos. Jornais como o Diário de Notícias, a Revolução de Lisboa, o Le Monde e o Le Siècle animaram a vida nocturna da zona, que se tornou cada vez mais acessível com os novos elevadores da Glória, da Bica e da Estrela Andar pela Misericórdia é como viajar no tempo. Ao longo de algumas das ruas e dentro de alguns lugares, parece o século XVIII. As ruas mais movimentadas são banhadas pelo estilo eclético do século XIX e início do século XX. Um bairro para se morar.",False,good,False,,8494.0,{'typology': 'chalet'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Moradia'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
33940673,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/58/a1/59/273189808.webp,APA_1101,54,,1250000.0,"{'price': {'amount': 1250000.0, 'currencySuffix': '€'}}",flat,sale,165.0,3,3,"avenida 5 de Outubro, 293",Lisboa,Avenidas Novas,Entrecampos,pt,38.7469461,-9.1503815,True,https://www.idealista.pt/imovel/33940673/,"Apartamento T3 Novo c/ Garagem para venda em plena 5 de Outubro, Lisboa Área de Construção: 146,76 m2  Área de Varandas: 17,89 m2  Área Total: 164,65 m2 Lugares de Garagem: 3 Arrecadação: 1 Elevadores: 2 Valor de Condomínio: 255€/mês Exposição Solar: Oeste Ao viver neste empreendimento, poderá usufruir de:  - Piscina Interior - SPA - Sauna - Banho Turco  - Ginásio Áreas do Apartamento:  - Sala de Estar: 43,00 m2 - Cozinha: 9,10 m2  - Lavandaria: 4,60 m2 - Casa de Banho Social: 3,10 m2 - Suite: Quarto: 19,70 m2 + Closet: 11,80 m2 + Casa de Banho: 8,30 m2 - Quarto 2: 15,35 m2 - Quarto 3: 15,00 m2 - Casa de Banho: 8,90 m2 - Arrumos: 2,60 m2 - Circulação: 5,30 m2 - Varanda: 17,89 m2 Características do Apartamento: - Domótica (Sistema KNX da DOME4U, com controlo de iluminação, ar-condicionado, motorização de cortinas black-out, vídeo-porteiro e sistema audio-visual (opcional). - Ar Condicionado - Cozinha Equipada Localizado 'na 5 de Outubro', uma das emblemáticas avenidas residenciais de Lisboa, o edifício convida a uma vida familiar, descontraída, combinando a privacidade e conforto da residência com o charme do bairro. A Avenida 5 de Outubro é uma Avenida central em Lisboa, localizada em São Sebastião da Pedreira, na atual freguesia das Avenidas Novas, tem início junto da Maternidade Alfredo da Costa e termina junto à Cidade Universitária de Lisboa.  É também paralela à Avenida da República. Alguma dúvida, não hesite em contactar-nos. NOTA: Fazemos parceria e partilha com todas as imobiliárias profissionais. SOBRE A LT REAL ESTATE. Na LT Real Estate primamos pela DISCRIÇÃO, comprometemos-nos a trabalhar com EXCELÊNCIA e concedemos DISTINÇÃO. Fundada por Marisa Guedes e Bruno Queirós, a LT Real Estate foi criada com a intenção de consolidar-se como referência de excelência no seletíssimo Mercado de Residências Premium/Luxo e no sofisticado âmbito dos Investimentos. A exclusividade, celeridade e primor no atendimento são os alicerces mais preponderantes que fundamentam a essência da nossa marca. Na LT, a nossa dedicação é focada na sublime meta de criar relações duradouras e de máxima satisfação para o nosso cliente. 'A verdadeira essência do luxo revela-se em cada minucioso detalhe. Luxo não é um privilégio, é uma estratégia de negócios. ' ltrealestate. pt  Categoria Energética: A  ref: APA_1101.",False,good,False,True,7576.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida 5 de Outubro, 293'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
33940669,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7b/be/75/273214799.webp,109250009,51,1,690000.0,"{'price': {'amount': 690000.0, 'currencySuffix': '€'}}",flat,sale,123.0,4,2,Estefânia,Lisboa,Arroios,São Jorge de Arroios,pt,38.7320618,-9.1420272,False,https://www.idealista.pt/imovel/33940669/,"Este excelente apartamento de 4 quartos, localizado no coração de Lisboa, oferece o equilíbrio perfeito entre conforto e praticidade. Situado na Rua de D. Estefânia num prédio com elevador, a poucos metros do jardim Cesário Verde na Praça Ilha do Faial, a 3 minutos da Avenida Duque de Ávila e do Saldanha, é uma opção ideal para quem procura viver no centro na cidade com qualidade e conveniência. É também uma excelente opção para quem procura fazer um investimento num apartamento onde pode ter alta rentabilidade através do arrendamento de quartos a estudantes, pela curta distância a que está do Instituto Superior Técnico. Localizado num primeiro andar, este apartamento com 123 metros quadrados de área bruta privativa, conta com duas frentes proporcionando uma excelente ventilação, bastante luz natural, com orientação a Sul/Este, garantindo-a durante grande parte do dia. O imóvel oferece amplas e generosas divisões, bem distribuídas, com destaque para a sala com uma varanda de 12 metros quadrados virada para a Rua de D. Estefânia. A cozinha, virada a tardoz, tem um simpático terraço de 70 metros quadrados de uso exclusivo deste apartamento.  Este apartamento de 4 quartos e 2 casas de banho dispõe ainda uma varanda fechada que corre ao longo de toda a fachada de trás. O apartamento está num estado razoável de conservação, podendo ser valorizado com algumas obras de remodelação. A sua localização e acessibilidade privilegiadas, com fácil acesso às principais vias de circulação, com transportes públicos como autocarros e metro, facilitam a mobilidade de toda a família. É importante salientar ainda a vasta oferta de serviços como restaurantes, cafés, padarias, creches, escolas, hospitais, clínicas, farmácias, supermercados, bancos, Centro Comercial, etc. , existentes na zona.",True,good,False,True,5610.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,,,Estefânia
33940660,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6e/c8/93/273188117.webp,LANE_7863,17,2,479900.0,"{'price': {'amount': 479900.0, 'currencySuffix': '€'}}",flat,sale,100.0,3,2,rua do Vale de Santo António,Lisboa,São Vicente,Santa Engrácia,pt,38.7191573,-9.1229009,False,https://www.idealista.pt/imovel/33940660/,"Apartamento T3 com varanda aberta com vista rio.  Localizado no bairro de São Vicente, um dos bairros mais centrais e históricos de Lisboa, é servido por comércio tradicional e transporte públicos.  Este apartamento, um 2º andar sem elevador, é composto por sala e cozinha em open space com 40m2, 1 suite de 24m2, mais 2 quartos, ambos com roupeiros e um WC completo com louças suspensas.  Todas as janelas têm caixilharias com vidros duplos, oscilobatentes. Tetos falsos com luzes leds embutidas e Pré-Instalação de Ar Condicionado.  O imóvel tem 2 frentes e é vendido completamente remodelado, equipado e mobilado.",True,good,False,False,4799.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua do Vale de Santo António'}",False,False,False,False,False,False,,,{'groupDescription': 'Top'},
33940640,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/66/d8/7b/273187234.webp,Montrigues - 2023082,35,,620000.0,"{'price': {'amount': 620000.0, 'currencySuffix': '€'}}",flat,sale,110.0,1,2,Beato,Lisboa,Beato,,pt,38.7362182,-9.1043754,False,https://www.idealista.pt/imovel/33940640/,"Magnifico apartamento a estrear no prestigiado BEATO QUARTER, integrado no Icónico Complexo do Convento do Beato, com um design moderno e com acabamentos de qualidade superior. Apartamento com: Duas varandas. Ar condicionado. Wc social com lavatório. Hall com porta blindada e vídeo porteiro. Parqueamento para uma viatura com carregador elétrico. Pavimento em soalho de madeira e cerâmico (piso radiante nos Wc´s). Suíte com duas zonas de roupeiros e Wc com móvel duplo e banheira com resguardo em vidro. Cozinha equipada com eletrodomésticos BOSH, incluindo zona de lavandaria com máquina de lavar roupa e máquina de secar roupa. Condomínio privado com jardim partilhado e serviços de segurança e concierge 24 horas. Áreas: Hall 4,46m2. Sala 25,81m2. Cozinha 14,67m2. Suíte: 29,12m2. Wc social: 2,11m2 Wc da suíte: 6,50m2. Varandas: 11,04m2. Nota: A informação disponibilizada neste anúncio não dispensa a sua confirmação e pode ser alterada sem aviso prévio. O anúncio não pode ser considerado vinculativo.  Categoria Energética: B-  ref: Montrigues - 2023082.",False,good,False,True,5636.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
33940637,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/89/d3/ee/273187099.webp,S0010,25,2,1500000.0,"{'price': {'amount': 1500000.0, 'currencySuffix': '€'}}",flat,sale,180.0,3,2,Príncipe Real,Lisboa,Santo António,Príncipe Real,pt,38.7154408,-9.1455023,False,https://www.idealista.pt/imovel/33940637/,"T3+1 em pleno coração do Principe Real. 1 suite, 2 quartos, sala com dupla exposição solar de cerca de 70m2, ideal para receber. Cozinha equipada com lavandaria. Aquecimento central, vidros duplos, vista desafogada. 1 lugar de estacionamento incluido no preço. Trata-se de um 2andar sem elevador, 1 apartamento por piso. Casas de banho remodeladas recentemente. Casa pintada de novo, pronta a entrar. T3+1 in the heart of Principe Real. 1 suite, 2 bedrooms, living room with double sun exposure of about 70m2, ideal for receiving. Kitchen equipped with laundry. Central heating, double glazing, unobstructed view. 1 parking space included in the price. It is a 2nd floor without elevator, 1 apartment per floor. Recently refurbished bathrooms. Freshly painted, ready to move. T3+1 au cœur de Principe Real. 1 suite, 2 chambres, salon avec double exposition soleil d'environ 70m2, idéal pour recevoir. Cuisine équipée avec buanderie. Chauffage central, double vitrage, vue dégagée. 1 place de parking incluse dans le prix. Il s'agit d'un 2ème étage sans ascenseur, 1 appartement par étage. Salles de bains récemment rénovées. Peinture refaite, prêt à emménager.  Categoria Energética: C  ref: S0010.",True,good,False,False,8333.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
33940533,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/c4/83/273185938.webp,1.190,17,st,210000.0,"{'price': {'amount': 210000.0, 'currencySuffix': '€'}}",flat,sale,54.0,1,1,beco do Maquinez,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7124317,-9.1268437,False,https://www.idealista.pt/imovel/33940533/,"Apartamento em Alfama com 54m2 de área bruta, com o velho charme de Lisboa. Composto por uma sala ampla, quarto, casa de banho, cozinha totalmente equipada e closet. A porta da rua dá acesso a um pátio rústico de alfama com vista para o rio. Ao lado do ISPA e a 1 minuto do Lux e Estação de Santa Apolónia. Perto do museu do Chiado e de várias esplanadas na zona ribeirinha. Obras de renovação em 2024. T1 Classe energética C Está em AL Fantástico para investimento.",False,good,False,False,3889.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco do Maquinez'}",False,False,False,False,False,False,,,{'groupDescription': 'Destaque'},
33938958,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/27/09/6e/273167623.webp,,17,3,468000.0,"{'price': {'amount': 468000.0, 'currencySuffix': '€'}}",flat,sale,75.0,1,2,rua da Graça,Lisboa,São Vicente,Graça,pt,38.7182054,-9.1292359,False,https://www.idealista.pt/imovel/33938958/,"Prédio novo - Construção de raiz, com elevador; Acabamentos de primeira linha Localização central no charmoso bairro da Graça Amplo e claro; Sala e cozinha em open space, com varanda e linda vista para o Tejo Totalmente equipado (eletrodomésticos e ar condicionados na sala e no quarto) Quarto com suíte e armários; Casa de banho social Excelente oportunidade de investimento para arrendamento de longa duração.",False,good,False,True,6240.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua da Graça'}",True,False,False,False,False,False,,,,
33940606,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/12/63/c2/273185219.webp,4402PP4,17,3,480000.0,"{'price': {'amount': 480000.0, 'currencySuffix': '€'}}",flat,sale,120.0,3,2,Bairro dos Actores - Barão Sabrosa,Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7352841,-9.1320584,False,https://www.idealista.pt/imovel/33940606/,"Precisa de Crédito Habitação? Trabalhamos com o nosso parceiro MAXFINANCE GARANTE que trata do seu crédito habitação SEM CUSTOS PARA SI! MAXFINANCE GARANTE é intermediário de crédito vinculado ao Banco de Portugal com o número de registo 0007287. Procura um lar com alma lisboeta, certo? Este belo apartamento de 5 assoalhadas, revestido de charme renovado, na Alameda, a duas passadas do Técnico é o ideal. Elevador para subir até ao seu refúgio, com áreas generosas e bons acabamentos. Cozinha que é um regalo, já pronta para o receber com todos os gadgets. E não falta espaço para guardar os seus tesouros, com 4 roupeiros à sua espera. Pré instalação de ar condicionado e arrecadação no quintal comum. Este é o sítio onde a história de Lisboa se cruza com a modernidade do seu novo lar. Ampla zona de serviços e comércio com zona de estacionamento para moradores. Este imóvel completamente remodelado com 3 quartos, um deles suite, duas salas, uma de jantar e outra de estar, uma cozinha e duas casas de banho. Tectos em pladur com luzes Led, pavimento flutuante, cerâmico e janelas em pvc vidro duplo. Lisboa é uma das cidades mais antigas do mundo e a segunda capital europeia mais antiga (depois de Atenas), antecedendo em séculos outras capitais europeias modernas. Estabelecida por tribos pré-celtas e posteriormente pelos fenícios, Júlio César fez da cidade um município chamado Felicitas Julia, acrescentando o termo ao nome Olissipo. Este apartamento é uma excelente oportunidade! Marque a sua visita! Imobiliária Casas do Rui Pedro, Refª 4402PP4 “A informação disponibilizada, ainda que precisa, não dispensa a sua confirmação nem pode ser considerada vinculativa. ”.",True,good,False,True,4000.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,,,
33940409,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/73/b6/7e/273174071.webp,APA_180,16,1,170000.0,"{'price': {'amount': 170000.0, 'currencySuffix': '€'}}",flat,sale,45.0,1,1,campo Amoreiras,Lisboa,Santa Clara,,pt,38.7852921,-9.1443846,False,https://www.idealista.pt/imovel/33940409/,"Excelente oportunidade para investidores ou quem procura personalizar o seu espaço!  Apartamento T2, com 1 casa de banho, sala e cozinha, está localizado na Charneca do Lumiar, uma das zonas mais privilegiadas de Lisboa. Com um layout funcional e potencial para ser transformado conforme o seu gosto, este apartamento é ideal para quem deseja criar um lar à sua medida ou um investimento rentável. Benefícios da região: •Excelente localização: A Charneca do Lumiar é uma zona tranquila, bem servida de transportes públicos, com fácil acesso ao centro de Lisboa e a principais vias de circulação. •Comércio e serviços: Supermercados, farmácias, restaurantes e cafés nas proximidades. •Espaços verdes: Proximidade do Parque Hortas do Lumiar e do Parque da Quinta das Conchas, perfeitos para momentos de lazer e descontração. •Escolas e creches: Zona com boa oferta educativa, ideal para famílias. •Segurança e tranquilidade: Bairro residencial com ótima qualidade de vida. Contacte-nos e agende já a sua visita!",False,renew,False,False,3778.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Apartamento em campo Amoreiras'}",False,False,False,False,False,False,,,,
33940502,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/eb/8a/91/273182539.webp,,61,2,1750000.0,"{'price': {'amount': 1750000.0, 'currencySuffix': '€'}}",flat,sale,250.0,4,3,rua Ferragial,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7071208,-9.1403715,False,https://www.idealista.pt/imovel/33940502/,"Viva a essência de Lisboa neste deslumbrante apartamento T4 de luxo, localizado no coração do Chiado, um dos bairros mais icónicos da cidade. Com 250 m² de área bruta e 234 m² úteis, este imóvel foi pensado para quem valoriza amplitude, elegância e privacidade. Ao entrar, é impossível não se encantar com a harmonia dos espaços, onde cada detalhe reflete conforto e sofisticação. A ampla sala de estar e jantar convida a momentos inesquecíveis, enquanto a cozinha totalmente equipada alia funcionalidade e design. A área privativa oferece um refúgio de tranquilidade, com uma master suite deslumbrante, equipada com zona de roupeiros e casa de banho com banheira de hidromassagem. Uma segunda suíte aconchegante e dois quartos adicionais – todos com roupeiros embutidos – completam a área íntima, servidos por uma elegante casa de banho. Inserido num prédio exclusivo, com apenas um apartamento por piso e duas entradas independentes, este imóvel garante total privacidade. O conforto é elevado ao máximo com aquecimento elétrico e um lugar de estacionamento no edifício ao lado. E para os amantes da cultura e da vida cosmopolita, este apartamento está rodeado pelos melhores restaurantes, lojas e teatros da cidade, como o São Luiz, Teatro da Trindade e o Teatro Nacional de São Carlos. Uma oportunidade única de viver no coração vibrante de Lisboa, com todo o charme e requinte que só o Chiado pode oferecer. � Agende já a sua visita e descubra o seu novo lar!",True,good,False,False,7000.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua Ferragial'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
33940565,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/56/c8/ec/273184595.webp,KWPT-011287,41,,720000.0,"{'price': {'amount': 720000.0, 'currencySuffix': '€'}}",flat,sale,110.0,2,2,rua do Alecrim s/n,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7074531,-9.1434203,True,https://www.idealista.pt/imovel/33940565/,"Apresentamos um apartamento único com uma vista deslumbrante sobre o rio, localizado na icónica Rua do Alecrim, no coração vibrante e cosmopolita de Lisboa. Situado num edifício totalmente reabilitado em 2018, este imóvel oferece o melhor da tradição pombalina com um interior moderno e sofisticado. Com 91m² de área bruta privativa, o apartamento era originalmente um T2, mas foi adaptado para um T1, embora possa facilmente ser reconvertido na sua configuração original, oferecendo flexibilidade conforme as suas necessidades. Características do imóvel: Sala de estar ampla e luminosa com vista rio Cozinha totalmente equipada com acabamentos modernos Quarto espaçoso com boas áreas Casa de banho com poliban e acabamentos de qualidade Caixilharia em PVC com vidros duplos, garantindo excelente isolamento térmico e acústico Ar condicionado Daikin (arrefecimento e aquecimento) Soalho em madeira antiga que mantém o charme original Varanda com vista para o rio, perfeita para momentos de relaxamento Localização Privilegiada A localização não podia ser mais central. Este apartamento fica no centro de Lisboa, na Rua do Alecrim, que conecta os bairros mais emblemáticos da cidade — Bairro Alto, Chiado e Cais do Sodré — tornando-o um ponto de acesso único a tudo o que Lisboa tem para oferecer. Restaurantes renomados, bares, galerias de arte, livrarias, museus, teatros e espaços culturais estão ao virar da esquina. Além disso, a proximidade de transportes públicos (metro, autocarros e elétricos), a curta distância da estação de comboios do Cais do Sodré e do terminal fluvial, oferece uma excelente conectividade tanto dentro da cidade quanto para as praias de Cascais. Este apartamento é a oportunidade de viver no epicentro da vida cultural, social e comercial de Lisboa, com conforto, estilo e uma vista incomparável. Não perca esta oportunidade única! Agende já a sua visita e descubra tudo o que este imóvel tem a oferecer.",True,good,False,,6545.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua do Alecrim s/n'}",False,False,False,False,False,False,,,{'groupDescription': 'Destaque'},
